Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
R,11,12218,12317,61.09,61.585,1
L,10,12315,12407,61.575,62.035000000000004,1
R,12,12400,12506,62.0,62.53,1
L,11,12500,12595,62.5,62.975,1
R,13,12589,12691,62.945,63.455,1
L,12,12684,12780,63.42,63.9,1
R,14,12774,12876,63.870000000000005,64.38,1
L,13,12871,12967,64.355,64.83500000000001,1
R,15,12960,13060,64.8,65.3,1
L,14,13058,13150,65.29,65.75,1
R,16,13144,13245,65.72,66.225,1
L,15,13243,13337,66.215,66.685,1
R,17,13331,13434,66.655,67.17,1
L,16,13418,13522,67.09,67.61,1
R,18,13517,13622,67.58500000000001,68.11,1
L,17,13617,13713,68.08500000000001,68.565,1
R,19,13707,13806,68.535,69.03,1
L,18,13801,13895,69.005,69.47500000000001,1
R,20,13888,13997,69.44,69.985,1
L,19,13977,14090,69.885,70.45,1
R,21,14084,14186,70.42,70.93,1
L,20,14182,14278,70.91,71.39,1
R,22,14271,14372,71.355,71.86,1
L,21,14365,14460,71.825,72.3,1
R,23,14453,14556,72.265,72.78,1
L,22,14549,14647,72.745,73.235,1
R,24,14640,14744,73.2,73.72,1
L,23,14737,14836,73.685,74.18,1
R,25,14827,14930,74.135,74.65,1
R,29,16779,16880,83.895,84.4,2
L,30,16874,16968,84.37,84.84,2
R,30,16963,17062,84.815,85.31,2
L,31,17059,17153,85.295,85.765,2
R,31,17147,17248,85.735,86.24,2
L,32,17243,17338,86.215,86.69,2
R,32,17333,17433,86.665,87.165,2
L,33,17428,17520,87.14,87.60000000000001,2
R,33,17515,17618,87.575,88.09,2
L,34,17613,17706,88.065,88.53,2
R,34,17700,17798,88.5,88.99,2
L,35,17794,17888,88.97,89.44,2
R,35,17881,17981,89.405,89.905,2
L,36,17976,18070,89.88,90.35000000000001,2
R,36,18065,18165,90.325,90.825,2
L,37,18160,18259,90.8,91.295,2
R,37,18251,18354,91.255,91.77,2
L,38,18347,18441,91.735,92.205,2
R,38,18431,18534,92.155,92.67,2
L,39,18529,18622,92.645,93.11,2
R,39,18615,18715,93.075,93.575,2
L,40,18710,18812,93.55,94.06,2
R,40,18803,18901,94.015,94.505,2
L,41,18899,18990,94.495,94.95,2
R,41,18984,19083,94.92,95.415,2
L,42,19077,19176,95.385,95.88,2
R,42,19168,19269,95.84,96.345,2
L,43,19265,19361,96.325,96.805,2
R,43,19352,19458,96.76,97.29,2
R,47,22470,22571,112.35000000000001,112.855,3
L,50,22567,22661,112.83500000000001,113.305,3
R,48,22654,22759,113.27,113.795,3
L,51,22750,22850,113.75,114.25,3
R,49,22844,22946,114.22,114.73,3
L,52,22939,23034,114.69500000000001,115.17,3
R,50,23025,23126,115.125,115.63,3
L,53,23120,23219,115.60000000000001,116.095,3
R,51,23211,23313,116.055,116.565,3
L,54,23309,23405,116.545,117.025,3
R,52,23397,23498,116.985,117.49000000000001,3
L,55,23493,23590,117.465,117.95,3
R,53,23582,23681,117.91,118.405,3
L,56,23678,23771,118.39,118.855,3
R,54,23762,23859,118.81,119.295,3
L,57,23856,23949,119.28,119.745,3
R,55,23943,24039,119.715,120.19500000000001,3
L,58,24037,24135,120.185,120.675,3
R,56,24126,24227,120.63,121.135,3
L,59,24223,24318,121.11500000000001,121.59,3
R,57,24311,24416,121.555,122.08,3
L,60,24410,24512,122.05,122.56,3
R,58,24503,24605,122.515,123.025,3
L,61,24599,24694,122.995,123.47,3
R,59,24686,24788,123.43,123.94,3
L,62,24781,24880,123.905,124.4,3
R,60,24873,24973,124.36500000000001,124.86500000000001,3
L,63,24970,25067,124.85000000000001,125.33500000000001,3
R,61,25060,25161,125.3,125.805,3
R,65,26748,26854,133.74,134.27,4
L,69,26848,26940,134.24,134.7,4
R,66,26934,27036,134.67000000000002,135.18,4
L,70,27031,27128,135.155,135.64000000000001,4
R,67,27121,27222,135.605,136.11,4
L,71,27218,27316,136.09,136.58,4
R,68,27308,27412,136.54,137.06,4
L,72,27405,27505,137.025,137.525,4
R,69,27497,27596,137.485,137.98,4
L,73,27594,27689,137.97,138.445,4
R,70,27681,27783,138.405,138.915,4
L,74,27779,27872,138.895,139.36,4
R,71,27864,27964,139.32,139.82,4
L,75,27960,28060,139.8,140.3,4
R,72,28053,28156,140.26500000000001,140.78,4
L,76,28151,28248,140.755,141.24,4
R,73,28239,28339,141.195,141.695,4
L,77,28337,28432,141.685,142.16,4
R,74,28424,28528,142.12,142.64000000000001,4
L,78,28522,28620,142.61,143.1,4
R,75,28612,28719,143.06,143.595,4
L,79,28712,28813,143.56,144.065,4
R,76,28804,28905,144.02,144.525,4
L,80,28900,28993,144.5,144.965,4
R,77,28986,29084,144.93,145.42000000000002,4
L,81,29081,29175,145.405,145.875,4
R,78,29167,29266,145.835,146.33,4
L,82,29261,29359,146.305,146.79500000000002,4
R,79,29350,29451,146.75,147.255,4
