time_aligned_sec,L_Acc_X_aligned,L_Acc_Y_aligned,L_Acc_Z_aligned,L_Gyro_Z_aligned,R_Acc_X_aligned,R_Acc_Y_aligned,R_Acc_Z_aligned,R_Gyro_Z_aligned,T_Acc_X_aligned,T_Acc_Y_aligned,T_Acc_Z_aligned,T_Gyro_X_aligned,T_Gyro_Y_aligned,T_Gyro_Z_aligned
0.27,3.305,5.652,-3.736,-0.0,-2.443,5.461,4.024,-5.865,4.602,5.896,4.17,-5.865,-70.381,-5.865
0.275,3.736,5.844,-4.167,5.865,-3.066,5.652,4.503,0.0,4.745,5.896,4.602,-5.865,-64.516,-11.73
0.28,3.784,5.988,-4.551,11.73,-3.114,5.94,4.886,5.865,4.745,5.752,5.177,0.0,-58.651,-11.73
0.28500000000000003,3.832,6.035,-5.077,11.73,-2.922,6.179,5.413,11.73,4.889,5.464,5.608,0.0,-52.786,-11.73
0.29,4.119,5.94,-5.556,11.73,-3.305,6.275,5.94,11.73,5.177,5.033,5.896,0.0,-46.921,-11.73
0.295,4.311,5.7,-5.844,11.73,-3.688,6.275,6.323,11.73,5.177,4.745,6.183,5.865,-41.056,-11.73
0.3,4.359,5.365,-6.131,11.73,-3.736,6.083,6.61,11.73,5.177,4.602,6.615,5.865,-35.191,-11.73
0.305,4.311,5.125,-6.514,11.73,-3.736,5.796,6.946,11.73,5.321,4.745,6.902,23.46,-29.326,-11.73
0.31,4.359,4.886,-6.85,17.595,-3.688,5.365,7.329,11.73,5.608,4.745,7.046,23.46,-23.46,-17.595
0.315,4.455,4.694,-7.089,17.595,-3.593,4.886,7.616,17.595,5.608,4.745,7.046,23.46,-17.595,-23.46
0.32,4.503,4.503,-7.089,23.46,-3.64,4.503,7.76,23.46,5.321,4.602,6.902,23.46,-5.865,-29.326
0.325,4.359,4.167,-6.993,29.326,-3.593,4.024,7.712,29.326,5.033,4.602,6.902,17.595,0.0,-41.056
0.33,4.072,4.072,-6.946,41.056,-3.401,3.736,7.616,35.191,5.033,5.033,6.902,5.865,11.73,-52.786
0.335,3.928,4.263,-6.946,46.921,-3.161,3.688,7.616,46.921,5.177,5.464,6.759,5.865,17.595,-58.651
0.34,3.928,4.598,-6.85,58.651,-2.97,3.784,7.568,52.786,5.033,5.896,6.471,0.0,29.326,-70.381
0.34500000000000003,3.88,4.934,-6.658,70.381,-2.97,3.928,7.377,64.516,4.602,6.327,6.615,-11.73,41.056,-82.111
0.35000000000000003,3.497,5.365,-6.658,76.246,-2.635,4.263,7.233,76.246,4.314,6.759,6.902,-17.595,52.786,-87.977
0.355,3.257,6.083,-6.898,87.977,-2.251,5.077,7.377,82.111,4.314,7.19,6.759,-23.46,58.651,-93.842
0.36,3.209,6.898,-6.85,93.842,-2.251,6.275,7.472,93.842,4.602,7.909,6.615,-29.326,70.381,-99.707
0.365,3.353,7.76,-6.658,99.707,-2.108,7.425,7.329,99.707,4.745,8.484,6.327,-29.326,82.111,-105.572
0.37,3.497,8.526,-6.419,105.572,-2.251,8.335,7.089,105.572,4.458,8.916,6.183,-29.326,93.842,-105.572
0.375,3.353,9.149,-6.227,105.572,-2.251,9.149,6.85,111.437,4.026,8.916,5.896,-23.46,99.707,-99.707
0.38,3.066,9.58,-6.035,105.572,-2.108,9.915,6.658,111.437,3.595,8.916,5.608,-17.595,111.437,-93.842
0.385,2.874,9.963,-5.7,93.842,-2.012,10.682,6.371,105.572,3.307,8.772,5.033,-11.73,117.302,-87.977
0.39,2.682,10.155,-5.221,87.977,-2.06,11.448,5.892,93.842,3.164,9.059,4.458,5.865,123.167,-76.246
0.395,2.539,10.299,-4.503,82.111,-2.06,11.783,5.269,87.977,2.876,9.347,3.739,17.595,123.167,-70.381
0.4,2.299,10.299,-3.784,70.381,-1.868,11.688,4.551,76.246,2.445,9.491,2.876,29.326,123.167,-58.651
0.405,2.012,10.251,-3.018,64.516,-1.533,11.352,3.784,70.381,2.157,9.778,2.301,41.056,129.032,-52.786
0.41000000000000003,1.772,10.251,-2.347,52.786,-1.341,11.017,3.066,58.651,1.869,9.922,1.726,46.921,129.032,-46.921
0.41500000000000004,1.485,10.203,-1.772,46.921,-1.245,10.778,2.443,52.786,1.582,10.21,1.15,46.921,129.032,-41.056
0.42,1.198,10.203,-1.198,41.056,-1.006,10.49,1.868,46.921,1.15,10.497,0.575,46.921,129.032,-35.191
0.425,0.958,10.203,-0.623,41.056,-0.719,10.155,1.293,46.921,0.719,10.497,-0.0,46.921,129.032,-35.191
0.43,0.719,10.203,0.0,35.191,-0.671,9.963,0.719,41.056,0.144,10.497,-0.719,41.056,129.032,-35.191
0.435,0.335,10.155,0.623,35.191,-0.479,9.867,0.096,41.056,-0.144,10.641,-1.15,35.191,123.167,-35.191
0.44,0.048,10.059,1.198,35.191,-0.24,9.724,-0.527,35.191,-0.288,10.785,-1.726,29.326,117.302,-35.191
0.445,-0.144,10.011,1.677,35.191,0.0,9.532,-1.006,41.056,-0.144,11.073,-2.013,23.46,111.437,-41.056
0.45,-0.144,10.155,2.012,41.056,0.192,9.388,-1.437,41.056,-0.144,11.216,-2.157,5.865,111.437,-46.921
0.455,-0.192,10.299,2.156,46.921,0.24,9.388,-1.677,46.921,-0.288,11.216,-2.157,0.0,105.572,-46.921
0.46,-0.24,10.538,2.251,46.921,0.287,9.628,-1.772,46.921,-0.288,11.216,-2.157,-5.865,105.572,-46.921
0.465,-0.287,10.73,2.156,46.921,0.287,10.059,-1.772,46.921,-0.288,11.073,-2.013,-17.595,99.707,-46.921
0.47000000000000003,-0.24,11.017,2.108,46.921,0.287,10.682,-1.724,52.786,-0.144,11.073,-1.869,-17.595,93.842,-46.921
0.47500000000000003,-0.144,11.113,2.012,46.921,0.24,11.209,-1.629,46.921,0.0,10.929,-1.726,-17.595,87.977,-46.921
0.48,0.0,11.257,1.82,46.921,0.048,11.496,-1.485,46.921,0.144,10.785,-1.726,-17.595,82.111,-41.056
0.485,0.096,11.257,1.724,46.921,-0.048,11.736,-1.341,46.921,0.144,10.641,-1.582,-11.73,76.246,-35.191
0.49,0.096,11.257,1.629,41.056,0.048,11.927,-1.198,41.056,0.144,10.641,-1.582,-5.865,76.246,-23.46
0.495,0.144,11.304,1.581,35.191,0.096,12.071,-1.102,35.191,0.431,10.929,-1.726,5.865,70.381,-23.46
0.5,0.192,11.304,1.677,23.46,0.0,12.023,-1.15,29.326,0.431,11.36,-2.013,5.865,70.381,-11.73
0.505,0.144,11.496,1.868,17.595,0.144,11.879,-1.293,23.46,0.431,11.504,-2.588,5.865,70.381,-5.865
0.51,0.144,11.448,2.347,11.73,0.192,11.64,-1.629,11.73,0.0,11.504,-3.02,5.865,70.381,0.0
0.515,-0.144,11.4,2.874,5.865,0.383,11.352,-2.108,11.73,-0.575,11.504,-3.451,5.865,64.516,0.0
0.52,-0.479,11.161,3.401,-0.0,0.575,11.065,-2.73,5.865,-1.15,11.504,-3.595,5.865,64.516,5.865
0.525,-0.958,10.969,3.593,-5.865,0.862,10.682,-3.114,0.0,-1.15,11.216,-3.739,-5.865,58.651,5.865
0.53,-1.054,10.634,3.784,-5.865,1.006,10.251,-3.209,0.0,-1.007,11.216,-3.883,-11.73,52.786,0.0
0.535,-0.862,10.442,3.88,-0.0,0.862,9.915,-3.401,0.0,-0.719,11.216,-3.739,-17.595,46.921,0.0
0.54,-0.623,10.346,3.832,-0.0,0.623,9.676,-3.401,5.865,-0.431,11.216,-3.307,-29.326,41.056,-5.865
0.545,-0.383,10.251,3.497,5.865,0.479,9.532,-3.257,5.865,-0.288,11.648,-2.588,-41.056,35.191,-5.865
0.55,-0.335,10.442,2.73,5.865,0.383,9.245,-2.682,5.865,0.0,10.929,-2.013,-52.786,35.191,-5.865
0.555,-0.096,10.346,2.251,5.865,0.192,9.245,-1.964,11.73,0.0,10.066,-1.007,-64.516,29.326,-5.865
0.56,0.048,9.867,1.341,5.865,0.192,9.628,-1.389,5.865,0.144,9.491,0.719,-70.381,29.326,-11.73
0.5650000000000001,0.0,9.628,-0.24,11.73,0.048,9.772,-0.096,11.73,0.719,9.491,2.445,-64.516,23.46,-23.46
0.5700000000000001,0.24,9.915,-2.012,23.46,0.24,10.299,1.677,17.595,1.869,9.347,3.739,-64.516,23.46,-23.46
0.5750000000000001,1.054,10.203,-3.497,23.46,-0.144,10.969,3.353,23.46,2.732,9.059,4.889,-52.786,29.326,-17.595
0.58,1.868,10.346,-4.694,23.46,-0.766,11.592,4.598,23.46,3.164,9.059,6.04,-35.191,29.326,-17.595
0.585,2.203,10.394,-5.892,23.46,-1.245,12.023,5.796,23.46,3.164,9.059,7.046,-17.595,35.191,-17.595
0.59,2.251,10.538,-6.898,17.595,-1.341,12.31,6.993,17.595,3.307,9.203,7.621,0.0,41.056,-11.73
0.595,2.251,10.73,-7.568,11.73,-1.293,12.598,7.856,17.595,3.595,9.491,7.621,17.595,52.786,-5.865
0.6,2.443,10.873,-7.712,5.865,-1.198,12.741,8.239,11.73,3.739,9.635,7.621,35.191,58.651,0.0
0.605,2.635,10.73,-7.664,-0.0,-1.389,12.502,8.191,5.865,3.595,9.491,7.478,52.786,70.381,11.73
0.61,2.587,10.442,-7.568,-5.865,-1.485,11.783,8.143,0.0,3.451,9.203,7.19,64.516,76.246,17.595
0.615,2.299,9.963,-7.281,-17.595,-1.245,11.161,7.951,-11.73,3.307,8.916,6.902,70.381,87.977,23.46
0.62,2.251,9.484,-6.946,-17.595,-1.15,10.49,7.616,-17.595,3.164,9.059,6.183,76.246,99.707,23.46
0.625,2.06,9.101,-6.323,-23.46,-1.102,9.82,7.185,-17.595,3.02,9.347,5.177,82.111,105.572,23.46
0.63,1.82,8.909,-5.461,-23.46,-0.862,9.101,6.419,-17.595,2.445,9.491,4.026,76.246,117.302,17.595
0.635,1.389,8.766,-4.407,-17.595,-0.431,8.43,5.461,-17.595,1.726,9.491,2.588,70.381,129.032,11.73
0.64,1.054,8.383,-3.066,-11.73,-0.24,7.568,4.215,-11.73,1.294,9.491,0.431,52.786,134.897,11.73
0.645,0.719,7.999,-1.054,-11.73,-0.24,6.706,2.539,-11.73,0.0,9.347,-1.869,35.191,140.762,11.73
0.65,-0.096,7.568,1.341,-11.73,0.383,5.988,0.287,-5.865,-1.438,9.347,-4.314,5.865,140.762,11.73
0.655,-0.91,7.137,3.736,-11.73,0.814,5.03,-2.156,-5.865,-2.588,9.203,-6.759,-17.595,140.762,5.865
0.66,-1.581,6.898,6.323,-5.865,0.719,4.407,-4.694,-5.865,-3.739,8.916,-8.916,-41.056,129.032,-5.865
0.665,-2.347,6.85,8.67,5.865,1.006,4.359,-7.281,5.865,-4.314,8.484,-10.21,-70.381,111.437,-17.595
0.67,-2.73,6.802,10.251,17.595,1.15,4.742,-9.293,11.73,-4.458,7.621,-11.073,-87.977,87.977,-35.191
0.675,-2.97,6.706,11.113,29.326,1.245,5.125,-10.49,23.46,-4.026,6.902,-11.073,-105.572,64.516,-41.056
0.68,-2.922,6.419,11.304,41.056,1.485,5.652,-11.113,35.191,-3.164,6.471,-10.641,-111.437,46.921,-46.921
0.685,-2.203,6.179,10.969,46.921,1.198,5.796,-10.921,46.921,-2.445,6.327,-9.778,-117.302,23.46,-46.921
0.6900000000000001,-1.677,6.371,10.203,52.786,0.766,6.083,-10.346,46.921,-2.157,6.183,-8.916,-117.302,5.865,-52.786
0.6950000000000001,-1.437,6.706,9.341,52.786,0.766,6.85,-9.436,52.786,-1.869,5.752,-8.053,-111.437,-5.865,-52.786
0.7000000000000001,-1.15,6.946,8.43,52.786,0.479,7.76,-8.526,52.786,-1.438,5.464,-7.478,-99.707,-17.595,-46.921
0.705,-0.766,6.85,7.712,46.921,0.144,8.239,-7.712,52.786,-1.15,5.321,-6.615,-87.977,-35.191,-35.191
0.71,-0.527,6.706,6.993,41.056,0.0,8.191,-6.993,46.921,-1.007,5.033,-5.464,-70.381,-46.921,-23.46
0.715,-0.383,6.61,5.844,29.326,-0.192,8.191,-6.035,35.191,-0.575,4.889,-4.026,-52.786,-58.651,-17.595
0.72,-0.096,6.658,4.455,23.46,-0.431,8.478,-4.742,23.46,0.144,5.033,-2.445,-29.326,-70.381,-11.73
0.725,0.335,7.041,2.922,17.595,-0.623,9.053,-3.257,17.595,0.863,5.464,-0.719,-5.865,-76.246,-11.73
0.73,0.91,7.472,1.245,11.73,-0.91,9.772,-1.629,17.595,1.869,6.327,1.15,23.46,-82.111,-5.865
0.735,1.485,8.095,-0.623,11.73,-1.341,10.203,0.144,11.73,2.876,7.334,3.02,46.921,-87.977,0.0
0.74,2.06,8.814,-2.443,5.865,-1.485,10.682,2.012,5.865,3.883,8.34,4.602,70.381,-87.977,0.0
0.745,2.778,9.436,-4.215,-0.0,-1.772,11.017,3.832,0.0,4.745,9.347,6.183,87.977,-82.111,5.865
0.75,3.305,10.011,-5.796,-5.865,-2.06,11.209,5.509,-5.865,5.321,10.354,7.334,99.707,-70.381,5.865
0.755,3.736,10.586,-7.137,-5.865,-2.203,11.304,6.993,-5.865,5.608,11.216,8.197,111.437,-58.651,5.865
0.76,4.024,11.113,-8.095,-5.865,-2.443,11.304,8.191,-5.865,6.04,12.223,8.34,111.437,-46.921,5.865
0.765,4.311,11.592,-8.478,-5.865,-2.539,11.257,8.862,-5.865,6.327,12.942,8.053,105.572,-29.326,11.73
0.77,4.551,11.831,-8.383,-5.865,-2.73,11.017,9.005,-5.865,6.183,13.086,7.478,93.842,-17.595,11.73
0.775,4.455,11.736,-7.856,-11.73,-2.826,10.442,8.67,-5.865,5.608,12.942,6.759,76.246,0.0,11.73
0.78,4.215,11.4,-7.041,-11.73,-2.682,9.915,8.047,-11.73,5.177,12.079,5.896,58.651,17.595,5.865
0.785,4.024,10.873,-6.179,-5.865,-2.778,9.628,7.137,-5.865,4.602,11.216,5.033,41.056,29.326,-5.865
0.79,3.688,10.251,-5.317,-0.0,-2.73,9.293,6.323,0.0,4.026,10.641,4.17,29.326,41.056,-17.595
0.795,3.353,9.82,-4.407,11.73,-2.635,9.101,5.413,11.73,3.739,10.929,3.164,17.595,46.921,-23.46
0.8,3.018,9.963,-3.497,23.46,-2.587,8.909,4.503,23.46,3.307,11.504,1.869,5.865,46.921,-35.191
0.805,2.826,10.49,-2.156,35.191,-2.251,9.293,3.353,35.191,3.02,11.935,1.007,-5.865,52.786,-29.326
0.81,2.73,11.161,-1.15,35.191,-2.443,9.676,2.06,35.191,2.445,11.504,0.288,-17.595,52.786,-23.46
0.8150000000000001,2.347,11.688,-0.431,29.326,-2.443,10.73,1.245,35.191,2.157,10.641,-0.0,-17.595,46.921,-17.595
0.8200000000000001,2.347,11.113,0.096,17.595,-2.251,11.975,0.575,23.46,2.301,11.216,-0.144,-11.73,41.056,-35.191
0.8250000000000001,2.299,11.544,0.24,29.326,-2.778,12.215,0.24,23.46,2.732,12.367,-0.288,-5.865,35.191,-35.191
0.8300000000000001,2.251,12.502,0.24,35.191,-2.06,12.598,0.287,35.191,3.02,12.511,-0.719,0.0,35.191,-17.595
0.835,2.682,13.029,0.623,23.46,-2.203,12.933,0.096,35.191,2.588,12.367,-1.007,0.0,29.326,0.0
0.84,2.682,13.029,1.006,5.865,-2.73,13.556,-0.383,11.73,2.157,12.511,-1.15,5.865,29.326,11.73
0.845,2.156,13.029,1.102,-11.73,-2.395,13.747,-0.575,-5.865,2.013,12.798,-1.438,5.865,23.46,17.595
0.85,2.108,12.981,1.341,-17.595,-2.251,13.508,-0.766,-11.73,2.157,12.798,-1.869,5.865,17.595,23.46
0.855,2.06,12.694,1.724,-17.595,-2.203,12.885,-1.054,-17.595,1.869,12.798,-2.013,5.865,11.73,23.46
0.86,1.916,12.358,2.012,-23.46,-2.012,12.262,-1.437,-17.595,1.726,12.654,-2.157,5.865,5.865,23.46
0.865,1.677,12.023,2.156,-23.46,-1.82,11.448,-1.629,-23.46,1.726,12.511,-2.157,0.0,0.0,29.326
0.87,1.533,11.736,2.156,-23.46,-1.485,10.969,-1.677,-23.46,1.726,12.367,-2.013,-11.73,-5.865,29.326
0.875,1.629,11.544,2.012,-29.326,-1.533,10.73,-1.629,-29.326,1.726,12.079,-1.726,-23.46,-5.865,29.326
0.88,1.677,11.496,1.772,-29.326,-1.629,10.73,-1.389,-29.326,1.869,11.648,-1.582,-29.326,-11.73,29.326
0.885,1.772,11.352,1.677,-23.46,-1.772,10.873,-1.245,-29.326,2.013,11.504,-1.438,-35.191,-17.595,23.46
0.89,1.868,11.161,1.485,-23.46,-1.772,10.921,-1.102,-29.326,2.157,11.36,-1.007,-41.056,-17.595,23.46
0.895,1.964,11.113,1.006,-17.595,-1.82,10.825,-0.766,-23.46,2.301,11.073,-0.719,-41.056,-23.46,23.46
0.9,2.06,11.017,0.766,-17.595,-1.868,10.778,-0.383,-17.595,2.445,10.641,-0.431,-46.921,-23.46,23.46
0.905,2.156,10.825,0.527,-17.595,-2.012,10.921,-0.144,-17.595,2.588,10.354,-0.0,-46.921,-29.326,23.46
0.91,2.299,10.586,0.192,-17.595,-2.156,11.017,0.096,-17.595,2.732,10.066,0.431,-41.056,-29.326,17.595
0.915,2.395,10.442,-0.24,-17.595,-2.251,10.873,0.479,-17.595,3.02,9.778,0.863,-41.056,-35.191,23.46
0.92,2.491,10.346,-0.814,-17.595,-2.203,10.778,1.006,-17.595,3.451,9.491,1.294,-35.191,-35.191,23.46
0.925,2.826,10.203,-1.245,-17.595,-2.299,10.873,1.533,-17.595,3.595,9.347,1.582,-29.326,-35.191,23.46
0.93,3.018,10.011,-1.581,-17.595,-2.491,10.778,1.916,-17.595,3.883,9.059,1.726,-23.46,-29.326,29.326
0.935,3.161,9.724,-1.772,-29.326,-2.587,10.49,2.203,-23.46,3.883,8.916,1.726,-17.595,-29.326,41.056
0.9400000000000001,3.209,9.341,-1.82,-35.191,-2.682,10.011,2.347,-35.191,3.595,8.484,1.726,-11.73,-23.46,46.921
0.9450000000000001,3.114,8.909,-1.724,-41.056,-2.682,9.436,2.347,-41.056,3.451,8.197,1.438,-11.73,-23.46,52.786
0.9500000000000001,2.922,8.383,-1.581,-46.921,-2.587,8.862,2.203,-46.921,3.164,7.909,1.438,-11.73,-23.46,52.786
0.9550000000000001,2.73,7.856,-1.389,-52.786,-2.539,8.239,2.012,-52.786,3.02,7.765,1.294,-11.73,-23.46,46.921
0.96,2.635,7.472,-1.389,-46.921,-2.443,7.472,1.916,-52.786,3.02,7.621,1.15,-11.73,-23.46,46.921
0.965,2.587,7.281,-1.245,-46.921,-2.395,6.993,1.868,-46.921,3.307,7.909,1.15,-17.595,-17.595,46.921
0.97,2.682,7.233,-1.15,-46.921,-2.203,6.658,1.772,-46.921,3.451,7.909,1.007,-23.46,-17.595,41.056
0.975,2.826,7.329,-1.102,-41.056,-2.395,6.61,1.677,-46.921,2.876,6.759,0.575,-29.326,-17.595,35.191
0.98,2.587,6.562,-0.671,-35.191,-2.443,6.514,1.437,-41.056,2.876,7.909,1.007,-35.191,-17.595,29.326
0.985,2.251,6.993,-0.91,-29.326,-2.06,6.275,1.198,-35.191,3.307,8.053,0.719,-46.921,-11.73,29.326
0.99,2.587,7.568,-0.91,-23.46,-1.868,6.179,1.581,-23.46,3.451,7.621,0.431,-52.786,-11.73,35.191
0.995,2.97,7.377,-0.431,-35.191,-2.491,6.754,1.102,-29.326,3.02,7.19,0.719,-58.651,-5.865,35.191
1.0,2.682,7.233,-0.623,-35.191,-2.491,7.137,1.054,-35.191,2.588,6.759,1.007,-64.516,-5.865,35.191
1.0050000000000001,2.347,6.898,-0.91,-35.191,-2.203,6.993,1.293,-35.191,2.732,5.608,1.007,-64.516,-5.865,35.191
1.01,2.443,6.227,-0.91,-35.191,-2.347,6.658,1.485,-35.191,2.876,4.745,0.863,-58.651,-5.865,41.056
1.0150000000000001,2.635,5.413,-0.862,-35.191,-2.491,6.275,1.389,-35.191,3.02,4.17,0.863,-52.786,-11.73,41.056
1.02,2.635,4.838,-0.958,-35.191,-2.443,5.652,1.485,-41.056,3.164,3.595,0.863,-46.921,-5.865,35.191
1.025,2.635,4.215,-0.91,-35.191,-2.347,5.03,1.485,-35.191,3.164,3.02,0.719,-41.056,-5.865,35.191
1.03,2.73,3.593,-0.766,-35.191,-2.347,4.407,1.437,-35.191,3.164,2.301,0.575,-41.056,-5.865,29.326
