time_aligned_sec,L_Acc_X_aligned,L_Acc_Y_aligned,L_Acc_Z_aligned,L_Gyro_Z_aligned,R_Acc_X_aligned,R_Acc_Y_aligned,R_Acc_Z_aligned,R_Gyro_Z_aligned,T_Acc_X_aligned,T_Acc_Y_aligned,T_Acc_Z_aligned,T_Gyro_X_aligned,T_Gyro_Y_aligned,T_Gyro_Z_aligned
0.17,-2.539,7.76,-2.587,-0.0,2.587,7.712,2.97,5.865,2.876,8.053,-3.164,111.437,23.46,0.0
0.17500000000000002,-2.491,7.76,-2.587,5.865,2.682,7.664,2.97,5.865,2.876,8.053,-3.164,111.437,23.46,0.0
0.18,-2.539,7.712,-2.539,5.865,2.826,7.76,3.018,11.73,2.876,8.053,-3.164,117.302,23.46,5.865
0.185,-2.635,7.76,-2.587,5.865,2.874,8.143,2.97,11.73,3.02,8.053,-3.164,117.302,29.326,5.865
0.19,-2.73,7.904,-2.539,11.73,2.826,8.478,2.922,11.73,3.02,8.053,-3.164,117.302,29.326,11.73
0.195,-2.73,8.047,-2.491,11.73,2.922,8.718,2.874,11.73,3.164,8.053,-3.164,117.302,29.326,11.73
0.2,-2.874,8.239,-2.443,11.73,2.922,8.766,2.874,11.73,3.307,8.34,-3.02,111.437,29.326,11.73
0.20500000000000002,-2.874,8.43,-2.443,11.73,2.97,8.862,2.826,11.73,3.307,8.628,-3.02,111.437,29.326,11.73
0.21,-2.874,8.622,-2.395,11.73,2.97,9.149,2.73,11.73,3.307,8.772,-3.02,105.572,29.326,11.73
0.215,-2.922,8.718,-2.299,11.73,2.922,9.388,2.682,11.73,3.451,8.772,-2.876,105.572,29.326,11.73
0.22,-2.97,8.814,-2.299,11.73,3.018,9.532,2.778,11.73,3.451,8.772,-2.876,99.707,29.326,11.73
0.225,-3.018,8.909,-2.347,11.73,3.066,9.724,2.778,11.73,3.451,8.772,-2.876,99.707,29.326,11.73
0.23,-3.018,9.053,-2.347,11.73,3.018,9.915,2.682,11.73,3.451,8.916,-2.876,93.842,29.326,11.73
0.23500000000000001,-3.018,9.149,-2.251,11.73,3.018,9.963,2.635,11.73,3.595,8.916,-2.876,87.977,23.46,5.865
0.24,-3.018,9.245,-2.203,11.73,3.018,9.915,2.635,11.73,3.595,9.059,-2.876,82.111,23.46,5.865
0.245,-3.018,9.293,-2.203,5.865,3.018,9.772,2.587,5.865,3.595,9.347,-2.732,76.246,23.46,5.865
0.25,-2.97,9.341,-2.108,5.865,2.922,9.772,2.539,5.865,3.451,9.347,-2.732,70.381,23.46,5.865
0.255,-2.922,9.341,-2.108,5.865,2.922,9.676,2.539,5.865,3.451,9.491,-2.732,64.516,23.46,0.0
0.26,-2.826,9.341,-2.108,-0.0,2.826,9.58,2.635,0.0,3.307,9.491,-2.732,64.516,17.595,0.0
0.265,-2.73,9.245,-2.156,-0.0,2.73,9.484,2.73,0.0,3.164,9.347,-2.732,64.516,17.595,0.0
0.27,-2.635,9.197,-2.251,-0.0,2.778,9.484,2.587,0.0,3.164,9.347,-2.876,64.516,17.595,0.0
0.275,-2.874,10.203,-1.916,-0.0,3.305,10.107,1.245,0.0,3.451,11.073,-2.445,58.651,17.595,0.0
0.28,-2.491,10.682,-0.766,-0.0,2.347,10.107,1.293,5.865,2.732,11.36,-1.294,64.516,17.595,0.0
0.28500000000000003,-2.682,11.065,-0.671,5.865,2.874,10.394,0.287,5.865,3.451,12.079,-1.15,76.246,23.46,0.0
0.29,-2.778,10.873,0.144,5.865,1.389,10.346,1.15,0.0,3.595,11.648,-0.431,87.977,23.46,5.865
0.295,-1.964,9.58,-1.102,-0.0,2.251,10.299,2.347,-11.73,2.876,9.491,-1.726,93.842,17.595,-5.865
0.3,-2.012,9.532,-2.012,-17.595,2.97,10.107,2.491,-17.595,2.157,9.347,-2.588,93.842,11.73,-17.595
0.305,-2.06,10.155,-1.82,-17.595,2.491,10.251,1.916,-11.73,2.013,10.497,-2.301,87.977,11.73,-17.595
0.31,-1.82,10.346,-1.293,-11.73,1.772,10.73,1.581,-5.865,2.013,10.641,-1.869,87.977,17.595,-11.73
0.315,-1.677,10.203,-1.15,-5.865,1.629,10.969,1.581,-17.595,2.157,10.066,-1.726,87.977,23.46,-11.73
0.32,-1.629,10.155,-1.15,-17.595,1.964,10.634,1.581,-29.326,2.157,9.922,-1.726,87.977,29.326,-17.595
0.325,-1.868,10.011,-1.102,-29.326,2.299,10.299,1.341,-35.191,2.301,9.922,-1.582,82.111,23.46,-35.191
0.33,-2.299,9.82,-0.766,-35.191,2.443,10.011,0.958,-35.191,2.732,9.778,-1.294,76.246,29.326,-35.191
0.335,-2.491,9.58,-0.479,-29.326,2.347,9.484,0.671,-29.326,3.164,9.635,-1.007,70.381,29.326,-35.191
0.34,-2.587,9.197,-0.24,-29.326,2.395,8.909,0.527,-23.46,3.307,9.347,-0.863,70.381,23.46,-29.326
0.34500000000000003,-2.635,8.909,-0.048,-17.595,2.395,8.814,0.431,-11.73,3.307,9.203,-0.575,64.516,23.46,-23.46
0.35000000000000003,-2.539,8.862,0.0,-17.595,2.203,9.053,0.575,-5.865,3.164,9.059,-0.575,64.516,17.595,-11.73
0.355,-2.299,9.149,-0.192,-5.865,2.203,9.388,0.862,0.0,2.876,9.347,-0.719,64.516,17.595,-5.865
0.36,-2.156,9.484,-0.431,-0.0,2.251,9.772,1.054,0.0,2.588,9.778,-1.007,64.516,11.73,-5.865
0.365,-2.156,9.772,-0.623,-0.0,2.299,10.107,1.102,0.0,2.445,10.066,-1.15,70.381,11.73,0.0
0.37,-2.299,9.82,-0.671,-0.0,2.347,10.299,1.198,5.865,2.157,10.066,-1.15,70.381,11.73,0.0
0.375,-2.203,9.82,-0.766,5.865,2.06,10.346,1.245,5.865,2.445,9.778,-1.294,70.381,11.73,-5.865
0.38,-2.06,9.676,-0.814,5.865,1.964,10.394,1.245,5.865,2.732,9.491,-1.294,64.516,11.73,-5.865
0.385,-2.012,9.628,-0.814,5.865,1.868,10.346,1.293,5.865,2.732,9.347,-1.438,58.651,11.73,-11.73
0.39,-1.964,9.724,-0.862,-0.0,1.916,10.299,1.293,0.0,2.588,9.635,-1.438,52.786,5.865,-11.73
0.395,-1.868,9.82,-0.814,-0.0,1.868,10.251,1.293,-5.865,2.588,9.635,-1.294,46.921,5.865,-11.73
0.4,-1.868,9.82,-0.814,-5.865,1.916,10.251,1.341,-5.865,2.445,9.778,-1.294,41.056,5.865,-11.73
0.405,-1.916,9.772,-0.862,-11.73,1.868,10.251,1.581,-11.73,2.588,9.778,-1.438,41.056,5.865,-17.595
0.41000000000000003,-1.868,9.724,-1.198,-11.73,1.82,10.251,1.82,-11.73,2.445,9.778,-1.726,35.191,5.865,-17.595
0.41500000000000004,-1.868,9.628,-1.581,-17.595,1.868,10.011,1.964,-11.73,2.445,9.491,-2.013,29.326,0.0,-17.595
0.42,-1.82,9.628,-1.389,-17.595,1.772,9.628,1.82,-11.73,2.157,9.778,-2.013,29.326,0.0,-17.595
0.425,-1.629,9.484,-1.293,-11.73,1.629,9.532,1.82,-11.73,2.013,9.778,-1.869,23.46,0.0,-17.595
0.43,-1.581,9.388,-1.341,-11.73,1.677,9.532,1.868,-5.865,2.013,9.635,-1.869,23.46,0.0,-11.73
0.435,-1.581,9.388,-1.389,-11.73,1.581,9.628,2.06,-5.865,2.013,9.491,-1.869,23.46,0.0,-11.73
0.44,-1.533,9.388,-1.629,-5.865,1.485,9.867,2.491,-5.865,1.869,9.491,-2.157,23.46,0.0,-11.73
0.445,-1.437,9.532,-1.964,-5.865,1.772,9.772,2.347,-5.865,1.726,9.635,-2.445,17.595,0.0,-5.865
0.45,-1.389,9.82,-1.724,-5.865,1.533,9.867,2.06,0.0,1.582,10.21,-2.301,5.865,0.0,-5.865
0.455,-1.341,10.011,-1.533,-5.865,1.437,10.203,1.964,0.0,1.582,10.354,-2.013,17.595,5.865,-5.865
0.46,-1.389,10.107,-1.437,-5.865,1.533,10.394,1.916,-5.865,1.726,10.354,-2.013,17.595,5.865,-5.865
0.465,-1.437,10.251,-1.389,-5.865,1.629,10.394,1.724,-5.865,1.869,10.354,-1.869,17.595,5.865,-5.865
0.47000000000000003,-1.485,10.299,-1.15,-11.73,1.389,10.394,1.629,-11.73,1.869,10.497,-1.726,17.595,5.865,-11.73
0.47500000000000003,-1.437,10.107,-1.102,-11.73,1.533,10.203,1.437,-11.73,1.869,10.21,-1.726,17.595,5.865,-11.73
0.48,-1.581,10.155,-1.006,-11.73,1.629,10.155,1.485,-11.73,2.013,10.354,-1.582,17.595,5.865,-11.73
0.485,-1.581,10.155,-1.006,-17.595,1.533,10.155,1.485,-11.73,2.013,10.354,-1.582,17.595,5.865,-17.595
0.49,-1.485,10.059,-1.054,-17.595,1.581,10.011,1.533,-11.73,1.869,10.21,-1.582,17.595,5.865,-17.595
0.495,-1.533,9.915,-1.054,-17.595,1.629,9.772,1.581,-11.73,1.869,10.21,-1.582,17.595,0.0,-17.595
0.5,-1.533,9.772,-1.102,-11.73,1.437,9.724,1.581,-11.73,1.869,10.066,-1.582,17.595,0.0,-11.73
0.505,-1.437,9.676,-1.102,-11.73,1.533,9.628,1.485,-11.73,1.869,9.922,-1.582,17.595,0.0,-11.73
0.51,-1.341,9.676,-1.006,-11.73,1.485,9.676,1.437,-5.865,1.726,9.922,-1.582,17.595,0.0,-11.73
0.515,-1.389,9.82,-0.958,-11.73,1.437,9.82,1.485,-5.865,1.726,10.21,-1.582,23.46,0.0,-11.73
0.52,-1.341,9.915,-0.958,-5.865,1.533,9.867,1.437,-5.865,1.726,10.21,-1.438,23.46,0.0,-11.73
0.525,-1.341,10.011,-0.91,-11.73,1.533,9.915,1.437,-5.865,1.582,10.354,-1.438,23.46,5.865,-5.865
0.53,-1.389,10.011,-1.006,-5.865,1.389,10.107,1.485,-5.865,1.726,10.354,-1.582,29.326,5.865,-5.865
0.535,-1.341,10.011,-0.958,-5.865,1.389,10.203,1.341,-5.865,1.726,10.21,-1.438,29.326,5.865,-5.865
0.54,-1.293,10.011,-0.862,-5.865,1.341,10.203,1.198,-5.865,1.726,10.21,-1.294,29.326,5.865,-5.865
0.545,-1.293,10.011,-0.671,-5.865,1.389,10.059,1.006,-5.865,1.726,10.21,-1.15,29.326,5.865,-5.865
0.55,-1.341,9.963,-0.479,-5.865,1.389,10.011,0.814,-5.865,1.726,10.21,-1.007,23.46,5.865,-5.865
0.555,-1.389,9.915,-0.335,-5.865,1.437,9.963,0.719,-5.865,1.869,10.066,-0.863,29.326,5.865,-5.865
0.56,-1.437,9.915,-0.287,-5.865,1.485,10.107,0.719,-5.865,1.869,10.21,-0.863,29.326,5.865,-11.73
0.5650000000000001,-1.437,10.011,-0.24,-11.73,1.485,10.346,0.671,-5.865,1.869,10.21,-0.719,29.326,5.865,-11.73
0.5700000000000001,-1.437,10.107,-0.192,-11.73,1.485,10.394,0.671,-5.865,1.869,10.21,-0.719,29.326,5.865,-11.73
0.5750000000000001,-1.485,10.059,-0.24,-11.73,1.629,10.346,0.575,-11.73,1.869,10.21,-0.719,23.46,5.865,-11.73
0.58,-1.533,10.059,-0.096,-11.73,1.581,10.346,0.479,-5.865,1.869,10.21,-0.575,23.46,0.0,-11.73
0.585,-1.533,10.059,0.0,-11.73,1.533,10.203,0.431,-11.73,2.013,10.21,-0.575,17.595,0.0,-11.73
0.59,-1.533,10.011,0.048,-11.73,1.724,10.059,0.383,-5.865,2.013,10.21,-0.431,17.595,0.0,-11.73
0.595,-1.677,10.107,0.096,-11.73,1.82,10.203,0.383,-11.73,2.157,10.354,-0.431,17.595,0.0,-11.73
0.6,-1.772,10.203,0.144,-11.73,1.724,10.155,0.24,-11.73,2.157,10.497,-0.431,17.595,0.0,-11.73
0.605,-1.772,10.155,0.287,-11.73,1.772,10.011,0.096,-11.73,2.301,10.497,-0.288,17.595,0.0,-11.73
0.61,-1.772,10.059,0.431,-11.73,1.677,9.772,0.096,-5.865,2.301,10.497,-0.0,17.595,0.0,-11.73
0.615,-1.677,9.915,0.383,-11.73,1.581,9.867,0.144,-5.865,2.157,10.354,-0.144,23.46,0.0,-11.73
0.62,-1.724,9.82,0.287,-5.865,1.677,10.059,0.335,-5.865,2.157,10.066,-0.288,23.46,-5.865,-11.73
0.625,-1.677,9.82,0.096,-11.73,1.677,10.203,0.431,-5.865,2.157,9.922,-0.431,23.46,-5.865,-11.73
0.63,-1.629,9.867,0.048,-5.865,1.581,10.251,0.431,-5.865,2.013,9.922,-0.431,23.46,-5.865,-5.865
0.635,-1.533,9.915,0.048,-5.865,1.485,10.251,0.383,-5.865,1.869,9.922,-0.431,23.46,-5.865,-5.865
0.64,-1.485,9.915,0.096,-5.865,1.485,10.155,0.383,-5.865,1.869,9.922,-0.431,17.595,-11.73,-5.865
0.645,-1.437,9.867,0.144,-5.865,1.437,10.059,0.335,-5.865,1.869,9.922,-0.431,17.595,-11.73,-11.73
0.65,-1.437,9.82,0.096,-11.73,1.437,10.011,0.431,-11.73,1.869,9.922,-0.431,5.865,-11.73,-11.73
0.655,-1.389,9.82,0.048,-11.73,1.437,10.011,0.575,-11.73,1.869,9.922,-0.575,5.865,-11.73,-11.73
0.66,-1.389,9.867,-0.096,-11.73,1.389,10.011,0.671,-11.73,1.726,10.066,-0.575,5.865,-11.73,-11.73
0.665,-1.293,9.867,-0.24,-11.73,1.293,10.011,0.814,-11.73,1.582,10.066,-0.719,5.865,-11.73,-17.595
0.67,-1.198,9.867,-0.335,-17.595,1.293,9.915,0.91,-17.595,1.582,10.066,-0.863,5.865,-11.73,-17.595
0.675,-1.15,9.724,-0.431,-17.595,1.293,9.724,1.054,-17.595,1.438,9.922,-1.007,5.865,-11.73,-17.595
0.68,-1.15,9.58,-0.575,-17.595,1.15,9.58,1.102,-17.595,1.438,9.778,-1.15,5.865,-11.73,-23.46
0.685,-1.054,9.341,-0.671,-23.46,1.006,9.484,1.15,-23.46,1.438,9.491,-1.15,5.865,-11.73,-23.46
0.6900000000000001,-0.91,9.197,-0.719,-23.46,1.102,9.388,1.293,-23.46,1.15,9.203,-1.15,5.865,-11.73,-23.46
0.6950000000000001,-0.958,9.149,-0.766,-23.46,1.102,9.341,1.341,-23.46,1.15,9.203,-1.438,5.865,-11.73,-23.46
0.7000000000000001,-0.91,9.149,-0.814,-23.46,1.054,9.293,1.341,-23.46,1.15,9.203,-1.294,0.0,-11.73,-23.46
0.705,-0.862,9.149,-0.862,-23.46,1.102,9.245,1.293,-23.46,1.15,9.203,-1.294,0.0,-11.73,-23.46
0.71,-0.91,9.149,-0.814,-23.46,1.054,9.197,1.245,-23.46,1.15,9.347,-1.294,0.0,-5.865,-23.46
0.715,-0.958,9.149,-0.719,-23.46,1.102,9.245,1.198,-23.46,1.294,9.347,-1.294,0.0,-5.865,-23.46
0.72,-1.054,9.245,-0.719,-23.46,1.198,9.341,1.198,-23.46,1.294,9.491,-1.294,0.0,-5.865,-23.46
0.725,-1.15,9.388,-0.719,-23.46,1.198,9.484,1.102,-23.46,1.438,9.635,-1.294,0.0,-5.865,-23.46
0.73,-1.15,9.532,-0.623,-23.46,1.245,9.58,1.054,-17.595,1.438,9.778,-1.15,0.0,-5.865,-23.46
0.735,-1.15,9.58,-0.575,-17.595,1.15,9.58,1.006,-17.595,1.438,9.778,-1.007,0.0,-5.865,-17.595
0.74,-1.102,9.628,-0.479,-17.595,1.15,9.628,0.958,-17.595,1.438,9.922,-1.007,0.0,-5.865,-17.595
0.745,-1.054,9.628,-0.479,-17.595,1.102,9.628,0.958,-11.73,1.438,9.922,-1.007,0.0,-5.865,-17.595
0.75,-1.006,9.628,-0.527,-17.595,1.102,9.628,1.006,-11.73,1.294,9.922,-1.007,5.865,-5.865,-17.595
0.755,-1.006,9.676,-0.527,-17.595,1.054,9.628,1.054,-11.73,1.294,9.922,-1.007,5.865,-5.865,-17.595
0.76,-1.054,9.628,-0.527,-11.73,1.102,9.676,1.006,-11.73,1.294,9.778,-1.007,5.865,-5.865,-17.595
0.765,-1.006,9.628,-0.527,-17.595,1.054,9.724,1.006,-11.73,1.438,9.778,-1.007,5.865,-5.865,-11.73
0.77,-1.006,9.628,-0.527,-11.73,1.054,9.772,1.054,-11.73,1.294,9.778,-1.007,5.865,-5.865,-17.595
0.775,-0.958,9.58,-0.527,-11.73,1.006,9.724,1.006,-11.73,1.294,9.778,-1.15,5.865,-5.865,-17.595
0.78,-0.91,9.58,-0.527,-11.73,0.862,9.628,1.006,-11.73,1.294,9.778,-1.007,0.0,-5.865,-11.73
0.785,-0.814,9.484,-0.527,-11.73,0.91,9.532,0.958,-11.73,1.15,9.635,-1.007,5.865,-5.865,-11.73
0.79,-0.766,9.388,-0.527,-11.73,0.862,9.436,1.006,-11.73,1.007,9.635,-1.007,0.0,-5.865,-11.73
0.795,-0.719,9.293,-0.479,-11.73,0.766,9.341,1.054,-11.73,1.007,9.491,-1.007,0.0,-5.865,-11.73
0.8,-0.719,9.245,-0.575,-11.73,0.766,9.341,1.102,-11.73,1.007,9.347,-1.15,0.0,-5.865,-11.73
0.805,-0.671,9.245,-0.527,-11.73,0.766,9.293,1.006,-11.73,1.007,9.347,-1.007,0.0,-5.865,-11.73
0.81,-0.671,9.341,-0.479,-11.73,0.719,9.245,1.15,-11.73,1.007,9.635,-1.007,0.0,0.0,-11.73
0.8150000000000001,-0.814,9.388,-0.671,-11.73,0.814,9.245,1.102,-5.865,1.294,9.635,-1.15,0.0,0.0,-11.73
0.8200000000000001,-0.814,9.484,-0.671,-5.865,0.862,9.388,1.054,-5.865,1.294,9.922,-1.15,0.0,-5.865,-11.73
0.8250000000000001,-0.958,9.628,-0.671,-5.865,1.006,9.532,1.054,-5.865,1.582,10.066,-1.15,0.0,-5.865,-11.73
0.8300000000000001,-1.15,9.724,-0.527,-11.73,1.006,9.58,0.814,-5.865,1.582,10.066,-1.007,5.865,-11.73,-11.73
0.835,-1.006,9.58,-0.335,-5.865,0.91,9.436,0.766,-5.865,1.294,9.922,-1.007,5.865,-11.73,-5.865
0.84,-0.958,9.436,-0.287,-5.865,1.102,9.436,0.958,0.0,1.294,9.635,-0.863,5.865,-11.73,-5.865
0.845,-1.102,9.197,-0.527,-0.0,1.006,10.011,0.814,0.0,1.438,9.347,-1.15,5.865,-11.73,0.0
0.85,-2.012,7.52,-0.766,-0.0,1.677,8.143,1.341,0.0,2.588,6.471,-1.15,5.865,-17.595,0.0
0.855,-1.293,8.574,-1.102,-5.865,0.766,8.814,1.868,-5.865,1.438,9.059,-1.726,-5.865,-17.595,-5.865
0.86,-0.527,9.532,-1.293,-11.73,0.527,9.197,1.629,-5.865,0.863,10.21,-1.869,-5.865,-17.595,-11.73
0.865,-0.048,9.867,-0.958,-5.865,0.766,9.724,1.054,-5.865,0.144,10.354,-1.438,0.0,-17.595,-5.865
0.87,-0.096,9.915,-0.479,-5.865,0.862,9.963,0.814,0.0,0.0,10.21,-0.863,5.865,-17.595,-5.865
0.875,-0.383,9.724,-0.24,-0.0,0.91,9.82,0.766,0.0,0.575,9.778,-0.719,5.865,-11.73,0.0
0.88,-0.766,9.532,-0.287,-0.0,0.91,9.628,0.766,0.0,1.007,9.635,-0.863,5.865,-5.865,0.0
0.885,-0.862,9.341,-0.335,-0.0,0.862,9.58,0.862,-5.865,1.294,9.491,-0.863,5.865,-5.865,0.0
0.89,-0.814,9.197,-0.383,-5.865,0.766,9.58,0.862,-11.73,1.15,9.203,-0.863,5.865,-5.865,-5.865
0.895,-0.719,9.149,-0.479,-11.73,0.91,9.484,0.766,-11.73,1.007,9.059,-1.007,5.865,0.0,-11.73
0.9,-0.527,9.053,-0.287,-11.73,0.623,9.484,0.958,-17.595,0.863,9.059,-0.863,0.0,0.0,-11.73
0.905,-0.719,9.053,-0.335,-17.595,0.287,9.58,0.958,-17.595,0.863,9.059,-0.863,-5.865,0.0,-17.595
0.91,-1.485,9.101,-0.24,-17.595,0.671,9.436,0.335,-17.595,1.294,9.203,-1.007,-5.865,0.0,-17.595
0.915,-0.719,8.67,0.144,-23.46,0.575,8.909,0.575,-23.46,1.007,8.484,-0.288,-11.73,0.0,-23.46
0.92,-0.527,8.814,-0.24,-29.326,0.719,8.957,0.91,-29.326,1.294,9.059,-0.719,-17.595,0.0,-29.326
0.925,-0.671,9.197,-0.431,-29.326,0.862,9.101,0.862,-29.326,1.294,9.635,-1.007,-17.595,0.0,-35.191
0.93,-0.766,9.532,-0.383,-23.46,0.862,9.436,0.91,-23.46,1.294,10.066,-1.007,-11.73,0.0,-29.326
0.935,-0.814,9.772,-0.479,-23.46,0.671,9.724,1.054,-17.595,1.294,10.21,-1.007,-11.73,0.0,-23.46
0.9400000000000001,-0.91,9.772,-0.575,-17.595,0.719,9.724,0.958,-11.73,1.294,10.066,-1.007,-5.865,-5.865,-23.46
0.9450000000000001,-0.91,9.724,-0.335,-11.73,0.431,9.724,0.91,-11.73,1.007,9.922,-1.007,-5.865,-5.865,-17.595
0.9500000000000001,-0.719,9.628,-0.431,-11.73,0.287,9.676,0.91,-5.865,0.863,9.778,-1.007,-5.865,-5.865,-11.73
0.9550000000000001,-0.431,9.676,-0.527,-5.865,0.623,9.676,0.719,-5.865,0.863,9.778,-1.15,-5.865,-5.865,-11.73
0.96,-0.335,9.628,-0.383,-5.865,0.719,9.724,0.862,-5.865,0.719,9.778,-0.863,-5.865,-11.73,-11.73
0.965,-0.24,9.484,-0.335,-5.865,0.479,9.676,0.766,-5.865,0.575,9.635,-0.863,-5.865,-5.865,-11.73
0.97,-0.335,9.676,-0.335,-5.865,0.527,9.915,0.719,-5.865,1.007,9.922,-0.863,-5.865,-5.865,-11.73
0.975,-0.192,9.724,-0.24,-5.865,0.479,9.915,0.814,-5.865,1.007,10.354,-0.719,-5.865,-5.865,-17.595
0.98,-0.623,10.011,-0.335,-5.865,0.527,9.676,0.91,-5.865,0.144,9.778,-1.007,-5.865,-5.865,-23.46
0.985,-0.287,9.82,-0.335,-11.73,0.048,10.299,1.868,-11.73,0.431,10.21,-0.863,-5.865,-5.865,-23.46
0.99,-0.671,8.622,-2.922,-11.73,0.766,7.904,1.485,-17.595,1.007,7.19,-3.595,-5.865,-5.865,-23.46
0.995,-0.479,8.383,-0.383,-17.595,0.144,8.191,0.719,-17.595,0.288,9.059,-1.294,-11.73,-11.73,-23.46
1.0,0.048,8.478,0.0,-17.595,0.431,9.293,0.335,-17.595,0.144,8.916,-0.431,-17.595,-5.865,-23.46
1.0050000000000001,-0.575,9.341,0.096,-17.595,1.102,10.586,0.24,-11.73,1.438,9.491,-0.575,-17.595,0.0,-23.46
1.01,-0.91,10.059,0.335,-11.73,0.91,9.82,0.814,-11.73,1.15,10.066,-0.288,-17.595,-5.865,-23.46
1.0150000000000001,-0.479,10.059,-0.527,-11.73,0.287,9.005,1.533,-11.73,0.431,10.497,-1.007,-23.46,0.0,-23.46
1.02,0.0,9.772,-1.245,-11.73,0.431,9.197,1.485,-5.865,0.144,10.21,-1.582,-17.595,0.0,-17.595
