time_aligned_sec,L_Acc_X_aligned,L_Acc_Y_aligned,L_Acc_Z_aligned,L_Gyro_Z_aligned,R_Acc_X_aligned,R_Acc_Y_aligned,R_Acc_Z_aligned,R_Gyro_Z_aligned,T_Acc_X_aligned,T_Acc_Y_aligned,T_Acc_Z_aligned,T_Gyro_X_aligned,T_Gyro_Y_aligned,T_Gyro_Z_aligned
0.095,0.623,0.431,11.209,-35.191,-0.575,0.192,-10.825,-35.191,0.575,0.144,-11.36,99.707,58.651,35.191
0.1,0.623,0.383,11.209,-29.326,-0.623,0.287,-10.873,-29.326,0.575,0.144,-11.36,93.842,58.651,35.191
0.105,0.623,0.383,11.113,-29.326,-0.623,0.287,-10.825,-29.326,0.719,0.144,-11.36,93.842,64.516,35.191
0.11,0.623,0.431,10.921,-29.326,-0.575,0.335,-10.73,-29.326,0.719,0.144,-11.216,93.842,64.516,35.191
0.115,0.671,0.479,10.73,-29.326,-0.575,0.287,-10.586,-29.326,0.719,0.144,-11.073,87.977,64.516,29.326
0.12,0.623,0.671,10.49,-29.326,-0.623,0.335,-10.346,-29.326,0.863,0.288,-10.785,87.977,64.516,29.326
0.125,0.575,0.814,10.346,-29.326,-0.479,0.479,-10.155,-29.326,0.863,0.575,-10.641,87.977,64.516,35.191
0.13,0.527,0.91,10.299,-29.326,-0.479,0.623,-9.963,-29.326,0.863,0.863,-10.497,87.977,64.516,35.191
0.135,0.479,1.054,10.155,-29.326,-0.479,0.623,-9.915,-29.326,0.719,1.007,-10.354,82.111,64.516,35.191
0.14,0.431,1.102,10.059,-29.326,-0.431,0.766,-9.772,-29.326,0.719,1.15,-10.21,87.977,70.381,29.326
0.145,0.431,1.15,9.963,-29.326,-0.335,0.862,-9.676,-29.326,0.719,1.15,-10.21,87.977,70.381,29.326
0.15,0.383,1.198,9.867,-23.46,-0.287,0.958,-9.58,-29.326,0.719,1.15,-10.066,87.977,64.516,29.326
0.155,0.383,1.245,9.82,-23.46,-0.287,0.958,-9.484,-23.46,0.719,1.15,-10.066,87.977,64.516,29.326
0.16,0.383,1.293,9.82,-23.46,-0.287,1.006,-9.436,-23.46,0.719,1.294,-9.922,87.977,64.516,29.326
0.165,0.383,1.245,9.724,-23.46,-0.24,1.006,-9.388,-23.46,0.719,1.294,-9.922,87.977,64.516,29.326
0.17,0.383,1.198,9.628,-29.326,-0.287,0.958,-9.341,-23.46,0.719,1.294,-9.922,87.977,64.516,29.326
0.17500000000000002,0.383,1.198,9.58,-29.326,-0.287,0.862,-9.293,-23.46,0.719,1.294,-9.778,87.977,64.516,29.326
0.18,0.431,1.198,9.676,-29.326,-0.383,0.814,-9.197,-29.326,0.719,1.294,-9.778,93.842,64.516,29.326
0.185,0.335,1.198,9.676,-29.326,-0.335,0.814,-9.293,-29.326,0.719,1.294,-9.922,93.842,64.516,29.326
0.19,0.287,1.293,9.628,-29.326,-0.287,0.91,-9.293,-29.326,0.575,1.294,-9.778,99.707,64.516,29.326
0.195,0.24,1.485,9.676,-29.326,-0.192,1.102,-9.293,-29.326,0.575,1.438,-9.778,99.707,64.516,35.191
0.2,0.192,1.629,9.772,-35.191,-0.192,1.245,-9.341,-29.326,0.575,1.582,-9.922,99.707,64.516,35.191
0.20500000000000002,0.0,1.677,9.82,-35.191,-0.144,1.341,-9.388,-35.191,0.144,1.726,-9.922,99.707,64.516,35.191
0.21,0.0,1.772,9.963,-35.191,-0.096,1.341,-9.484,-35.191,0.144,1.869,-10.066,99.707,64.516,35.191
0.215,0.096,1.82,9.867,-41.056,-0.048,1.389,-9.58,-35.191,0.144,2.013,-10.066,105.572,64.516,41.056
0.22,0.048,1.868,9.82,-41.056,-0.24,1.437,-9.484,-35.191,0.144,2.013,-10.066,111.437,70.381,41.056
0.225,0.0,2.012,9.772,-41.056,-0.096,1.581,-9.388,-41.056,0.144,2.013,-9.922,111.437,70.381,41.056
0.23,-0.048,2.156,9.772,-41.056,0.0,1.772,-9.388,-41.056,0.288,2.157,-9.922,117.302,76.246,41.056
0.23500000000000001,-0.144,2.251,9.772,-41.056,0.048,1.964,-9.388,-41.056,0.144,2.301,-10.066,117.302,70.381,46.921
0.24,-0.24,2.395,9.772,-46.921,0.144,2.156,-9.388,-41.056,0.144,2.301,-9.922,117.302,70.381,46.921
0.245,-0.287,2.539,9.772,-46.921,0.287,2.347,-9.388,-46.921,0.0,2.445,-10.066,117.302,76.246,46.921
0.25,-0.335,2.682,9.724,-46.921,0.335,2.491,-9.388,-46.921,0.0,2.445,-10.066,117.302,76.246,46.921
0.255,-0.383,2.73,9.676,-46.921,0.335,2.682,-9.341,-46.921,0.0,2.588,-9.922,111.437,76.246,46.921
0.26,-0.479,2.874,9.628,-46.921,0.431,2.874,-9.293,-46.921,-0.144,2.588,-9.922,111.437,76.246,46.921
0.265,-0.431,3.018,9.58,-41.056,0.527,3.066,-9.245,-46.921,-0.144,2.588,-9.922,105.572,76.246,46.921
0.27,-0.479,3.114,9.58,-41.056,0.527,3.257,-9.197,-46.921,0.0,2.732,-9.778,99.707,76.246,46.921
0.275,-0.527,3.257,9.484,-41.056,0.575,3.401,-9.245,-41.056,0.0,2.732,-9.778,93.842,70.381,41.056
0.28,-0.623,3.401,9.341,-41.056,0.671,3.593,-9.101,-41.056,0.0,2.876,-9.635,87.977,70.381,41.056
0.28500000000000003,-0.671,3.497,9.197,-35.191,0.766,3.784,-8.957,-41.056,-0.144,3.02,-9.491,82.111,70.381,41.056
0.29,-0.623,3.545,9.101,-35.191,0.862,3.88,-8.814,-35.191,0.0,3.164,-9.347,76.246,64.516,35.191
0.295,-0.575,3.497,8.957,-29.326,0.814,3.88,-8.718,-35.191,0.0,3.164,-9.203,64.516,64.516,35.191
0.3,-0.623,3.401,8.862,-29.326,0.766,3.736,-8.622,-29.326,0.0,3.164,-9.059,58.651,58.651,29.326
0.305,-0.575,3.305,8.766,-29.326,0.719,3.545,-8.526,-29.326,-0.144,3.164,-8.916,52.786,58.651,29.326
0.31,-0.527,3.209,8.766,-23.46,0.671,3.449,-8.43,-29.326,0.0,3.164,-8.916,52.786,58.651,29.326
0.315,-0.479,3.114,8.718,-23.46,0.623,3.305,-8.43,-23.46,0.0,3.02,-8.916,46.921,52.786,29.326
0.32,-0.479,3.066,8.718,-23.46,0.575,3.161,-8.43,-23.46,0.0,3.02,-8.916,46.921,52.786,29.326
0.325,-0.527,3.018,8.622,-29.326,0.527,3.018,-8.383,-23.46,-0.144,3.02,-8.772,41.056,52.786,29.326
0.33,-0.575,3.066,8.574,-29.326,0.575,2.874,-8.287,-29.326,-0.144,3.164,-8.772,41.056,52.786,29.326
0.335,-0.575,3.018,8.478,-29.326,0.575,2.922,-8.239,-29.326,-0.144,3.164,-8.628,41.056,52.786,35.191
0.34,-0.527,3.114,8.383,-35.191,0.575,2.826,-8.143,-29.326,-0.144,3.164,-8.628,41.056,52.786,35.191
0.34500000000000003,-0.575,3.114,8.335,-35.191,0.575,2.922,-8.095,-29.326,-0.144,3.307,-8.484,46.921,52.786,35.191
0.35000000000000003,-0.623,3.209,8.335,-35.191,0.623,2.97,-8.047,-35.191,-0.144,3.307,-8.484,46.921,52.786,35.191
0.355,-0.623,3.353,8.287,-35.191,0.623,3.066,-7.999,-35.191,-0.144,3.451,-8.484,46.921,52.786,41.056
0.36,-0.719,3.449,8.191,-41.056,0.671,3.209,-7.951,-35.191,-0.288,3.451,-8.34,46.921,52.786,41.056
0.365,-0.766,3.497,8.239,-41.056,0.719,3.401,-7.856,-41.056,-0.288,3.595,-8.34,46.921,52.786,41.056
0.37,-0.719,3.64,8.287,-41.056,0.814,3.497,-7.904,-41.056,-0.288,3.595,-8.34,46.921,46.921,41.056
0.375,-0.719,3.736,8.239,-41.056,0.814,3.64,-7.951,-41.056,-0.144,3.595,-8.34,46.921,46.921,41.056
0.38,-0.814,3.88,8.239,-41.056,0.814,3.832,-7.951,-41.056,-0.288,3.739,-8.34,46.921,46.921,41.056
0.385,-0.91,4.024,8.239,-41.056,0.862,3.976,-7.904,-41.056,-0.288,4.026,-8.34,41.056,46.921,41.056
0.39,-0.958,4.119,8.143,-41.056,0.958,4.119,-7.904,-41.056,-0.431,4.026,-8.34,41.056,46.921,41.056
0.395,-1.006,4.215,8.143,-35.191,1.006,4.263,-7.856,-41.056,-0.431,4.17,-8.197,41.056,46.921,35.191
0.4,-1.006,4.263,8.095,-35.191,1.054,4.359,-7.808,-35.191,-0.431,4.17,-8.197,35.191,46.921,35.191
0.405,-1.006,4.311,8.095,-35.191,1.102,4.407,-7.808,-35.191,-0.431,4.17,-8.197,35.191,41.056,35.191
0.41000000000000003,-1.006,4.311,7.999,-29.326,1.102,4.407,-7.76,-29.326,-0.431,4.314,-8.197,29.326,41.056,29.326
0.41500000000000004,-1.054,4.311,7.951,-29.326,1.102,4.455,-7.712,-29.326,-0.431,4.314,-8.053,29.326,41.056,29.326
0.42,-1.006,4.215,7.951,-23.46,1.15,4.455,-7.616,-29.326,-0.431,4.17,-8.053,23.46,35.191,29.326
0.425,-1.006,4.215,7.904,-23.46,1.15,4.359,-7.616,-29.326,-0.431,4.17,-8.053,23.46,35.191,29.326
0.43,-0.958,4.167,7.808,-23.46,1.102,4.263,-7.568,-23.46,-0.431,4.17,-7.909,23.46,35.191,29.326
0.435,-0.91,4.167,7.808,-23.46,1.054,4.119,-7.52,-23.46,-0.431,4.314,-7.909,17.595,29.326,23.46
0.44,-0.958,4.119,7.808,-23.46,0.958,4.024,-7.52,-23.46,-0.288,4.314,-7.909,17.595,29.326,29.326
0.445,-0.958,4.167,7.808,-23.46,1.054,3.976,-7.472,-23.46,-0.431,4.458,-7.909,17.595,29.326,29.326
0.45,-0.958,4.215,7.856,-29.326,0.958,3.976,-7.472,-23.46,-0.431,4.602,-7.909,23.46,29.326,29.326
0.455,-1.006,4.215,7.904,-29.326,0.958,3.976,-7.52,-29.326,-0.431,4.602,-7.909,23.46,29.326,29.326
0.46,-1.006,4.263,7.951,-29.326,1.006,4.024,-7.616,-29.326,-0.431,4.602,-8.053,29.326,23.46,29.326
0.465,-1.054,4.311,8.047,-29.326,0.958,4.072,-7.616,-29.326,-0.575,4.602,-8.053,29.326,23.46,29.326
0.47000000000000003,-1.102,4.407,8.143,-29.326,1.054,4.167,-7.76,-29.326,-0.575,4.602,-8.197,29.326,23.46,29.326
0.47500000000000003,-1.15,4.503,8.191,-35.191,1.054,4.311,-7.856,-29.326,-0.575,4.602,-8.197,35.191,29.326,29.326
0.48,-1.245,4.551,8.191,-29.326,1.102,4.407,-7.904,-29.326,-0.719,4.745,-8.34,35.191,23.46,35.191
0.485,-1.245,4.598,8.191,-35.191,1.198,4.503,-7.904,-35.191,-0.719,4.745,-8.34,35.191,29.326,35.191
0.49,-1.293,4.646,8.239,-35.191,1.245,4.646,-7.904,-35.191,-0.719,4.745,-8.34,35.191,29.326,35.191
0.495,-1.293,4.694,8.287,-29.326,1.293,4.694,-7.951,-35.191,-0.719,4.745,-8.34,35.191,29.326,35.191
0.5,-1.341,4.79,8.287,-29.326,1.293,4.742,-7.999,-29.326,-0.719,4.889,-8.34,35.191,29.326,35.191
0.505,-1.341,4.838,8.335,-29.326,1.293,4.838,-7.999,-29.326,-0.719,4.889,-8.34,35.191,29.326,29.326
0.51,-1.437,4.886,8.335,-29.326,1.341,4.934,-7.999,-29.326,-0.863,4.889,-8.484,29.326,29.326,29.326
0.515,-1.437,4.982,8.335,-29.326,1.437,5.03,-7.999,-29.326,-0.863,4.889,-8.484,29.326,29.326,29.326
0.52,-1.533,4.982,8.335,-29.326,1.485,5.173,-7.999,-29.326,-1.007,5.033,-8.484,29.326,23.46,29.326
0.525,-1.533,4.982,8.335,-29.326,1.533,5.173,-8.047,-29.326,-1.007,5.033,-8.484,23.46,23.46,29.326
0.53,-1.533,4.934,8.287,-23.46,1.533,5.173,-8.047,-23.46,-1.007,4.889,-8.484,23.46,23.46,29.326
0.535,-1.533,4.934,8.287,-23.46,1.533,5.173,-7.999,-23.46,-1.007,4.889,-8.484,17.595,23.46,23.46
0.54,-1.485,4.982,8.239,-23.46,1.581,5.125,-7.999,-23.46,-0.863,4.889,-8.34,5.865,23.46,23.46
0.545,-1.485,5.077,8.143,-23.46,1.581,5.173,-7.951,-17.595,-0.863,5.033,-8.34,5.865,23.46,23.46
0.55,-1.485,5.125,7.999,-17.595,1.533,5.221,-7.808,-17.595,-0.863,5.177,-8.197,5.865,17.595,23.46
0.555,-1.533,5.173,7.951,-17.595,1.581,5.269,-7.664,-17.595,-0.863,5.321,-8.053,5.865,17.595,23.46
0.56,-1.485,5.173,7.999,-17.595,1.581,5.221,-7.664,-17.595,-0.863,5.321,-8.053,5.865,17.595,17.595
0.5650000000000001,-1.485,5.173,8.047,-11.73,1.533,5.221,-7.712,-17.595,-0.719,5.321,-8.197,5.865,17.595,17.595
0.5700000000000001,-1.533,5.125,8.095,-11.73,1.533,5.173,-7.76,-17.595,-0.863,5.321,-8.197,0.0,17.595,17.595
0.5750000000000001,-1.533,5.077,8.143,-11.73,1.533,5.077,-7.808,-11.73,-0.863,5.321,-8.197,5.865,11.73,11.73
0.58,-1.533,4.982,8.143,-11.73,1.533,4.982,-7.808,-11.73,-1.007,5.464,-8.197,5.865,11.73,11.73
0.585,-1.533,4.934,8.143,-11.73,1.437,4.838,-7.856,-11.73,-1.007,5.464,-8.197,5.865,11.73,11.73
0.59,-1.485,4.886,8.143,-11.73,1.437,4.742,-7.856,-11.73,-1.007,5.321,-8.197,5.865,11.73,11.73
0.595,-1.533,4.838,8.095,-11.73,1.389,4.694,-7.856,-11.73,-1.007,5.321,-8.197,5.865,11.73,11.73
0.6,-1.485,4.838,8.095,-11.73,1.389,4.646,-7.808,-11.73,-1.007,5.321,-8.197,17.595,17.595,17.595
0.605,-1.485,4.838,8.143,-17.595,1.389,4.646,-7.808,-11.73,-1.007,5.177,-8.197,17.595,17.595,17.595
0.61,-1.533,4.886,8.143,-17.595,1.389,4.742,-7.808,-11.73,-1.007,5.177,-8.197,23.46,17.595,17.595
0.615,-1.533,4.982,8.143,-17.595,1.437,4.79,-7.856,-17.595,-1.007,5.177,-8.34,23.46,17.595,17.595
0.62,-1.629,5.077,8.143,-17.595,1.485,4.934,-7.856,-17.595,-1.15,5.321,-8.197,29.326,17.595,23.46
0.625,-1.724,5.269,8.047,-17.595,1.533,5.077,-7.808,-17.595,-1.15,5.464,-8.197,29.326,17.595,23.46
0.63,-1.724,5.461,7.951,-23.46,1.629,5.269,-7.76,-17.595,-1.15,5.752,-8.053,29.326,23.46,23.46
0.635,-1.82,5.604,7.808,-23.46,1.629,5.461,-7.616,-23.46,-1.15,5.896,-7.909,29.326,23.46,23.46
0.64,-1.868,5.748,7.712,-17.595,1.772,5.604,-7.472,-17.595,-1.294,5.896,-7.909,29.326,23.46,23.46
0.645,-1.916,5.844,7.664,-17.595,1.82,5.796,-7.425,-17.595,-1.294,6.04,-7.765,29.326,23.46,17.595
0.65,-1.916,5.94,7.568,-17.595,1.868,5.892,-7.329,-17.595,-1.294,6.04,-7.765,29.326,23.46,17.595
0.655,-2.012,5.988,7.425,-17.595,1.916,6.035,-7.281,-17.595,-1.294,6.183,-7.621,29.326,23.46,17.595
0.66,-2.06,5.988,7.329,-11.73,2.012,6.131,-7.137,-11.73,-1.294,6.183,-7.478,29.326,17.595,17.595
0.665,-2.06,5.988,7.185,-11.73,2.108,6.179,-6.993,-11.73,-1.294,6.183,-7.334,29.326,17.595,17.595
0.67,-2.06,6.035,7.041,-11.73,2.108,6.131,-6.898,-11.73,-1.294,6.183,-7.19,29.326,17.595,11.73
0.675,-2.06,6.083,6.898,-5.865,2.108,6.179,-6.754,-11.73,-1.294,6.327,-7.046,29.326,17.595,11.73
0.68,-2.06,6.131,6.706,-5.865,2.108,6.179,-6.61,-5.865,-1.294,6.327,-6.902,23.46,11.73,5.865
0.685,-2.012,6.131,6.514,-5.865,2.108,6.227,-6.371,-5.865,-1.15,6.327,-6.759,23.46,11.73,5.865
0.6900000000000001,-2.012,6.179,6.323,-5.865,2.108,6.227,-6.227,-5.865,-1.15,6.471,-6.471,23.46,5.865,5.865
0.6950000000000001,-2.012,6.275,6.179,-0.0,2.108,6.227,-5.988,-5.865,-1.15,6.615,-6.327,29.326,5.865,5.865
0.7000000000000001,-1.964,6.323,6.083,-0.0,2.108,6.275,-5.844,0.0,-1.15,6.759,-6.183,29.326,0.0,5.865
0.705,-1.964,6.371,6.035,-0.0,2.108,6.275,-5.748,0.0,-1.007,6.759,-6.183,29.326,0.0,0.0
0.71,-1.964,6.371,6.035,-0.0,2.06,6.323,-5.7,0.0,-1.15,6.902,-6.04,29.326,-5.865,0.0
0.715,-1.964,6.371,6.083,5.865,2.06,6.275,-5.748,5.865,-1.15,6.902,-6.183,29.326,-5.865,0.0
0.72,-1.964,6.323,6.179,5.865,2.012,6.275,-5.796,5.865,-1.15,6.759,-6.183,35.191,-11.73,-5.865
0.725,-1.82,6.227,6.323,5.865,2.012,6.275,-5.844,5.865,-1.007,6.759,-6.327,41.056,-11.73,-5.865
0.73,-1.772,6.035,6.419,11.73,1.868,6.131,-6.035,11.73,-1.007,6.615,-6.471,41.056,-17.595,-5.865
0.735,-1.677,5.94,6.514,11.73,1.82,5.892,-6.131,11.73,-1.007,6.471,-6.471,46.921,-17.595,-11.73
0.74,-1.629,5.796,6.706,11.73,1.677,5.748,-6.227,11.73,-0.863,6.327,-6.759,46.921,-23.46,-11.73
0.745,-1.581,5.7,6.946,11.73,1.629,5.604,-6.419,11.73,-1.007,6.183,-6.902,52.786,-23.46,-11.73
0.75,-1.629,5.604,7.185,11.73,1.581,5.509,-6.658,11.73,-1.007,6.04,-7.19,52.786,-23.46,-11.73
0.755,-1.629,5.556,7.329,5.865,1.581,5.461,-6.85,11.73,-1.007,5.896,-7.334,58.651,-23.46,-5.865
0.76,-1.629,5.509,7.568,5.865,1.581,5.509,-7.041,11.73,-1.007,5.752,-7.621,58.651,-23.46,-5.865
0.765,-1.581,5.413,7.808,11.73,1.581,5.556,-7.233,5.865,-1.007,5.608,-7.765,64.516,-23.46,-5.865
0.77,-1.533,5.269,7.951,5.865,1.629,5.509,-7.472,11.73,-0.863,5.321,-8.053,58.651,-23.46,-5.865
0.775,-1.437,5.125,8.191,5.865,1.581,5.461,-7.664,11.73,-0.719,5.177,-8.197,58.651,-23.46,-5.865
0.78,-1.341,4.982,8.526,11.73,1.533,5.365,-7.951,11.73,-0.575,4.889,-8.484,52.786,-29.326,-5.865
0.785,-1.245,4.838,8.909,11.73,1.485,5.221,-8.239,11.73,-0.431,4.745,-8.916,52.786,-29.326,-5.865
0.79,-1.15,4.646,9.341,11.73,1.485,5.125,-8.622,11.73,-0.431,4.458,-9.347,46.921,-35.191,-5.865
0.795,-1.054,4.407,9.963,11.73,1.341,4.934,-9.101,11.73,-0.288,4.17,-9.778,41.056,-35.191,-11.73
0.8,-0.91,4.167,10.538,11.73,1.245,4.694,-9.676,11.73,-0.288,3.883,-10.497,35.191,-41.056,-11.73
0.805,-0.862,3.976,11.209,11.73,1.054,4.503,-10.299,11.73,-0.288,3.739,-11.073,29.326,-41.056,-11.73
0.81,-0.862,3.64,11.975,11.73,0.91,4.215,-11.017,17.595,-0.431,3.451,-11.792,23.46,-46.921,-11.73
0.8150000000000001,-0.814,3.257,12.646,11.73,0.719,3.688,-11.736,17.595,-0.719,3.307,-12.511,17.595,-46.921,-11.73
0.8200000000000001,-0.719,2.874,13.268,11.73,0.431,3.161,-12.454,11.73,-1.007,3.164,-13.23,5.865,-41.056,-11.73
0.8250000000000001,-0.671,2.539,13.843,5.865,0.144,2.635,-13.077,11.73,-1.15,2.876,-13.805,5.865,-35.191,-5.865
0.8300000000000001,-0.719,2.251,14.274,-0.0,0.0,2.156,-13.652,5.865,-1.294,2.732,-14.236,5.865,-23.46,-5.865
0.835,-0.766,2.06,14.514,-5.865,-0.048,1.772,-14.083,0.0,-1.582,2.588,-14.668,5.865,-11.73,5.865
0.84,-0.766,1.916,14.61,-11.73,-0.144,1.389,-14.322,-5.865,-1.726,2.588,-14.811,23.46,5.865,11.73
0.845,-0.719,1.964,14.562,-23.46,-0.24,1.15,-14.37,-11.73,-1.869,2.732,-14.811,29.326,23.46,23.46
0.85,-0.671,2.203,14.37,-29.326,-0.335,1.15,-14.322,-23.46,-1.726,2.732,-14.668,41.056,41.056,29.326
0.855,-0.719,2.587,14.083,-41.056,-0.287,1.581,-14.131,-35.191,-1.438,2.876,-14.524,46.921,58.651,35.191
0.86,-0.766,2.97,13.652,-46.921,-0.096,2.156,-13.795,-41.056,-1.294,3.02,-14.092,52.786,76.246,46.921
0.865,-0.862,3.209,13.125,-52.786,0.096,2.778,-13.316,-46.921,-1.294,3.164,-13.661,58.651,93.842,52.786
0.87,-0.814,3.497,12.598,-58.651,0.287,3.161,-12.789,-52.786,-1.15,3.307,-13.086,64.516,105.572,58.651
0.875,-0.766,3.736,12.023,-58.651,0.335,3.545,-12.262,-58.651,-0.863,3.451,-12.654,58.651,111.437,64.516
0.88,-0.766,3.928,11.209,-64.516,0.479,3.88,-11.64,-58.651,-0.575,3.595,-11.935,58.651,123.167,64.516
0.885,-0.671,4.119,10.394,-64.516,0.575,4.167,-10.825,-64.516,-0.431,3.595,-11.073,52.786,129.032,70.381
0.89,-0.623,4.311,9.58,-64.516,0.623,4.311,-10.011,-64.516,-0.144,3.883,-10.21,52.786,129.032,70.381
0.895,-0.623,4.503,8.766,-64.516,0.623,4.503,-9.149,-64.516,-0.144,4.17,-9.491,46.921,129.032,70.381
0.9,-0.671,4.79,7.904,-70.381,0.671,4.694,-8.335,-70.381,0.0,4.458,-8.484,41.056,129.032,70.381
0.905,-0.671,5.077,7.185,-70.381,0.719,4.934,-7.472,-70.381,0.0,4.745,-7.765,41.056,129.032,70.381
0.91,-0.623,5.413,6.514,-70.381,0.719,5.173,-6.754,-70.381,0.144,5.177,-7.046,35.191,129.032,70.381
0.915,-0.766,5.844,5.796,-70.381,0.719,5.509,-6.083,-70.381,0.144,5.608,-6.327,35.191,129.032,70.381
0.92,-0.91,6.227,5.03,-70.381,0.862,5.94,-5.365,-70.381,0.144,6.04,-5.608,29.326,123.167,70.381
0.925,-1.006,6.706,4.311,-70.381,1.054,6.419,-4.598,-70.381,0.0,6.471,-4.745,29.326,117.302,70.381
0.93,-1.006,7.185,3.593,-70.381,1.198,6.85,-3.88,-70.381,0.144,7.046,-4.026,29.326,117.302,70.381
0.935,-1.102,7.712,2.826,-70.381,1.245,7.329,-3.161,-70.381,0.288,7.621,-3.307,29.326,111.437,70.381
0.9400000000000001,-1.245,8.191,2.06,-64.516,1.341,7.808,-2.395,-64.516,0.144,8.197,-2.588,29.326,105.572,70.381
0.9450000000000001,-1.341,8.67,1.293,-64.516,1.533,8.239,-1.677,-64.516,0.144,8.772,-1.726,29.326,99.707,64.516
0.9500000000000001,-1.437,9.197,0.575,-58.651,1.677,8.718,-0.862,-58.651,0.431,9.347,-1.007,29.326,87.977,64.516
0.9550000000000001,-1.437,9.628,0.048,-52.786,1.868,9.293,-0.192,-58.651,0.431,9.778,-0.288,35.191,82.111,58.651
0.96,-1.485,10.011,-0.383,-46.921,1.964,9.676,0.335,-52.786,0.575,10.21,0.288,35.191,70.381,52.786
0.965,-1.581,10.299,-0.623,-41.056,2.012,10.059,0.766,-46.921,0.575,10.641,0.575,35.191,52.786,46.921
0.97,-1.82,10.442,-0.719,-35.191,2.203,10.394,1.006,-41.056,0.431,10.785,0.863,41.056,41.056,41.056
0.975,-2.06,10.538,-0.623,-29.326,2.395,10.682,1.102,-35.191,0.144,10.785,0.719,41.056,29.326,35.191
0.98,-2.156,10.586,-0.527,-23.46,2.635,10.969,0.958,-29.326,-0.144,10.785,0.575,41.056,11.73,29.326
0.985,-2.299,10.586,-0.24,-11.73,2.73,11.161,0.814,-23.46,-0.288,10.641,0.431,35.191,-5.865,17.595
0.99,-2.299,10.49,0.192,-0.0,2.826,11.209,0.479,-11.73,-0.431,10.497,-0.0,29.326,-17.595,5.865
0.995,-2.203,10.299,0.527,11.73,2.826,11.209,0.144,5.865,-0.288,10.066,-0.431,23.46,-29.326,-5.865
1.0,-2.156,9.963,0.862,23.46,2.778,11.113,-0.24,11.73,-0.144,9.778,-0.863,5.865,-41.056,-17.595
1.0050000000000001,-1.964,9.58,1.341,35.191,2.682,10.778,-0.575,23.46,-0.144,9.491,-1.15,5.865,-58.651,-23.46
1.01,-1.868,9.197,1.916,41.056,2.491,10.299,-1.006,35.191,-0.144,9.059,-1.726,-5.865,-70.381,-35.191
1.0150000000000001,-1.772,8.814,2.587,46.921,2.299,9.82,-1.581,41.056,-0.144,8.772,-2.445,-11.73,-82.111,-46.921
