Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
L,28,9315,,46.575,,9
R,29,9409,,47.045,,9
R,30,9483,,47.415,,9
R,31,9586,,47.93,,9
R,32,9664,,48.32,,9
R,33,9765,,48.825,,9
L,34,9853,,49.265,,9
R,35,9944,,49.72,,9
R,36,10021,,50.105000000000004,,9
R,37,10121,,50.605000000000004,,9
L,38,10208,,51.04,,9
R,39,10301,,51.505,,9
R,40,10375,,51.875,,9
R,41,10478,,52.39,,9
R,42,10553,,52.765,,9
R,43,10657,,53.285000000000004,,9
R,44,10730,,53.65,,9
R,45,10832,,54.160000000000004,,9
R,46,10905,,54.525,,9
R,47,11007,,55.035000000000004,,9
R,48,11079,,55.395,,9
R,49,11179,,55.895,,9
R,50,11252,,56.26,,9
R,51,11353,,56.765,,9
R,52,11428,,57.14,,9
R,53,11528,,57.64,,9
R,54,11600,,58.0,,9
R,55,11702,,58.51,,9
R,56,11775,,58.875,,9
R,57,11876,,59.38,,9
R,58,11950,,59.75,,9
L,59,12038,,60.19,,9
R,60,12123,,60.615,,9
R,79,14408,,72.04,,11
L,80,14500,,72.5,,11
R,81,14586,,72.93,,11
R,82,14680,,73.4,,11
R,83,14752,,73.76,,11
R,84,14859,,74.295,,11
R,85,14933,,74.665,,11
R,86,15036,,75.18,,11
R,87,15110,,75.55,,11
R,88,15216,,76.08,,11
L,89,15304,,76.52,,11
R,90,15396,,76.98,,11
R,91,15472,,77.36,,11
R,92,15581,,77.905,,11
L,93,15668,,78.34,,11
R,94,15763,,78.815,,11
R,95,15838,,79.19,,11
R,96,15942,,79.71000000000001,,11
R,97,16018,,80.09,,11
L,98,16121,,80.605,,11
R,99,16197,,80.985,,11
R,100,16301,,81.505,,11
L,101,16388,,81.94,,11
R,102,16479,,82.395,,11
R,103,16567,,82.83500000000001,,11
L,104,16657,,83.285,,11
L,105,16751,,83.755,,11
R,106,16840,,84.2,,11
R,126,19236,,96.18,,15
R,127,19332,,96.66,,15
L,128,19420,,97.10000000000001,,15
R,129,19514,,97.57000000000001,,15
L,130,19601,,98.005,,15
R,131,19695,,98.47500000000001,,15
R,132,19770,,98.85000000000001,,15
R,133,19875,,99.375,,15
L,134,19965,,99.825,,15
R,135,20057,,100.285,,15
R,136,20132,,100.66,,15
R,137,20238,,101.19,,15
L,138,20327,,101.635,,15
R,139,20420,,102.10000000000001,,15
R,140,20507,,102.535,,15
L,141,20601,,103.005,,15
R,142,20675,,103.375,,15
R,143,20777,,103.885,,15
R,144,20852,,104.26,,15
R,145,20956,,104.78,,15
R,146,21032,,105.16,,15
L,147,21135,,105.675,,15
R,148,21212,,106.06,,15
L,149,21313,,106.565,,15
L,150,21401,,107.005,,15
R,151,21494,,107.47,,15
R,166,23482,,117.41,,17
R,167,23555,,117.775,,17
L,168,23657,,118.285,,17
R,169,23733,,118.665,,17
R,170,23833,,119.165,,17
R,171,23909,,119.545,,17
R,172,24009,,120.045,,17
L,173,24095,,120.47500000000001,,17
R,174,24187,,120.935,,17
R,175,24262,,121.31,,17
L,176,24362,,121.81,,17
R,177,24438,,122.19,,17
R,178,24539,,122.69500000000001,,17
L,179,24625,,123.125,,17
R,180,24720,,123.60000000000001,,17
R,181,24807,,124.035,,17
R,182,24898,,124.49000000000001,,17
L,183,24984,,124.92,,17
R,184,25078,,125.39,,17
R,185,25154,,125.77,,17
R,186,25259,,126.295,,17
R,187,25333,,126.665,,17
R,188,25435,,127.175,,17
R,189,25509,,127.545,,17
R,190,25615,,128.075,,17
R,191,25692,,128.46,,17
R,192,25794,,128.97,,17
