Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
L,8,12271,12383,61.355000000000004,61.915,1
R,6,12361,12476,61.805,62.38,1
L,9,12467,12570,62.335,62.85,1
R,7,12552,12665,62.76,63.325,1
L,10,12654,12758,63.27,63.79,1
R,8,12742,12851,63.71,64.255,1
L,11,12838,12940,64.19,64.7,1
R,9,12922,13037,64.61,65.185,1
L,12,13024,13128,65.12,65.64,1
R,10,13111,13219,65.555,66.095,1
L,13,13211,13311,66.055,66.555,1
R,11,13294,13404,66.47,67.02,1
L,14,13393,13494,66.965,67.47,1
R,12,13479,13588,67.395,67.94,1
L,15,13575,13679,67.875,68.395,1
R,13,13663,13768,68.315,68.84,1
L,16,13758,13857,68.79,69.285,1
R,14,13843,13948,69.215,69.74,1
L,17,13936,14035,69.68,70.175,1
R,15,14020,14129,70.10000000000001,70.645,1
L,18,14120,14217,70.60000000000001,71.08500000000001,1
R,16,14201,14306,71.005,71.53,1
L,19,14299,14397,71.495,71.985,1
R,17,14381,14489,71.905,72.44500000000001,1
L,20,14478,14577,72.39,72.885,1
R,18,14562,14669,72.81,73.345,1
L,21,14658,14756,73.29,73.78,1
R,19,14742,14846,73.71000000000001,74.23,1
L,22,14836,14933,74.18,74.665,1
R,20,14918,15021,74.59,75.105,1
L,23,15010,15112,75.05,75.56,1
R,21,15097,15204,75.485,76.02,1
L,24,15193,15290,75.965,76.45,1
R,22,15276,15378,76.38,76.89,1
L,25,15369,15463,76.845,77.315,1
R,23,15450,15551,77.25,77.755,1
L,26,15541,15640,77.705,78.2,1
L,30,18201,18303,91.005,91.515,2
R,30,18284,18386,91.42,91.93,2
L,31,18376,18478,91.88,92.39,2
R,31,18470,18569,92.35000000000001,92.845,2
L,32,18558,18658,92.79,93.29,2
R,32,18642,18755,93.21000000000001,93.775,2
L,33,18744,18843,93.72,94.215,2
R,33,18827,18933,94.135,94.665,2
L,34,18921,19019,94.605,95.095,2
R,34,19005,19109,95.025,95.545,2
L,35,19098,19199,95.49,95.995,2
R,35,19184,19288,95.92,96.44,2
L,36,19281,19377,96.405,96.885,2
R,36,19363,19468,96.815,97.34,2
L,37,19459,19557,97.295,97.785,2
R,37,19543,19646,97.715,98.23,2
L,38,19638,19737,98.19,98.685,2
R,38,19718,19825,98.59,99.125,2
L,39,19816,19912,99.08,99.56,2
R,39,19908,19998,99.54,99.99000000000001,2
L,40,19990,20092,99.95,100.46000000000001,2
R,40,20075,20178,100.375,100.89,2
L,41,20169,20266,100.845,101.33,2
R,41,20251,20354,101.255,101.77,2
L,42,20344,20443,101.72,102.215,2
R,42,20428,20532,102.14,102.66,2
L,43,20525,20621,102.625,103.105,2
R,43,20607,20708,103.035,103.54,2
L,44,20700,20799,103.5,103.995,2
R,44,20783,20888,103.915,104.44,2
L,45,20879,20977,104.395,104.885,2
R,45,20973,21064,104.86500000000001,105.32000000000001,2
L,46,21054,21154,105.27,105.77,2
R,46,21138,21238,105.69,106.19,2
L,47,21230,21326,106.15,106.63,2
L,52,23134,23232,115.67,116.16,3
R,52,23227,23327,116.135,116.635,3
L,53,23316,23420,116.58,117.10000000000001,3
R,53,23402,23505,117.01,117.525,3
L,54,23498,23605,117.49000000000001,118.025,3
R,54,23585,23694,117.925,118.47,3
L,55,23686,23785,118.43,118.925,3
R,55,23769,23879,118.845,119.395,3
L,56,23868,23967,119.34,119.83500000000001,3
R,56,23952,24055,119.76,120.275,3
L,57,24048,24149,120.24000000000001,120.745,3
R,57,24133,24241,120.665,121.205,3
L,58,24232,24333,121.16,121.665,3
R,58,24317,24424,121.58500000000001,122.12,3
L,59,24416,24517,122.08,122.58500000000001,3
R,59,24501,24611,122.505,123.055,3
L,60,24601,24702,123.00500000000001,123.51,3
R,60,24684,24788,123.42,123.94,3
L,61,24779,24881,123.895,124.405,3
R,61,24865,24976,124.325,124.88000000000001,3
L,62,24967,25068,124.83500000000001,125.34,3
R,62,25051,25160,125.25500000000001,125.8,3
L,63,25151,25251,125.75500000000001,126.25500000000001,3
R,63,25235,25346,126.175,126.73,3
L,64,25336,25441,126.68,127.205,3
R,64,25424,25534,127.12,127.67,3
L,65,25525,25627,127.625,128.135,3
R,65,25611,25719,128.055,128.595,3
L,66,25710,25815,128.55,129.075,3
R,66,25796,25906,128.98,129.53,3
L,67,25895,26000,129.475,130.0,3
R,67,25983,26089,129.915,130.445,3
L,68,26080,26182,130.4,130.91,3
R,68,26166,26275,130.83,131.375,3
L,69,26266,26367,131.33,131.835,3
R,69,26351,26462,131.755,132.31,3
L,74,28924,29032,144.62,145.16,4
R,75,29012,29123,145.06,145.615,4
L,75,29115,29218,145.57500000000002,146.09,4
R,76,29201,29310,146.005,146.55,4
L,76,29297,29404,146.485,147.02,4
R,77,29386,29496,146.93,147.48,4
L,77,29484,29589,147.42000000000002,147.945,4
R,78,29572,29678,147.86,148.39000000000001,4
L,78,29668,29766,148.34,148.83,4
R,79,29754,29862,148.77,149.31,4
L,79,29851,29955,149.255,149.775,4
R,80,29943,30051,149.715,150.255,4
L,80,30040,30144,150.20000000000002,150.72,4
R,81,30127,30237,150.635,151.185,4
L,81,30227,30334,151.135,151.67000000000002,4
R,82,30319,30426,151.595,152.13,4
L,82,30415,30516,152.07500000000002,152.58,4
R,83,30501,30612,152.505,153.06,4
L,83,30601,30705,153.005,153.525,4
R,84,30688,30801,153.44,154.005,4
L,84,30790,30899,153.95000000000002,154.495,4
R,85,30879,30994,154.395,154.97,4
L,85,30985,31091,154.925,155.455,4
R,86,31072,31185,155.36,155.925,4
L,86,31176,31280,155.88,156.4,4
R,87,31264,31375,156.32,156.875,4
L,87,31368,31468,156.84,157.34,4
R,88,31451,31556,157.255,157.78,4
L,88,31551,31655,157.755,158.275,4
R,89,31636,31744,158.18,158.72,4
L,89,31737,31839,158.685,159.195,4
R,90,31823,31935,159.115,159.675,4
L,90,31925,32033,159.625,160.165,4
R,91,32015,32129,160.07500000000002,160.645,4
L,91,32121,32228,160.605,161.14000000000001,4
