Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
R,44,15835,,79.175,,17
L,45,15927,,79.635,,17
R,46,16018,,80.09,,17
L,47,16111,,80.555,,17
R,48,16193,,80.965,,17
L,49,16293,,81.465,,17
R,50,16387,,81.935,,17
L,51,16481,,82.405,,17
R,52,16575,,82.875,,17
L,53,16668,,83.34,,17
R,54,16752,,83.76,,17
L,55,16852,,84.26,,17
R,56,16944,,84.72,,17
L,57,17033,,85.165,,17
R,58,17116,,85.58,,17
L,59,17216,,86.08,,17
R,60,17310,,86.55,,17
L,61,17407,,87.035,,17
R,62,17498,,87.49,,17
L,63,17595,,87.97500000000001,,17
R,64,17689,,88.44500000000001,,17
L,65,17782,,88.91,,17
R,86,20730,,103.65,,22
L,87,20823,,104.11500000000001,,22
R,88,20916,,104.58,,22
L,89,21009,,105.045,,22
R,90,21102,,105.51,,22
L,91,21195,,105.97500000000001,,22
R,92,21287,,106.435,,22
L,93,21381,,106.905,,22
R,94,21477,,107.385,,22
L,95,21570,,107.85000000000001,,22
R,96,21661,,108.305,,22
L,97,21754,,108.77,,22
R,98,21847,,109.235,,22
L,99,21938,,109.69,,22
R,100,22032,,110.16,,22
L,101,22122,,110.61,,22
R,102,22214,,111.07000000000001,,22
L,103,22307,,111.535,,22
R,104,22400,,112.0,,22
L,105,22491,,112.455,,22
R,106,22584,,112.92,,22
R,120,25639,,128.195,,23
L,121,25728,,128.64000000000001,,23
R,122,25820,,129.1,,23
L,123,25912,,129.56,,23
R,124,26005,,130.025,,23
L,125,26099,,130.495,,23
R,126,26182,,130.91,,23
L,127,26283,,131.415,,23
R,128,26375,,131.875,,23
L,129,26463,,132.315,,23
R,130,26557,,132.785,,23
L,131,26648,,133.24,,23
R,132,26733,,133.665,,23
L,133,26834,,134.17000000000002,,23
R,134,26925,,134.625,,23
L,135,27018,,135.09,,23
R,136,27108,,135.54,,23
L,137,27200,,136.0,,23
R,138,27284,,136.42000000000002,,23
L,139,27383,,136.915,,23
R,140,27477,,137.385,,23
L,160,30056,,150.28,,27
R,161,30150,,150.75,,27
L,162,30245,,151.225,,27
R,163,30338,,151.69,,27
L,164,30435,,152.175,,27
R,165,30529,,152.645,,27
L,166,30620,,153.1,,27
R,167,30717,,153.585,,27
L,168,30809,,154.04500000000002,,27
R,169,30904,,154.52,,27
L,170,30999,,154.995,,27
R,171,31093,,155.465,,27
L,172,31187,,155.935,,27
R,173,31280,,156.4,,27
L,174,31372,,156.86,,27
R,175,31468,,157.34,,27
L,176,31563,,157.815,,27
R,177,31657,,158.285,,27
L,178,31748,,158.74,,27
R,179,31843,,159.215,,27
