9626,9724
9735,9835
9811,9912
9924,10023
10002,10107
10119,10215
10196,10294
10305,10393
10379,10477
10490,10587
10566,10662
10672,10771
10749,10847
10860,10959
10937,11042
11055,11155
11133,11231
11242,11340
11318,11415
11428,11522
11501,11598
11609,11707
11685,11783
11796,11890
11871,11964
