23704,23795
23808,23906
23884,23983
23994,24091
24071,24166
24177,24272
24251,24351
24362,24459
24437,24535
24545,24642
24621,24719
24729,24831
24807,24906
24916,25015
24992,25091
25101,25195
25174,25275
25288,25381
25362,25455
25466,25562
25540,25638
25650,25744
25724,25818
