Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
R,9,13304,13421,66.52,67.105,1
L,12,13408,13534,67.04,67.67,1
R,10,13519,13629,67.595,68.145,1
L,13,13617,13733,68.08500000000001,68.665,1
R,11,13717,13831,68.58500000000001,69.155,1
L,14,13819,13944,69.095,69.72,1
R,12,13929,14040,69.645,70.2,1
L,15,14025,14156,70.125,70.78,1
R,13,14142,14255,70.71000000000001,71.275,1
L,16,14239,14366,71.19500000000001,71.83,1
R,14,14352,14467,71.76,72.33500000000001,1
L,17,14454,14569,72.27,72.845,1
R,15,14557,14669,72.785,73.345,1
L,18,14656,14778,73.28,73.89,1
R,16,14766,14877,73.83,74.385,1
L,19,14866,14990,74.33,74.95,1
R,17,14972,15083,74.86,75.415,1
L,20,15073,15196,75.365,75.98,1
R,18,15187,15295,75.935,76.47500000000001,1
L,21,15284,15413,76.42,77.065,1
R,19,15397,15509,76.985,77.545,1
L,22,15497,15620,77.485,78.10000000000001,1
R,20,15609,15717,78.045,78.58500000000001,1
L,23,15703,15825,78.515,79.125,1
R,21,15812,15924,79.06,79.62,1
L,24,15910,16037,79.55,80.185,1
R,22,16025,16141,80.125,80.705,1
L,25,16129,16254,80.645,81.27,1
R,23,16238,16353,81.19,81.765,1
L,26,16338,16464,81.69,82.32000000000001,1
R,24,16448,16567,82.24,82.83500000000001,1
R,28,18376,18489,91.88,92.44500000000001,2
L,34,18475,18604,92.375,93.02,2
R,29,18587,18697,92.935,93.485,2
L,35,18682,18814,93.41,94.07000000000001,2
R,30,18797,18915,93.985,94.575,2
L,36,18902,19031,94.51,95.155,2
R,31,19014,19130,95.07000000000001,95.65,2
L,37,19114,19235,95.57000000000001,96.175,2
R,32,19220,19335,96.10000000000001,96.675,2
L,38,19319,19447,96.595,97.235,2
R,33,19432,19548,97.16,97.74000000000001,2
L,39,19535,19657,97.675,98.285,2
R,34,19643,19762,98.215,98.81,2
L,40,19744,19867,98.72,99.33500000000001,2
R,35,19852,19972,99.26,99.86,2
L,41,19957,20083,99.785,100.415,2
R,36,20068,20182,100.34,100.91,2
L,42,20169,20300,100.845,101.5,2
R,37,20283,20401,101.415,102.005,2
L,43,20390,20517,101.95,102.58500000000001,2
R,38,20502,20620,102.51,103.10000000000001,2
L,44,20609,20734,103.045,103.67,2
R,39,20722,20840,103.61,104.2,2
L,45,20825,20951,104.125,104.755,2
R,40,20936,21048,104.68,105.24000000000001,2
L,46,21032,21162,105.16,105.81,2
R,41,21147,21265,105.735,106.325,2
L,47,21249,21373,106.245,106.86500000000001,2
R,42,21358,21475,106.79,107.375,2
L,48,21461,21591,107.305,107.955,2
R,43,21571,21691,107.855,108.455,2
R,47,25333,25454,126.665,127.27,3
L,55,25442,25569,127.21000000000001,127.845,3
R,48,25551,25669,127.75500000000001,128.345,3
L,56,25656,25786,128.28,128.93,3
R,49,25770,25887,128.85,129.435,3
L,57,25871,25996,129.355,129.98,3
R,50,25979,26098,129.895,130.49,3
L,58,26083,26215,130.415,131.075,3
R,51,26199,26317,130.995,131.585,3
L,59,26304,26430,131.52,132.15,3
R,52,26415,26534,132.075,132.67000000000002,3
L,60,26521,26640,132.605,133.2,3
R,53,26623,26741,133.115,133.705,3
L,61,26730,26851,133.65,134.255,3
R,54,26839,26955,134.195,134.775,3
L,62,26943,27068,134.715,135.34,3
R,55,27052,27172,135.26,135.86,3
L,63,27159,27290,135.79500000000002,136.45,3
R,56,27273,27393,136.365,136.965,3
L,64,27378,27508,136.89000000000001,137.54,3
R,57,27492,27612,137.46,138.06,3
L,65,27599,27728,137.995,138.64000000000001,3
R,58,27714,27834,138.57,139.17000000000002,3
L,66,27823,27955,139.115,139.775,3
R,59,27938,28050,139.69,140.25,3
L,67,28035,28159,140.175,140.79500000000002,3
R,60,28147,28265,140.735,141.32500000000002,3
L,68,28250,28377,141.25,141.885,3
R,65,30451,30570,152.255,152.85,4
L,75,30556,30693,152.78,153.465,4
R,66,30676,30790,153.38,153.95000000000002,4
L,76,30776,30908,153.88,154.54,4
R,67,30892,31005,154.46,155.025,4
L,77,30990,31122,154.95000000000002,155.61,4
R,68,31106,31224,155.53,156.12,4
L,78,31209,31345,156.04500000000002,156.725,4
R,69,31328,31445,156.64000000000001,157.225,4
L,79,31431,31562,157.155,157.81,4
R,70,31546,31660,157.73,158.3,4
L,80,31645,31779,158.225,158.895,4
R,71,31763,31881,158.815,159.405,4
L,81,31867,31997,159.335,159.985,4
R,72,31981,32100,159.905,160.5,4
L,82,32084,32219,160.42000000000002,161.095,4
R,73,32203,32322,161.01500000000001,161.61,4
L,83,32308,32439,161.54,162.195,4
R,74,32424,32534,162.12,162.67000000000002,4
L,84,32520,32652,162.6,163.26,4
R,75,32636,32751,163.18,163.755,4
L,85,32739,32864,163.695,164.32,4
R,76,32848,32966,164.24,164.83,4
L,86,32954,33083,164.77,165.415,4
R,77,33068,33181,165.34,165.905,4
L,87,33168,33297,165.84,166.485,4
R,78,33281,33401,166.405,167.005,4
L,88,33384,33514,166.92000000000002,167.57,4
R,79,33498,33620,167.49,168.1,4
