time_aligned_sec,L_Acc_X_aligned,L_Acc_Y_aligned,L_Acc_Z_aligned,L_Gyro_Z_aligned,R_Acc_X_aligned,R_Acc_Y_aligned,R_Acc_Z_aligned,R_Gyro_Z_aligned,T_Acc_X_aligned,T_Acc_Y_aligned,T_Acc_Z_aligned,T_Gyro_X_aligned,T_Gyro_Y_aligned,T_Gyro_Z_aligned
0.115,-1.198,7.999,5.221,-11.73,-1.15,8.335,5.173,17.595,2.013,8.34,4.602,-17.595,64.516,-11.73
0.12,-0.958,8.287,4.838,-11.73,-1.054,8.526,4.79,17.595,2.013,8.484,4.458,-11.73,64.516,-11.73
0.125,-1.198,8.383,4.503,-11.73,-1.15,8.574,4.455,11.73,2.013,8.484,4.026,-5.865,58.651,-11.73
0.13,-1.341,8.335,4.263,-11.73,-1.437,8.478,4.215,11.73,2.157,8.34,3.739,-5.865,58.651,-11.73
0.135,-1.245,8.191,4.167,-5.865,-1.389,8.383,4.119,11.73,2.301,8.197,3.451,-5.865,52.786,-11.73
0.14,-1.198,8.143,4.119,-5.865,-1.437,8.383,4.072,5.865,2.445,8.34,3.451,-5.865,52.786,-5.865
0.145,-1.054,8.191,3.976,-5.865,-1.293,8.43,3.976,5.865,2.445,8.34,3.451,-5.865,46.921,0.0
0.15,-1.006,8.335,3.832,-0.0,-1.245,8.478,3.784,5.865,2.301,8.34,3.307,-5.865,41.056,0.0
0.155,-1.15,8.287,3.784,-0.0,-1.341,8.383,3.736,5.865,2.301,8.197,3.164,0.0,41.056,0.0
0.16,-1.389,8.239,3.736,-0.0,-1.485,8.335,3.688,5.865,2.445,8.197,3.02,0.0,35.191,0.0
0.165,-1.485,8.143,3.832,-0.0,-1.581,8.239,3.688,5.865,2.445,8.053,3.02,0.0,29.326,0.0
0.17,-1.437,8.095,3.88,-0.0,-1.485,8.191,3.784,5.865,2.445,8.053,3.164,-5.865,23.46,0.0
0.17500000000000002,-1.389,7.999,3.832,-0.0,-1.437,8.095,3.736,5.865,2.301,7.909,3.164,-5.865,23.46,0.0
0.18,-1.533,7.904,3.784,-0.0,-1.533,8.047,3.688,5.865,2.301,7.909,3.02,-5.865,17.595,0.0
0.185,-1.581,7.904,3.736,-5.865,-1.533,8.047,3.64,5.865,2.445,7.909,3.164,-5.865,17.595,0.0
0.19,-1.581,7.904,3.688,-5.865,-1.581,7.951,3.64,5.865,2.301,7.765,3.02,-5.865,17.595,-5.865
0.195,-1.533,7.951,3.64,-5.865,-1.533,7.951,3.593,5.865,2.301,7.621,2.876,-5.865,17.595,-5.865
0.2,-1.389,8.095,3.497,-5.865,-1.485,8.095,3.497,5.865,2.301,7.765,2.876,-5.865,17.595,-5.865
0.20500000000000002,-1.341,8.095,3.353,-5.865,-1.485,8.143,3.305,11.73,2.301,7.909,2.732,-11.73,11.73,-5.865
0.21,-1.341,8.191,3.209,-11.73,-1.485,8.191,3.161,11.73,2.445,7.909,2.588,-11.73,5.865,-5.865
0.215,-1.341,8.335,3.209,-11.73,-1.485,8.335,3.161,11.73,2.445,8.053,2.445,-11.73,5.865,-11.73
0.22,-1.341,8.43,3.209,-11.73,-1.485,8.43,3.114,11.73,2.445,8.053,2.445,-17.595,0.0,-11.73
0.225,-1.389,8.478,3.161,-11.73,-1.485,8.574,3.114,11.73,2.445,8.197,2.445,-17.595,0.0,-11.73
0.23,-1.341,8.574,3.161,-11.73,-1.485,8.67,3.114,11.73,2.445,8.484,2.445,-17.595,-5.865,-11.73
0.23500000000000001,-1.437,8.622,3.305,-11.73,-1.485,8.766,3.209,11.73,2.445,8.484,2.445,-17.595,-11.73,-11.73
0.24,-1.533,8.67,3.449,-11.73,-1.533,8.862,3.353,11.73,2.445,8.628,2.588,-17.595,-11.73,-11.73
0.245,-1.629,8.67,3.64,-5.865,-1.581,8.909,3.545,11.73,2.445,8.772,2.732,-17.595,-17.595,-11.73
0.25,-1.677,8.718,3.88,-5.865,-1.581,9.005,3.784,5.865,2.445,8.916,3.02,-17.595,-17.595,-5.865
0.255,-1.724,8.67,4.024,-5.865,-1.629,9.053,3.928,5.865,2.301,9.059,3.307,-17.595,-17.595,-5.865
0.26,-1.341,8.67,4.359,-0.0,-1.341,9.245,4.215,5.865,2.732,11.216,3.451,-17.595,-17.595,0.0
0.265,-2.012,8.718,4.119,-0.0,-1.341,8.383,4.072,5.865,2.301,9.635,3.739,-5.865,-23.46,0.0
0.27,-2.108,8.478,3.784,5.865,-1.964,8.287,3.688,0.0,2.157,7.621,3.307,-5.865,-23.46,0.0
0.275,-1.772,8.383,4.024,5.865,-1.724,8.43,3.832,-5.865,2.588,8.053,3.02,-5.865,-23.46,5.865
0.28,-1.485,8.335,4.407,5.865,-1.341,8.191,4.311,-5.865,2.157,8.053,3.451,-11.73,-17.595,5.865
0.28500000000000003,-1.533,8.239,4.455,-0.0,-1.341,8.239,4.359,0.0,2.013,7.621,3.739,-17.595,-17.595,5.865
0.29,-1.772,8.287,4.551,-0.0,-1.581,8.383,4.455,0.0,2.157,8.053,3.739,-17.595,-17.595,0.0
0.295,-1.916,8.43,4.742,-5.865,-1.629,8.383,4.646,5.865,2.301,8.053,4.026,-23.46,-17.595,0.0
0.3,-1.964,8.43,4.838,-5.865,-1.677,8.43,4.742,5.865,2.157,8.053,4.026,-23.46,-11.73,0.0
0.305,-1.964,8.43,4.934,-5.865,-1.677,8.478,4.838,5.865,2.301,8.197,4.17,-23.46,-11.73,-5.865
0.31,-1.82,8.383,5.125,-5.865,-1.629,8.574,4.886,5.865,2.301,8.197,4.314,-29.326,-11.73,-5.865
0.315,-1.533,8.957,5.317,-5.865,-1.868,9.963,5.365,5.865,2.157,11.504,4.602,-29.326,-5.865,-5.865
0.32,-1.772,9.245,5.125,-0.0,-1.581,9.676,5.125,5.865,2.876,10.066,4.745,-23.46,-5.865,0.0
0.325,-1.82,9.245,4.838,-0.0,-1.772,9.532,4.79,0.0,2.301,9.922,4.458,-17.595,-5.865,0.0
0.33,-2.156,9.149,5.221,-0.0,-1.964,9.772,4.886,0.0,3.02,9.347,4.026,-5.865,-5.865,0.0
0.335,-1.964,8.909,4.215,5.865,-1.868,8.67,4.072,-5.865,3.02,8.197,3.164,0.0,-23.46,5.865
0.34,-1.533,8.67,3.928,11.73,-1.581,8.43,4.024,-5.865,2.445,7.909,3.307,0.0,-17.595,11.73
0.34500000000000003,-1.581,7.472,3.928,11.73,-1.389,6.61,3.784,-5.865,2.301,6.471,3.307,-17.595,-5.865,11.73
0.35000000000000003,-1.341,7.233,4.359,5.865,-1.245,6.946,4.167,-5.865,1.726,5.608,3.307,-17.595,-23.46,5.865
0.355,-1.485,7.281,5.077,-0.0,-1.293,7.281,4.838,5.865,2.013,6.759,3.883,-35.191,-11.73,5.865
0.36,-1.581,7.568,5.365,-11.73,-1.293,7.76,5.269,11.73,1.726,7.19,4.458,-41.056,-11.73,-5.865
0.365,-1.868,7.904,5.461,-11.73,-1.533,8.287,5.365,17.595,2.013,8.053,4.745,-41.056,-11.73,-11.73
0.37,-1.916,8.191,5.365,-11.73,-1.581,8.622,5.317,17.595,2.157,8.484,4.745,-41.056,-11.73,-11.73
0.375,-1.82,8.383,5.221,-11.73,-1.629,8.814,5.173,17.595,2.157,8.916,4.745,-35.191,-5.865,-11.73
0.38,-1.724,8.383,4.982,-5.865,-1.533,8.766,4.934,11.73,2.301,8.916,4.458,-29.326,-5.865,-11.73
0.385,-1.581,8.287,4.742,-5.865,-1.485,8.622,4.694,11.73,2.301,8.772,4.17,-29.326,0.0,-11.73
0.39,-1.485,8.239,4.551,-5.865,-1.437,8.43,4.503,11.73,2.157,8.484,4.026,-23.46,0.0,-5.865
0.395,-1.485,8.191,4.455,-5.865,-1.389,8.239,4.407,5.865,2.157,8.197,3.883,-23.46,0.0,-5.865
0.4,-1.581,8.191,4.503,-5.865,-1.389,8.191,4.407,5.865,2.157,7.909,3.739,-23.46,0.0,-5.865
0.405,-1.629,8.239,4.598,-5.865,-1.389,8.143,4.503,5.865,2.013,7.765,3.739,-23.46,0.0,-5.865
0.41000000000000003,-1.581,8.287,4.79,-5.865,-1.389,8.287,4.694,11.73,2.013,7.909,4.026,-23.46,0.0,-5.865
0.41500000000000004,-1.629,8.239,4.838,-5.865,-1.389,8.43,4.79,11.73,2.013,8.197,4.17,-29.326,0.0,-5.865
0.42,-1.629,8.191,4.886,-5.865,-1.389,8.574,4.79,11.73,2.013,8.34,4.17,-29.326,0.0,-5.865
0.425,-1.629,8.095,5.03,-5.865,-1.437,8.67,4.934,5.865,2.157,8.772,4.314,-29.326,0.0,-5.865
0.43,-1.629,8.095,5.173,-5.865,-1.437,8.718,5.077,5.865,2.157,8.916,4.458,-23.46,5.865,-5.865
0.435,-1.581,8.095,5.125,-5.865,-1.437,8.67,5.077,5.865,2.157,8.916,4.602,-17.595,5.865,-5.865
0.44,-1.533,8.095,4.982,-5.865,-1.437,8.526,4.934,5.865,2.157,8.772,4.458,-17.595,5.865,-5.865
0.445,-1.533,8.143,4.886,-5.865,-1.389,8.43,4.838,5.865,2.157,8.484,4.314,-11.73,5.865,-5.865
0.45,-1.533,8.143,4.79,-5.865,-1.389,8.287,4.742,5.865,2.157,8.197,4.17,-5.865,5.865,-5.865
0.455,-1.581,8.191,4.79,-5.865,-1.437,8.287,4.694,5.865,2.157,8.053,4.17,-5.865,5.865,-5.865
0.46,-1.629,8.143,4.742,-5.865,-1.437,8.143,4.694,11.73,2.157,7.909,4.026,-5.865,5.865,-5.865
0.465,-1.629,8.095,4.79,-5.865,-1.437,8.095,4.742,11.73,2.157,7.765,4.026,-5.865,5.865,-5.865
0.47000000000000003,-1.677,8.047,4.934,-5.865,-1.485,8.047,4.838,11.73,2.157,7.765,4.17,-5.865,5.865,-5.865
0.47500000000000003,-1.629,7.951,5.077,-11.73,-1.485,8.095,4.982,11.73,2.157,7.909,4.314,-5.865,5.865,-11.73
0.48,-1.677,7.951,5.221,-11.73,-1.485,8.191,5.125,11.73,2.157,8.053,4.458,-11.73,5.865,-11.73
0.485,-1.772,7.999,5.365,-11.73,-1.533,8.335,5.269,11.73,2.157,8.197,4.602,-11.73,5.865,-11.73
0.49,-1.82,8.095,5.461,-11.73,-1.581,8.478,5.413,11.73,2.157,8.34,4.745,-11.73,5.865,-11.73
0.495,-1.82,8.191,5.556,-11.73,-1.629,8.574,5.461,17.595,2.301,8.484,4.889,-5.865,5.865,-11.73
0.5,-1.868,8.287,5.509,-11.73,-1.677,8.622,5.413,11.73,2.301,8.628,4.889,-5.865,11.73,-11.73
0.505,-1.916,8.43,5.461,-11.73,-1.677,8.718,5.413,11.73,2.301,8.628,4.889,0.0,11.73,-11.73
0.51,-1.868,8.526,5.461,-11.73,-1.724,8.67,5.365,11.73,2.445,8.628,4.745,5.865,11.73,-11.73
0.515,-1.868,8.526,5.461,-11.73,-1.677,8.67,5.365,11.73,2.445,8.484,4.745,5.865,11.73,-11.73
0.52,-1.868,8.526,5.509,-11.73,-1.677,8.67,5.413,11.73,2.445,8.484,4.745,5.865,17.595,-11.73
0.525,-1.868,8.526,5.652,-5.865,-1.724,8.718,5.556,11.73,2.445,8.484,4.889,5.865,17.595,-5.865
0.53,-1.964,8.622,5.844,-5.865,-1.677,8.814,5.748,11.73,2.445,8.484,5.033,5.865,17.595,-11.73
0.535,-2.012,8.622,6.035,-11.73,-1.772,8.862,5.94,11.73,2.445,8.628,5.321,5.865,17.595,-11.73
0.54,-2.156,8.718,6.275,-5.865,-1.82,8.957,6.131,11.73,2.445,8.772,5.464,5.865,17.595,-5.865
0.545,-2.156,8.766,6.467,-5.865,-1.82,9.005,6.371,11.73,2.301,8.916,5.752,5.865,23.46,-11.73
0.55,-2.156,8.814,6.514,-5.865,-1.868,9.149,6.467,11.73,2.445,8.916,5.896,5.865,23.46,-5.865
0.555,-2.203,8.957,6.754,-5.865,-1.82,9.341,6.61,11.73,2.445,9.203,5.896,5.865,29.326,-5.865
0.56,-2.203,8.957,6.946,-5.865,-1.916,9.388,6.85,5.865,2.445,9.347,6.183,5.865,29.326,-5.865
0.5650000000000001,-2.395,8.957,7.233,-5.865,-1.916,9.388,7.137,5.865,2.588,9.347,6.327,17.595,35.191,-5.865
0.5700000000000001,-2.299,8.957,7.233,-5.865,-2.012,9.388,7.137,5.865,2.445,9.347,6.615,17.595,35.191,-5.865
0.5750000000000001,-2.299,9.005,6.993,-5.865,-2.06,9.341,6.946,5.865,2.732,9.347,6.471,23.46,41.056,-5.865
0.58,-2.299,8.957,6.61,-0.0,-2.06,9.101,6.562,5.865,2.732,9.203,6.183,29.326,41.056,-5.865
0.585,-2.203,8.909,6.275,-0.0,-1.964,8.957,6.275,5.865,2.732,8.772,5.896,29.326,46.921,0.0
0.59,-2.108,8.766,6.035,-0.0,-2.012,8.718,5.988,5.865,2.588,8.484,5.608,29.326,46.921,0.0
0.595,-2.347,8.718,6.514,-5.865,-1.868,8.766,6.227,5.865,2.588,8.197,5.321,23.46,46.921,0.0
0.6,-1.964,8.67,6.514,-5.865,-1.916,8.909,6.514,5.865,2.301,8.628,5.896,23.46,52.786,0.0
0.605,-2.347,8.622,6.323,-5.865,-2.108,8.814,6.275,11.73,3.02,8.628,5.752,17.595,52.786,-5.865
0.61,-2.251,8.622,5.796,-11.73,-2.108,8.67,5.844,11.73,2.588,8.628,5.608,17.595,52.786,-5.865
0.615,-2.443,8.526,5.748,-11.73,-2.06,8.43,5.604,11.73,2.876,8.053,5.033,17.595,52.786,-11.73
0.62,-2.06,8.43,5.7,-5.865,-1.868,8.478,5.604,11.73,2.301,8.053,5.033,17.595,58.651,-5.865
0.625,-2.203,8.335,5.748,-11.73,-1.964,8.478,5.652,11.73,2.732,8.197,5.033,5.865,58.651,-11.73
0.63,-2.203,8.335,5.7,-11.73,-1.868,8.43,5.652,11.73,2.445,8.197,5.033,5.865,58.651,-11.73
0.635,-2.108,8.239,5.461,-11.73,-1.916,8.383,5.413,11.73,2.588,8.197,5.033,5.865,64.516,-11.73
0.64,-2.108,8.143,5.221,-11.73,-1.868,8.287,5.173,11.73,2.588,8.053,4.745,5.865,64.516,-11.73
0.645,-1.964,8.047,4.982,-5.865,-1.82,8.239,4.886,11.73,2.445,8.053,4.458,5.865,70.381,-5.865
0.65,-1.916,8.047,4.79,-11.73,-1.724,8.239,4.742,11.73,2.588,8.053,4.17,5.865,70.381,-5.865
0.655,-1.868,8.143,4.646,-11.73,-1.677,8.335,4.598,11.73,2.301,8.053,4.026,5.865,70.381,-5.865
0.66,-1.868,8.287,4.359,-11.73,-1.724,8.43,4.311,11.73,2.445,8.197,3.883,5.865,70.381,-11.73
0.665,-1.724,8.383,4.024,-11.73,-1.629,8.478,3.976,11.73,2.301,8.197,3.595,5.865,70.381,-11.73
0.67,-1.533,8.43,3.593,-11.73,-1.533,8.526,3.593,11.73,2.301,8.34,3.164,5.865,70.381,-11.73
0.675,-1.341,8.574,3.066,-11.73,-1.485,8.67,3.066,11.73,2.445,8.484,2.732,5.865,70.381,-11.73
0.68,-1.198,8.814,2.491,-11.73,-1.437,8.814,2.491,11.73,2.445,8.484,2.157,5.865,70.381,-11.73
0.685,-1.102,9.053,1.772,-11.73,-1.389,9.005,1.82,11.73,2.445,8.628,1.582,5.865,70.381,-11.73
0.6900000000000001,-1.054,9.341,1.102,-11.73,-1.389,9.197,1.15,17.595,2.588,8.772,0.863,5.865,64.516,-11.73
0.6950000000000001,-0.958,9.58,0.527,-11.73,-1.389,9.388,0.575,17.595,2.732,9.059,0.144,5.865,58.651,-11.73
0.7000000000000001,-0.862,9.915,0.0,-11.73,-1.245,9.676,0.096,17.595,2.732,9.203,-0.431,0.0,52.786,-11.73
0.705,-0.671,10.299,-0.575,-11.73,-1.102,9.963,-0.527,11.73,2.588,9.491,-1.007,0.0,46.921,-11.73
0.71,-0.479,10.538,-1.293,-5.865,-0.958,10.203,-1.198,11.73,2.445,9.635,-1.582,-5.865,35.191,-11.73
0.715,-0.24,10.634,-2.012,-5.865,-0.862,10.299,-1.916,5.865,2.301,9.778,-2.301,-11.73,29.326,-5.865
0.72,0.0,10.73,-2.73,-0.0,-0.814,10.394,-2.682,5.865,2.445,9.922,-3.02,-17.595,17.595,-5.865
0.725,0.096,10.921,-3.257,-0.0,-0.719,10.586,-3.257,5.865,2.445,10.066,-3.739,-23.46,5.865,0.0
0.73,0.192,11.113,-3.593,5.865,-0.719,10.825,-3.593,0.0,2.588,10.21,-4.17,-29.326,-5.865,0.0
0.735,0.192,11.257,-3.688,5.865,-0.814,11.113,-3.784,-5.865,2.732,10.641,-4.458,-35.191,-17.595,0.0
0.74,0.096,11.304,-3.593,11.73,-0.862,11.352,-3.736,-11.73,2.876,11.073,-4.602,-41.056,-35.191,5.865
0.745,0.096,11.209,-3.209,23.46,-0.91,11.496,-3.401,-17.595,2.876,11.504,-4.458,-41.056,-46.921,11.73
0.75,0.096,10.969,-2.443,29.326,-0.862,11.592,-2.73,-23.46,2.876,11.792,-4.026,-41.056,-64.516,23.46
0.755,-0.096,10.634,-1.533,35.191,-1.006,11.544,-1.82,-35.191,2.876,12.079,-3.164,-41.056,-82.111,29.326
0.76,-0.479,10.155,-0.479,46.921,-1.198,11.257,-0.814,-46.921,3.02,12.079,-2.157,-35.191,-99.707,35.191
0.765,-0.814,9.58,0.527,52.786,-1.437,10.873,0.192,-52.786,3.164,11.792,-1.15,-29.326,-111.437,46.921
0.77,-0.958,8.957,1.724,58.651,-1.677,10.299,1.293,-58.651,3.164,11.36,-0.144,-17.595,-123.167,52.786
0.775,-1.15,8.383,3.209,64.516,-1.772,9.724,2.778,-64.516,3.307,10.785,1.15,-5.865,-134.897,58.651
0.78,-1.485,7.904,5.077,70.381,-1.916,9.149,4.503,-70.381,3.307,10.21,2.732,5.865,-146.628,64.516
0.785,-1.868,7.472,7.233,76.246,-1.964,8.526,6.61,-76.246,3.164,9.491,4.602,23.46,-158.358,70.381
0.79,-2.491,7.089,9.484,76.246,-2.203,7.904,8.862,-76.246,2.876,8.628,6.902,41.056,-170.088,70.381
0.795,-3.401,6.562,11.688,76.246,-2.491,7.137,11.065,-76.246,2.732,7.621,9.203,46.921,-175.953,76.246
0.8,-4.167,6.131,13.795,76.246,-2.874,6.514,13.22,-76.246,2.445,6.759,11.504,52.786,-170.088,70.381
0.805,-4.934,5.7,15.615,70.381,-3.161,5.844,15.136,-70.381,2.301,5.896,13.517,52.786,-164.223,70.381
0.81,-5.317,5.461,16.909,64.516,-3.401,5.269,16.573,-64.516,2.157,5.033,15.387,52.786,-146.628,70.381
0.8150000000000001,-5.7,5.269,17.723,58.651,-3.401,4.886,17.484,-58.651,2.013,4.314,16.681,52.786,-123.167,58.651
0.8200000000000001,-5.796,5.221,18.058,46.921,-3.497,4.551,17.963,-46.921,1.869,3.595,17.4,46.921,-99.707,52.786
0.8250000000000001,-5.748,4.982,18.106,35.191,-3.497,4.167,18.01,-35.191,1.869,3.164,17.831,41.056,-64.516,46.921
0.8300000000000001,-5.461,4.934,17.723,29.326,-3.449,4.119,17.723,-29.326,1.869,2.732,17.687,29.326,-35.191,35.191
0.835,-4.886,4.694,17.052,11.73,-3.066,4.024,17.1,-11.73,1.726,2.732,17.256,5.865,0.0,23.46
0.84,-4.503,4.79,16.238,-0.0,-2.874,4.167,16.334,0.0,1.726,2.876,16.393,0.0,29.326,11.73
0.845,-4.311,4.934,15.52,-5.865,-2.778,4.598,15.568,5.865,1.869,3.307,15.674,-17.595,58.651,0.0
0.85,-4.072,5.125,14.753,-11.73,-2.635,5.221,14.753,17.595,1.869,4.17,14.811,-23.46,82.111,-5.865
0.855,-3.593,5.413,13.891,-17.595,-2.347,5.844,13.891,17.595,1.726,5.177,13.949,-29.326,99.707,-11.73
0.86,-3.114,5.7,12.741,-17.595,-2.06,6.371,12.789,23.46,1.726,6.183,12.942,-29.326,123.167,-17.595
0.865,-2.587,5.988,11.209,-17.595,-1.82,6.706,11.352,23.46,1.582,6.759,11.648,-29.326,140.762,-17.595
0.87,-1.868,6.275,9.245,-17.595,-1.437,6.898,9.436,17.595,1.582,7.046,9.922,-23.46,152.493,-17.595
0.875,-1.198,6.61,7.089,-11.73,-1.054,7.041,7.281,17.595,1.582,7.19,7.765,-11.73,164.223,-11.73
0.88,-0.335,7.089,5.077,-11.73,-0.527,7.089,5.221,17.595,1.438,6.902,5.608,-5.865,170.088,-11.73
0.885,0.192,7.233,3.114,-17.595,-0.144,7.137,3.257,17.595,1.15,6.759,3.595,-5.865,175.953,-11.73
0.89,0.431,7.616,1.341,-17.595,0.096,7.377,1.485,23.46,1.007,6.759,1.582,-5.865,170.088,-17.595
0.895,0.766,7.904,-0.287,-23.46,0.192,7.712,-0.192,29.326,1.007,7.046,-0.144,-5.865,164.223,-17.595
0.9,0.958,8.478,-1.82,-35.191,0.335,8.191,-1.724,35.191,1.007,7.478,-1.726,-11.73,158.358,-23.46
0.905,1.006,9.149,-3.353,-41.056,0.335,8.718,-3.257,46.921,1.007,7.909,-3.307,-17.595,152.493,-35.191
0.91,1.102,9.867,-4.742,-41.056,0.335,9.388,-4.646,46.921,1.294,8.484,-4.745,-23.46,140.762,-41.056
0.915,1.198,10.586,-5.892,-46.921,0.287,10.346,-5.796,46.921,1.438,9.491,-6.04,-29.326,129.032,-46.921
0.92,1.389,11.257,-7.041,-46.921,0.383,10.921,-6.993,52.786,1.582,10.497,-7.19,-35.191,117.302,-46.921
0.925,1.389,11.688,-7.999,-41.056,0.096,11.448,-7.951,46.921,1.869,10.929,-8.34,-41.056,99.707,-46.921
0.93,1.389,11.879,-8.67,-29.326,-0.048,12.023,-8.67,35.191,2.301,11.792,-9.203,-41.056,82.111,-41.056
0.935,1.485,11.879,-8.862,-23.46,0.048,12.358,-8.909,29.326,2.588,12.511,-9.635,-46.921,64.516,-29.326
0.9400000000000001,1.341,11.879,-8.862,-11.73,-0.096,12.454,-8.957,17.595,2.445,12.942,-9.778,-41.056,41.056,-17.595
0.9450000000000001,1.054,11.736,-8.622,-5.865,-0.335,12.502,-8.766,5.865,2.732,13.086,-9.778,-41.056,17.595,-11.73
0.9500000000000001,0.814,11.4,-8.095,5.865,-0.431,12.406,-8.287,-5.865,2.876,13.23,-9.347,-29.326,-5.865,0.0
0.9550000000000001,0.671,10.969,-7.377,23.46,-0.479,12.071,-7.616,-17.595,2.876,13.086,-8.772,-23.46,-29.326,11.73
0.96,0.479,10.442,-6.562,29.326,-0.575,11.592,-6.802,-29.326,2.732,12.654,-8.053,-11.73,-52.786,23.46
0.965,0.335,10.011,-5.748,41.056,-0.671,11.161,-6.035,-35.191,2.732,12.223,-7.334,0.0,-70.381,29.326
0.97,0.287,9.628,-4.838,46.921,-0.623,10.634,-5.173,-46.921,2.588,11.648,-6.471,5.865,-87.977,41.056
0.975,0.144,9.388,-3.784,52.786,-0.575,10.059,-4.119,-52.786,2.445,10.929,-5.608,23.46,-105.572,46.921
0.98,-0.144,9.341,-2.539,52.786,-0.575,9.532,-2.97,-52.786,2.157,10.066,-4.458,35.191,-117.302,52.786
0.985,-0.623,9.197,-1.102,58.651,-0.671,9.053,-1.629,-52.786,1.869,9.203,-3.307,41.056,-134.897,52.786
0.99,-0.958,8.862,0.527,52.786,-0.91,8.526,0.0,-58.651,1.726,8.34,-1.726,41.056,-140.762,52.786
0.995,-1.293,8.622,2.203,52.786,-1.102,8.143,1.677,-52.786,1.869,7.621,-0.0,35.191,-146.628,52.786
1.0,-1.677,8.43,3.976,52.786,-1.341,7.904,3.401,-52.786,1.869,7.334,1.726,29.326,-146.628,52.786
1.0050000000000001,-2.203,8.239,5.892,46.921,-1.677,7.856,5.317,-46.921,2.013,7.046,3.451,17.595,-152.493,46.921
1.01,-2.73,8.143,7.856,41.056,-2.06,7.951,7.281,-41.056,2.157,7.334,5.608,5.865,-146.628,41.056
1.0150000000000001,-3.114,8.143,9.58,41.056,-2.299,8.191,9.101,-41.056,2.445,7.621,7.478,0.0,-140.762,35.191
1.02,-3.736,8.191,11.113,35.191,-2.73,8.287,10.73,-35.191,2.445,7.909,9.347,-5.865,-134.897,35.191
1.025,-4.215,7.999,12.55,35.191,-3.066,8.287,12.167,-35.191,2.732,8.053,10.929,-5.865,-123.167,35.191
1.03,-4.359,7.76,13.795,29.326,-3.209,8.239,13.46,-35.191,2.876,8.053,12.367,-11.73,-111.437,29.326
