Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
L,30,13397,,66.985,,12
R,31,13510,,67.55,,12
L,32,13606,,68.03,,12
R,33,13708,,68.54,,12
L,34,13809,,69.045,,12
R,35,13919,,69.595,,12
L,36,14017,,70.08500000000001,,12
R,37,14132,,70.66,,12
L,38,14232,,71.16,,12
R,39,14342,,71.71000000000001,,12
L,40,14444,,72.22,,12
R,41,14547,,72.735,,12
L,42,14647,,73.235,,12
R,43,14756,,73.78,,12
L,44,14856,,74.28,,12
R,45,14962,,74.81,,12
L,46,15063,,75.315,,12
R,47,15175,,75.875,,12
L,48,15273,,76.365,,12
R,49,15386,,76.93,,12
L,50,15487,,77.435,,12
R,51,15598,,77.99,,12
L,52,15695,,78.47500000000001,,12
R,53,15802,,79.01,,12
L,54,15901,,79.505,,12
R,55,16015,,80.075,,12
L,56,16119,,80.595,,12
L,70,18676,,93.38,,13
R,71,18788,,93.94,,13
L,72,18891,,94.455,,13
R,73,19004,,95.02,,13
L,74,19106,,95.53,,13
R,75,19211,,96.055,,13
L,76,19311,,96.555,,13
R,77,19422,,97.11,,13
L,78,19526,,97.63,,13
R,79,19634,,98.17,,13
L,80,19736,,98.68,,13
R,81,19843,,99.215,,13
L,82,19947,,99.735,,13
R,83,20058,,100.29,,13
L,84,20159,,100.795,,13
R,85,20273,,101.36500000000001,,13
L,86,20378,,101.89,,13
R,87,20492,,102.46000000000001,,13
L,88,20596,,102.98,,13
R,89,20711,,103.555,,13
L,90,20814,,104.07000000000001,,13
R,91,20927,,104.635,,13
L,92,21024,,105.12,,13
R,93,21137,,105.685,,13
L,94,21241,,106.205,,13
R,110,25542,,127.71000000000001,,16
L,111,25647,,128.235,,16
R,112,25760,,128.8,,16
L,113,25863,,129.315,,16
R,114,25971,,129.855,,16
L,115,26075,,130.375,,16
R,116,26189,,130.945,,16
L,117,26294,,131.47,,16
R,118,26405,,132.025,,16
L,119,26511,,132.555,,16
R,120,26615,,133.075,,16
L,121,26719,,133.595,,16
R,122,26828,,134.14000000000001,,16
L,123,26933,,134.665,,16
R,124,27043,,135.215,,16
L,125,27148,,135.74,,16
R,126,27263,,136.315,,16
L,127,27370,,136.85,,16
R,128,27483,,137.415,,16
L,129,27590,,137.95000000000002,,16
R,130,27704,,138.52,,16
L,131,27811,,139.055,,16
R,132,27928,,139.64000000000001,,16
L,147,30548,,152.74,,18
R,148,30666,,153.33,,18
L,149,30768,,153.84,,18
R,150,30883,,154.415,,18
L,151,30982,,154.91,,18
R,152,31095,,155.475,,18
L,153,31200,,156.0,,18
R,154,31318,,156.59,,18
L,155,31423,,157.115,,18
R,156,31536,,157.68,,18
L,157,31637,,158.185,,18
R,158,31753,,158.76500000000001,,18
L,159,31859,,159.29500000000002,,18
R,160,31971,,159.855,,18
L,161,32076,,160.38,,18
R,162,32194,,160.97,,18
L,163,32301,,161.505,,18
R,164,32414,,162.07,,18
L,165,32513,,162.565,,18
R,166,32627,,163.135,,18
L,167,32729,,163.645,,18
R,168,32839,,164.195,,18
L,169,32944,,164.72,,18
R,170,33058,,165.29,,18
L,171,33159,,165.79500000000002,,18
R,172,33271,,166.355,,18
