time_aligned_sec,L_Acc_X_aligned,L_Acc_Y_aligned,L_Acc_Z_aligned,L_Gyro_Z_aligned,R_Acc_X_aligned,R_Acc_Y_aligned,R_Acc_Z_aligned,R_Gyro_Z_aligned,T_Acc_X_aligned,T_Acc_Y_aligned,T_Acc_Z_aligned,T_Gyro_X_aligned,T_Gyro_Y_aligned,T_Gyro_Z_aligned
0.065,4.886,5.988,-5.94,-11.73,-4.694,5.988,6.323,-11.73,4.889,6.04,6.183,-17.595,29.326,11.73
0.07,4.934,6.035,-5.844,-11.73,-4.694,6.131,6.227,-11.73,5.033,6.04,6.183,-17.595,29.326,11.73
0.075,4.934,6.035,-5.796,-11.73,-4.742,6.227,6.227,-11.73,5.033,6.04,6.04,-17.595,29.326,11.73
0.08,4.982,6.131,-5.7,-11.73,-4.79,6.323,6.179,-11.73,5.033,6.183,6.04,-17.595,29.326,11.73
0.085,5.03,6.227,-5.7,-11.73,-4.742,6.371,6.131,-17.595,5.033,6.183,6.04,-17.595,29.326,11.73
0.09,4.982,6.227,-5.652,-11.73,-4.742,6.371,5.988,-17.595,5.033,6.183,5.896,-23.46,29.326,11.73
0.095,4.934,6.179,-5.604,-17.595,-4.79,6.467,5.892,-17.595,4.889,6.04,5.896,-23.46,29.326,17.595
0.1,4.934,6.227,-5.509,-17.595,-4.79,6.562,5.844,-17.595,4.889,6.04,5.752,-23.46,29.326,17.595
0.105,4.982,6.323,-5.413,-17.595,-4.838,6.658,5.844,-17.595,4.889,6.183,5.752,-23.46,29.326,17.595
0.11,5.03,6.419,-5.365,-17.595,-4.838,6.658,5.748,-23.46,5.033,6.327,5.608,-23.46,23.46,17.595
0.115,5.03,6.514,-5.317,-17.595,-4.886,6.61,5.652,-23.46,5.033,6.327,5.608,-23.46,23.46,23.46
0.12,4.982,6.467,-5.221,-23.46,-4.886,6.514,5.556,-23.46,4.889,6.327,5.608,-17.595,23.46,23.46
0.125,4.982,6.467,-5.173,-23.46,-4.838,6.467,5.556,-29.326,4.889,6.327,5.464,-17.595,23.46,23.46
0.13,4.982,6.323,-5.077,-29.326,-4.886,6.371,5.556,-29.326,4.889,6.327,5.321,-17.595,17.595,29.326
0.135,4.934,6.275,-5.077,-29.326,-4.838,6.227,5.509,-35.191,4.889,6.183,5.321,-17.595,17.595,29.326
0.14,4.886,6.131,-5.077,-29.326,-4.838,6.083,5.556,-35.191,4.745,6.183,5.321,-17.595,17.595,29.326
0.145,4.886,6.035,-5.03,-29.326,-4.838,5.94,5.509,-35.191,4.745,6.04,5.321,-17.595,11.73,35.191
0.15,4.886,5.94,-5.03,-35.191,-4.838,5.988,5.652,-35.191,4.745,5.896,5.321,-17.595,5.865,35.191
0.155,4.934,5.94,-5.077,-35.191,-4.886,5.988,5.748,-35.191,4.889,5.896,5.321,-17.595,5.865,35.191
0.16,4.982,5.892,-5.173,-35.191,-4.886,5.844,5.892,-41.056,4.889,5.896,5.321,-17.595,0.0,35.191
0.165,4.934,5.796,-5.317,-35.191,-4.886,5.748,5.988,-41.056,4.889,5.752,5.464,-17.595,0.0,35.191
0.17,4.982,5.652,-5.461,-35.191,-4.886,5.556,6.083,-41.056,4.889,5.608,5.608,-17.595,0.0,41.056
0.17500000000000002,5.03,5.509,-5.461,-41.056,-4.886,5.413,6.323,-41.056,5.033,5.464,5.752,-17.595,0.0,41.056
0.18,4.934,5.317,-5.652,-41.056,-4.886,5.173,6.562,-46.921,4.889,5.321,5.752,-17.595,-5.865,41.056
0.185,4.982,5.077,-5.892,-41.056,-4.742,4.79,6.802,-46.921,4.889,5.033,6.04,-17.595,-5.865,41.056
0.19,4.838,4.694,-6.083,-41.056,-4.79,4.503,7.089,-46.921,4.889,4.745,6.327,-17.595,-5.865,46.921
0.195,4.742,4.311,-6.371,-41.056,-4.646,4.263,7.425,-41.056,4.745,4.314,6.471,-17.595,-11.73,46.921
0.2,4.742,3.976,-6.658,-41.056,-4.694,3.976,7.904,-46.921,4.745,3.739,6.759,-11.73,-11.73,46.921
0.20500000000000002,4.742,3.64,-7.041,-41.056,-4.646,3.497,8.287,-41.056,4.745,3.307,7.046,-5.865,-17.595,41.056
0.21,4.742,3.209,-7.472,-41.056,-4.598,2.97,8.622,-41.056,4.745,3.02,7.621,-5.865,-17.595,46.921
0.215,4.694,2.73,-7.856,-41.056,-4.551,2.395,8.862,-41.056,4.745,2.445,8.053,0.0,-17.595,46.921
0.22,4.694,2.251,-8.143,-41.056,-4.407,1.677,9.245,-41.056,4.889,2.013,8.34,5.865,-17.595,46.921
0.225,4.694,1.82,-8.43,-41.056,-4.311,1.15,9.676,-41.056,4.889,1.726,8.628,5.865,-17.595,41.056
0.23,4.598,1.341,-8.814,-41.056,-4.263,0.623,10.107,-35.191,4.889,1.438,8.916,17.595,-17.595,41.056
0.23500000000000001,4.598,0.958,-9.197,-35.191,-4.167,0.192,10.442,-23.46,4.889,1.007,9.347,17.595,-17.595,41.056
0.24,4.551,0.575,-9.58,-29.326,-4.119,-0.144,10.682,-17.595,5.033,0.719,9.778,23.46,-11.73,35.191
0.245,4.598,0.24,-9.867,-23.46,-4.119,-0.192,10.873,-11.73,5.033,0.431,10.066,17.595,-5.865,29.326
0.25,4.646,0.048,-10.107,-17.595,-4.119,-0.192,11.065,0.0,5.321,0.144,10.354,17.595,0.0,23.46
0.255,4.742,-0.048,-10.299,-5.865,-4.072,-0.096,11.017,5.865,5.464,0.0,10.497,5.865,5.865,11.73
0.26,4.646,-0.144,-10.442,-0.0,-4.072,0.0,10.873,11.73,5.464,-0.144,10.641,5.865,11.73,5.865
0.265,4.598,-0.144,-10.394,5.865,-4.072,0.144,10.586,23.46,5.321,-0.288,10.785,5.865,23.46,0.0
0.27,4.551,-0.048,-10.155,11.73,-4.072,0.527,10.299,29.326,5.177,-0.288,10.641,5.865,29.326,-11.73
0.275,4.503,0.192,-9.915,23.46,-4.072,1.054,9.963,35.191,5.177,-0.144,10.354,5.865,41.056,-17.595
0.28,4.503,0.623,-9.628,35.191,-4.119,1.581,9.628,41.056,5.033,0.288,10.066,5.865,46.921,-23.46
0.28500000000000003,4.455,1.102,-9.293,35.191,-4.167,2.108,9.293,46.921,5.033,0.719,9.778,5.865,52.786,-35.191
0.29,4.455,1.581,-9.005,46.921,-4.215,2.73,8.814,52.786,4.889,1.15,9.491,0.0,58.651,-41.056
0.295,4.503,2.156,-8.574,46.921,-4.359,3.305,8.383,52.786,4.889,1.726,9.203,5.865,64.516,-46.921
0.3,4.646,2.682,-8.143,52.786,-4.359,3.88,7.904,52.786,4.889,2.301,8.772,5.865,64.516,-46.921
0.305,4.646,3.209,-7.76,52.786,-4.407,4.359,7.281,58.651,5.033,2.876,8.34,5.865,70.381,-52.786
0.31,4.694,3.784,-7.233,52.786,-4.455,4.646,6.61,58.651,4.889,3.307,7.765,5.865,76.246,-52.786
0.315,4.742,4.215,-6.61,52.786,-4.455,4.982,6.035,58.651,4.889,3.883,7.334,5.865,76.246,-52.786
0.32,4.694,4.646,-5.988,58.651,-4.503,5.461,5.413,58.651,4.889,4.314,6.615,5.865,76.246,-52.786
0.325,4.646,5.125,-5.365,58.651,-4.598,6.035,4.742,58.651,4.745,4.889,6.04,5.865,82.111,-52.786
0.33,4.694,5.7,-4.79,52.786,-4.694,6.706,4.215,58.651,4.602,5.464,5.321,5.865,82.111,-52.786
0.335,4.838,6.419,-4.167,58.651,-4.742,7.425,3.64,58.651,4.745,6.183,4.745,5.865,82.111,-58.651
0.34,4.934,7.233,-3.64,58.651,-4.886,8.143,3.114,58.651,4.889,7.046,4.17,0.0,76.246,-58.651
0.34500000000000003,4.982,7.951,-3.066,58.651,-5.03,8.766,2.587,52.786,4.889,7.909,3.595,-5.865,76.246,-58.651
0.35000000000000003,5.077,8.67,-2.539,52.786,-5.173,9.436,2.06,52.786,4.889,8.628,3.02,-5.865,76.246,-52.786
0.355,5.221,9.197,-1.964,52.786,-5.317,10.155,1.581,46.921,4.889,9.203,2.445,-11.73,76.246,-52.786
0.36,5.317,9.772,-1.533,46.921,-5.461,10.586,1.102,41.056,5.033,9.778,2.013,-17.595,70.381,-52.786
0.365,5.365,10.299,-1.054,46.921,-5.509,10.969,0.671,35.191,5.033,10.21,1.438,-23.46,70.381,-46.921
0.37,5.461,10.634,-0.575,41.056,-5.652,11.257,0.287,29.326,5.033,10.497,1.007,-23.46,64.516,-41.056
0.375,5.461,10.825,-0.192,35.191,-5.796,11.544,0.096,23.46,4.889,10.785,0.575,-29.326,52.786,-35.191
0.38,5.556,11.017,0.192,29.326,-5.892,11.736,0.0,11.73,4.889,10.785,0.144,-29.326,46.921,-23.46
0.385,5.7,11.209,0.335,17.595,-5.892,11.64,-0.048,0.0,5.033,10.929,-0.144,-29.326,41.056,-17.595
0.39,5.556,11.161,0.383,5.865,-5.94,11.592,-0.048,-5.865,5.033,10.929,-0.288,-23.46,29.326,-11.73
0.395,5.604,11.017,0.431,-0.0,-5.844,11.4,0.096,-11.73,4.745,10.641,-0.288,-23.46,17.595,0.0
0.4,5.652,10.873,0.383,-5.865,-5.7,10.873,0.335,-23.46,4.889,10.497,-0.288,-17.595,5.865,5.865
0.405,5.509,10.538,0.24,-17.595,-5.652,10.346,0.719,-35.191,4.889,10.21,-0.144,-11.73,-5.865,11.73
0.41000000000000003,5.461,10.107,-0.048,-23.46,-5.604,9.915,1.198,-41.056,4.745,9.922,-0.0,-5.865,-17.595,23.46
0.41500000000000004,5.413,9.676,-0.479,-35.191,-5.509,9.293,1.772,-46.921,4.889,9.491,0.431,0.0,-23.46,29.326
0.42,5.413,9.101,-0.958,-41.056,-5.365,8.287,2.443,-58.651,4.889,8.916,0.863,5.865,-35.191,35.191
0.425,5.317,8.43,-1.581,-46.921,-5.125,7.089,3.257,-64.516,4.889,8.34,1.438,5.865,-41.056,46.921
0.43,5.173,7.568,-2.203,-52.786,-4.934,6.035,4.167,-64.516,4.745,7.765,2.157,17.595,-52.786,52.786
0.435,5.03,6.562,-3.066,-58.651,-5.03,4.934,5.173,-64.516,4.889,7.046,2.876,23.46,-58.651,58.651
0.44,5.125,5.652,-3.928,-64.516,-4.79,3.784,6.275,-64.516,4.745,6.183,4.026,23.46,-64.516,64.516
0.445,5.03,4.551,-5.03,-64.516,-4.598,2.778,7.329,-58.651,5.033,5.033,4.602,23.46,-70.381,64.516
0.45,4.982,3.593,-6.083,-58.651,-4.838,1.677,8.335,-52.786,5.033,4.17,5.752,23.46,-70.381,64.516
0.455,5.03,2.539,-7.089,-58.651,-4.646,0.814,9.293,-46.921,5.321,3.164,6.902,23.46,-76.246,58.651
0.46,5.317,1.629,-8.047,-52.786,-4.646,0.144,10.299,-41.056,5.608,2.157,7.765,17.595,-70.381,58.651
0.465,5.269,0.766,-9.005,-46.921,-4.79,-0.527,11.161,-35.191,5.896,1.294,8.772,17.595,-64.516,46.921
0.47000000000000003,5.365,0.096,-9.915,-41.056,-4.646,-0.958,11.879,-23.46,6.04,0.575,9.778,5.865,-58.651,46.921
0.47500000000000003,5.413,-0.431,-10.73,-35.191,-4.742,-1.293,12.358,-11.73,6.183,-0.144,10.641,5.865,-52.786,35.191
0.48,5.413,-0.862,-11.4,-17.595,-4.838,-1.341,12.598,0.0,6.327,-0.575,11.36,5.865,-41.056,29.326
0.485,5.556,-1.198,-11.783,-11.73,-4.886,-1.245,12.741,5.865,6.471,-1.007,11.935,5.865,-29.326,17.595
0.49,5.652,-1.341,-12.023,-0.0,-4.838,-1.006,12.741,17.595,6.615,-1.294,12.223,0.0,-17.595,5.865
0.495,5.509,-1.341,-12.119,11.73,-4.982,-0.575,12.454,23.46,6.615,-1.438,12.511,0.0,-5.865,0.0
0.5,5.461,-1.102,-12.023,17.595,-4.982,-0.144,12.119,29.326,6.327,-1.438,12.511,-5.865,5.865,-11.73
0.505,5.509,-0.671,-11.783,23.46,-4.886,0.144,11.736,35.191,6.327,-1.15,12.223,0.0,17.595,-17.595
0.51,5.365,-0.335,-11.448,35.191,-4.886,0.479,11.257,46.921,6.183,-0.719,11.935,-5.865,23.46,-23.46
0.515,5.269,-0.048,-11.065,41.056,-4.934,1.006,10.825,52.786,5.896,-0.575,11.648,0.0,35.191,-35.191
0.52,5.317,0.335,-10.538,46.921,-4.838,1.772,10.442,58.651,5.752,-0.144,11.216,0.0,41.056,-41.056
0.525,5.269,0.91,-10.155,52.786,-4.934,2.587,9.867,58.651,5.896,0.288,10.641,0.0,46.921,-46.921
0.53,5.269,1.629,-9.772,58.651,-4.934,3.401,9.149,64.516,5.752,1.007,10.354,5.865,52.786,-52.786
0.535,5.365,2.395,-9.149,58.651,-4.886,4.215,8.239,70.381,5.752,1.582,9.778,5.865,58.651,-58.651
0.54,5.413,3.353,-8.383,64.516,-4.934,4.886,7.137,70.381,5.896,2.588,9.203,5.865,64.516,-64.516
0.545,5.413,4.311,-7.425,64.516,-4.982,5.461,6.035,70.381,5.896,3.739,8.34,5.865,70.381,-64.516
0.55,5.413,5.173,-6.323,70.381,-4.982,6.275,4.982,70.381,5.752,4.745,7.19,5.865,70.381,-64.516
0.555,5.413,6.083,-5.269,64.516,-5.03,7.185,3.976,64.516,5.752,5.896,6.04,5.865,76.246,-64.516
0.56,5.317,7.041,-4.263,64.516,-5.173,8.143,3.018,70.381,5.464,6.902,5.033,5.865,82.111,-64.516
0.5650000000000001,5.269,7.999,-3.305,64.516,-5.365,9.149,2.012,64.516,5.321,8.053,4.026,0.0,82.111,-64.516
0.5700000000000001,5.413,8.957,-2.299,64.516,-5.461,10.107,1.15,58.651,5.177,9.059,3.02,-5.865,82.111,-64.516
0.5750000000000001,5.556,9.82,-1.389,64.516,-5.652,11.161,0.431,58.651,5.321,9.922,2.013,-17.595,82.111,-64.516
0.58,5.652,10.682,-0.575,58.651,-5.892,11.975,-0.144,46.921,5.321,10.641,1.15,-23.46,76.246,-58.651
0.585,5.748,11.352,0.096,52.786,-6.035,12.646,-0.671,41.056,5.321,11.216,0.431,-29.326,70.381,-58.651
0.59,5.796,11.879,0.671,46.921,-6.179,13.029,-1.102,35.191,5.177,11.648,-0.288,-35.191,64.516,-46.921
0.595,5.892,12.262,1.198,41.056,-6.275,13.077,-1.437,23.46,5.177,11.792,-0.863,-35.191,58.651,-41.056
0.6,5.94,12.502,1.533,29.326,-6.227,13.125,-1.485,11.73,5.177,12.079,-1.294,-35.191,46.921,-35.191
0.605,5.844,12.502,1.82,23.46,-6.323,13.125,-1.389,0.0,5.033,12.223,-1.582,-29.326,35.191,-23.46
0.61,5.988,12.598,1.82,11.73,-6.179,12.981,-1.245,-5.865,5.177,12.223,-1.726,-23.46,23.46,-11.73
0.615,5.94,12.55,1.724,-0.0,-6.083,12.55,-0.91,-17.595,5.177,12.223,-1.726,-17.595,11.73,-5.865
0.62,5.796,12.215,1.485,-11.73,-6.035,11.736,-0.527,-23.46,4.889,11.935,-1.582,-17.595,-5.865,5.865
0.625,5.748,11.736,1.102,-17.595,-5.892,11.113,0.096,-35.191,4.889,11.648,-1.15,-11.73,-17.595,17.595
0.63,5.748,11.065,0.766,-29.326,-5.7,10.155,0.91,-46.921,4.889,11.073,-0.863,-5.865,-29.326,23.46
0.635,5.556,10.394,0.096,-35.191,-5.413,8.957,1.916,-52.786,5.033,10.497,-0.288,0.0,-41.056,35.191
0.64,5.365,9.436,-0.766,-46.921,-5.173,7.664,3.114,-58.651,4.745,9.635,0.575,5.865,-52.786,41.056
0.645,5.269,8.383,-1.82,-52.786,-5.125,6.658,4.934,-58.651,4.745,8.772,1.438,5.865,-58.651,46.921
0.65,5.269,7.329,-3.114,-58.651,-4.934,5.413,5.844,-64.516,5.033,7.909,2.588,5.865,-70.381,58.651
0.655,5.269,6.083,-4.263,-58.651,-4.646,4.072,7.233,-58.651,4.745,6.902,4.889,5.865,-76.246,58.651
0.66,5.317,4.838,-5.844,-58.651,-4.551,3.018,8.239,-52.786,5.608,5.608,5.177,5.865,-76.246,58.651
0.665,5.077,3.832,-6.898,-52.786,-4.646,2.108,9.388,-52.786,5.321,4.314,7.046,5.865,-76.246,58.651
0.67,5.509,2.826,-7.951,-52.786,-4.503,1.724,10.394,-46.921,6.04,3.595,7.765,5.865,-76.246,52.786
0.675,5.461,2.203,-9.101,-46.921,-4.742,1.293,11.065,-41.056,6.183,2.732,8.916,5.865,-70.381,52.786
0.68,5.509,1.82,-9.963,-41.056,-4.742,0.958,11.448,-35.191,6.327,2.157,9.922,0.0,-64.516,46.921
0.685,5.7,1.389,-10.586,-35.191,-4.886,0.719,11.688,-29.326,6.615,1.869,10.641,0.0,-52.786,41.056
0.6900000000000001,5.652,1.054,-10.921,-29.326,-4.982,0.575,11.736,-23.46,6.615,1.438,11.073,-5.865,-41.056,35.191
0.6950000000000001,5.652,0.766,-11.113,-23.46,-5.03,0.431,11.64,-11.73,6.615,1.15,11.36,-11.73,-29.326,29.326
0.7000000000000001,5.556,0.431,-11.113,-17.595,-5.077,0.431,11.448,-5.865,6.327,0.575,11.504,-17.595,-17.595,23.46
0.705,5.461,0.192,-10.969,-11.73,-5.125,0.719,11.352,0.0,6.183,0.144,11.36,-17.595,-5.865,17.595
0.71,5.413,0.192,-10.825,-5.865,-5.173,1.006,11.161,5.865,6.04,-0.144,11.216,-17.595,0.0,5.865
0.715,5.461,0.383,-10.73,-0.0,-5.173,1.293,10.873,11.73,6.04,0.0,11.073,-17.595,5.865,5.865
0.72,5.461,0.671,-10.49,5.865,-5.173,1.533,10.49,17.595,6.04,0.144,10.929,-11.73,11.73,0.0
0.725,5.461,0.91,-10.203,11.73,-5.125,1.82,10.107,23.46,5.896,0.431,10.641,-11.73,17.595,-11.73
0.73,5.461,1.198,-9.82,17.595,-5.077,2.108,9.724,23.46,5.896,0.719,10.354,-5.865,23.46,-11.73
0.735,5.461,1.533,-9.436,23.46,-5.03,2.443,9.245,29.326,5.896,1.007,9.922,-5.865,29.326,-17.595
0.74,5.413,1.964,-9.053,29.326,-5.03,2.922,8.718,35.191,5.896,1.438,9.491,0.0,35.191,-23.46
0.745,5.413,2.443,-8.574,35.191,-5.03,3.593,8.047,35.191,5.896,2.013,9.203,0.0,41.056,-23.46
0.75,5.461,3.066,-7.999,35.191,-5.077,4.215,7.329,41.056,5.896,2.588,8.628,5.865,41.056,-35.191
0.755,5.461,3.832,-7.281,35.191,-5.173,4.79,6.514,41.056,5.896,3.451,8.053,5.865,46.921,-35.191
0.76,5.509,4.503,-6.562,41.056,-5.03,5.269,5.7,46.921,5.896,4.17,7.19,0.0,52.786,-35.191
0.765,5.461,5.125,-5.796,41.056,-5.173,6.035,4.982,46.921,5.896,5.033,6.471,0.0,52.786,-41.056
0.77,5.413,5.7,-5.03,41.056,-5.317,6.802,4.263,46.921,5.608,5.608,5.752,0.0,58.651,-41.056
0.775,5.509,6.467,-4.263,46.921,-5.365,7.568,3.545,46.921,5.608,6.327,4.889,-5.865,58.651,-41.056
0.78,5.461,7.089,-3.64,46.921,-5.556,8.335,2.922,46.921,5.464,6.902,4.17,-11.73,64.516,-41.056
0.785,5.509,7.808,-2.922,46.921,-5.604,8.957,2.347,46.921,5.321,7.478,3.451,-11.73,58.651,-46.921
0.79,5.604,8.478,-2.299,46.921,-5.748,9.532,1.916,41.056,5.321,8.197,2.876,-17.595,58.651,-41.056
0.795,5.652,9.005,-1.82,41.056,-5.892,10.011,1.581,29.326,5.321,8.772,2.301,-17.595,52.786,-41.056
0.8,5.748,9.388,-1.389,35.191,-5.94,10.442,1.485,23.46,5.321,9.203,1.726,-17.595,46.921,-41.056
0.805,5.844,9.772,-1.15,29.326,-5.988,10.586,1.341,17.595,5.321,9.347,1.438,-17.595,46.921,-35.191
0.81,5.892,10.059,-1.054,23.46,-5.988,10.538,1.245,11.73,5.464,9.778,1.294,-17.595,35.191,-23.46
0.8150000000000001,5.844,10.155,-0.91,11.73,-6.035,10.49,1.293,0.0,5.321,9.922,1.15,-17.595,29.326,-17.595
0.8200000000000001,5.988,10.155,-0.862,5.865,-6.035,10.346,1.437,-5.865,5.321,9.922,1.007,-11.73,23.46,-11.73
0.8250000000000001,5.988,10.155,-0.958,-0.0,-5.94,10.011,1.629,-11.73,5.608,10.066,1.15,-11.73,11.73,0.0
0.8300000000000001,5.94,9.963,-1.102,-5.865,-5.892,9.484,1.82,-11.73,5.464,9.922,1.15,-5.865,5.865,5.865
0.835,5.892,9.628,-1.245,-11.73,-5.748,9.053,2.108,-17.595,5.464,9.635,1.294,-5.865,0.0,11.73
0.84,5.892,9.293,-1.437,-17.595,-5.748,8.718,2.491,-23.46,5.464,9.347,1.582,0.0,-11.73,11.73
0.845,5.94,9.101,-1.772,-17.595,-5.652,8.239,2.97,-29.326,5.608,9.347,1.726,0.0,-17.595,17.595
0.85,5.94,8.909,-2.156,-23.46,-5.604,7.712,3.449,-29.326,5.752,9.347,2.157,0.0,-23.46,23.46
0.855,5.844,8.43,-2.635,-29.326,-5.604,7.185,3.976,-35.191,5.752,9.059,2.588,-5.865,-23.46,29.326
0.86,5.892,7.904,-3.114,-29.326,-5.604,6.993,4.838,-35.191,5.752,8.628,3.02,-11.73,-29.326,29.326
0.865,5.988,7.425,-3.688,-29.326,-5.556,6.706,5.269,-35.191,6.04,8.053,3.595,-17.595,-29.326,29.326
0.87,5.892,7.041,-4.934,-29.326,-5.844,6.227,5.94,-29.326,6.183,7.478,4.314,-23.46,-29.326,35.191
0.875,6.131,6.562,-5.03,-29.326,-5.509,5.988,6.275,-29.326,6.327,7.046,4.889,-29.326,-29.326,35.191
0.88,6.083,6.227,-5.556,-29.326,-5.748,5.844,6.61,-29.326,6.183,6.327,5.608,-29.326,-29.326,35.191
0.885,6.179,6.035,-5.844,-29.326,-5.652,5.796,7.041,-29.326,6.471,6.183,5.896,-29.326,-29.326,29.326
0.89,6.179,5.796,-6.227,-29.326,-5.94,5.796,7.233,-29.326,6.471,5.896,6.327,-35.191,-29.326,29.326
0.895,6.227,5.7,-6.61,-29.326,-5.94,5.652,7.425,-29.326,6.471,5.752,6.759,-35.191,-23.46,29.326
0.9,6.371,5.509,-6.802,-29.326,-5.892,5.461,7.616,-29.326,6.615,5.464,7.046,-35.191,-23.46,29.326
0.905,6.275,5.269,-6.946,-29.326,-6.035,5.365,7.664,-29.326,6.471,5.177,7.19,-35.191,-17.595,29.326
0.91,6.275,5.03,-7.137,-29.326,-5.988,5.221,7.712,-29.326,6.471,4.889,7.334,-35.191,-17.595,29.326
0.915,6.371,4.838,-7.137,-29.326,-5.94,4.982,7.76,-29.326,6.471,4.602,7.478,-29.326,-11.73,29.326
0.92,6.275,4.694,-7.185,-29.326,-5.892,4.742,7.76,-29.326,6.615,4.458,7.478,-29.326,-11.73,29.326
0.925,6.227,4.551,-7.281,-29.326,-5.892,4.551,7.712,-29.326,6.471,4.314,7.478,-23.46,-11.73,29.326
0.93,6.323,4.455,-7.185,-23.46,-5.844,4.455,7.664,-23.46,6.471,4.314,7.478,-23.46,-11.73,29.326
0.935,6.323,4.407,-7.137,-23.46,-5.844,4.407,7.616,-23.46,6.615,4.314,7.478,-17.595,-5.865,23.46
0.9400000000000001,6.227,4.359,-7.137,-23.46,-5.844,4.503,7.52,-23.46,6.615,4.314,7.478,-17.595,-5.865,29.326
0.9450000000000001,6.227,4.407,-7.089,-23.46,-5.844,4.455,7.377,-17.595,6.471,4.458,7.334,-17.595,0.0,23.46
0.9500000000000001,6.227,4.455,-6.946,-23.46,-5.796,4.503,7.281,-17.595,6.471,4.458,7.334,-17.595,0.0,23.46
0.9550000000000001,6.227,4.455,-6.802,-17.595,-5.844,4.598,7.089,-17.595,6.615,4.458,7.19,-17.595,5.865,23.46
0.96,6.275,4.503,-6.658,-17.595,-5.796,4.646,6.85,-11.73,6.615,4.602,7.046,-17.595,5.865,23.46
0.965,6.227,4.598,-6.467,-17.595,-5.892,4.694,6.61,-11.73,6.615,4.602,6.902,-23.46,11.73,17.595
0.97,6.179,4.694,-6.275,-11.73,-5.94,4.934,6.419,-11.73,6.471,4.745,6.615,-23.46,17.595,17.595
0.975,6.275,4.934,-5.988,-11.73,-5.892,5.03,6.323,-11.73,6.471,4.889,6.471,-23.46,17.595,17.595
0.98,6.323,5.077,-5.844,-11.73,-5.94,5.125,6.131,-11.73,6.615,5.177,6.183,-23.46,17.595,11.73
0.985,6.227,5.173,-5.748,-11.73,-5.94,5.269,5.988,-5.865,6.615,5.321,6.04,-29.326,23.46,11.73
0.99,6.227,5.173,-5.556,-5.865,-6.083,5.652,5.988,-5.865,6.327,5.321,5.896,-29.326,23.46,11.73
0.995,6.419,5.317,-5.509,-5.865,-6.083,5.844,5.892,-5.865,6.615,5.321,5.752,-35.191,23.46,11.73
1.0,6.371,5.509,-5.509,-5.865,-6.131,6.083,5.796,-5.865,6.759,5.464,5.752,-35.191,29.326,5.865
1.0050000000000001,6.371,5.604,-5.413,-5.865,-6.179,6.275,5.604,-5.865,6.471,5.321,5.752,-35.191,29.326,5.865
1.01,6.514,5.748,-5.269,-5.865,-6.131,6.275,5.413,-5.865,6.615,5.464,5.608,-35.191,29.326,5.865
1.0150000000000001,6.467,5.94,-5.077,-5.865,-6.083,6.275,5.125,-5.865,6.615,5.608,5.464,-29.326,29.326,5.865
1.02,6.371,5.988,-4.886,-5.865,-6.035,6.179,4.934,-5.865,6.471,5.752,5.177,-29.326,29.326,11.73
1.025,6.371,5.988,-4.598,-5.865,-5.988,6.179,4.79,-11.73,6.615,5.896,4.889,-29.326,35.191,11.73
1.03,6.275,6.035,-4.407,-11.73,-5.988,6.227,4.646,-11.73,6.471,5.896,4.745,-23.46,35.191,11.73
