9990,10088
10103,10190
10174,10260
10280,10382
10360,10459
10483,10593
10569,10668
10688,10784
10765,10864
10886,10986
10966,11061
11082,11189
11167,11264
11284,11389
11367,11460
11476,11587
11560,11659
11678,11778
11759,11851
11869,11970
11949,12043
12063,12173
12150,12248
12267,12364
12345,12441
12463,12564
12543,12638
