Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
R,42,10832,,54.160000000000004,,13
R,43,10935,,54.675000000000004,,13
L,44,11039,,55.195,,13
R,45,11151,,55.755,,13
L,46,11266,,56.33,,13
R,47,11367,,56.835,,13
L,48,11480,,57.4,,13
R,49,11584,,57.92,,13
L,50,11686,,58.43,,13
R,51,11803,,59.015,,13
R,52,11915,,59.575,,13
L,53,12015,,60.075,,13
R,54,12127,,60.635,,13
R,55,12233,,61.165,,13
L,56,12348,,61.74,,13
R,57,12460,,62.300000000000004,,13
L,58,12577,,62.885,,13
R,59,12683,,63.415,,13
L,60,12788,,63.940000000000005,,13
R,61,12900,,64.5,,13
R,62,13008,,65.04,,13
R,63,13113,,65.565,,13
L,64,13231,,66.155,,13
R,65,13342,,66.71000000000001,,13
L,66,13456,,67.28,,13
R,67,13556,,67.78,,13
L,68,13668,,68.34,,13
R,69,13769,,68.845,,13
L,70,13868,,69.34,,13
R,71,13984,,69.92,,13
R,72,14109,,70.545,,13
R,73,14221,,71.105,,13
R,88,16588,,82.94,,15
L,89,16688,,83.44,,15
R,90,16802,,84.01,,15
L,91,16914,,84.57000000000001,,15
R,92,17013,,85.065,,15
L,93,17124,,85.62,,15
R,94,17222,,86.11,,15
L,95,17323,,86.615,,15
R,96,17431,,87.155,,15
R,97,17544,,87.72,,15
R,98,17639,,88.19500000000001,,15
R,99,17750,,88.75,,15
R,100,17840,,89.2,,15
L,101,17945,,89.72500000000001,,15
R,102,18054,,90.27,,15
R,103,18156,,90.78,,15
R,104,18255,,91.275,,15
L,105,18354,,91.77,,15
R,106,18467,,92.33500000000001,,15
L,107,18568,,92.84,,15
R,108,18678,,93.39,,15
L,109,18781,,93.905,,15
R,110,18892,,94.46000000000001,,15
L,111,18980,,94.9,,15
R,112,19102,,95.51,,15
R,127,21290,,106.45,,17
R,128,21402,,107.01,,17
R,129,21496,,107.48,,17
R,130,21600,,108.0,,17
R,131,21695,,108.47500000000001,,17
R,132,21803,,109.015,,17
R,133,21893,,109.465,,17
R,134,22007,,110.035,,17
R,135,22105,,110.525,,17
R,136,22208,,111.04,,17
R,137,22305,,111.525,,17
L,138,22401,,112.005,,17
R,139,22512,,112.56,,17
R,140,22622,,113.11,,17
R,141,22723,,113.61500000000001,,17
R,142,22831,,114.155,,17
R,143,22933,,114.665,,17
L,144,23047,,115.235,,17
R,145,23153,,115.765,,17
L,146,23267,,116.33500000000001,,17
R,147,23369,,116.845,,17
R,148,23475,,117.375,,17
R,149,23574,,117.87,,17
L,150,23684,,118.42,,17
R,151,23790,,118.95,,17
L,152,23899,,119.495,,17
R,153,24000,,120.0,,17
L,154,24107,,120.535,,17
R,155,24208,,121.04,,17
R,156,24316,,121.58,,17
R,173,26670,,133.35,,19
R,174,26764,,133.82,,19
R,175,26873,,134.365,,19
R,176,26964,,134.82,,19
R,177,27067,,135.335,,19
R,178,27153,,135.76500000000001,,19
R,179,27245,,136.225,,19
R,180,27341,,136.705,,19
L,181,27432,,137.16,,19
R,182,27541,,137.705,,19
L,183,27634,,138.17000000000002,,19
R,184,27742,,138.71,,19
R,185,27848,,139.24,,19
R,186,27945,,139.725,,19
L,187,28045,,140.225,,19
R,188,28160,,140.8,,19
L,189,28268,,141.34,,19
R,190,28371,,141.855,,19
R,191,28482,,142.41,,19
R,192,28582,,142.91,,19
L,193,28691,,143.455,,19
R,194,28795,,143.975,,19
L,195,28898,,144.49,,19
R,196,29009,,145.04500000000002,,19
R,197,29123,,145.615,,19
R,198,29226,,146.13,,19
