Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
R,12,10729,10840,53.645,54.2,1
L,12,10823,10960,54.115,54.800000000000004,1
R,13,10948,11058,54.74,55.29,1
L,13,11039,11174,55.195,55.870000000000005,1
R,14,11162,11277,55.81,56.385,1
L,14,11260,11390,56.300000000000004,56.95,1
R,15,11380,11491,56.9,57.455,1
L,15,11478,11604,57.39,58.02,1
R,16,11596,11706,57.980000000000004,58.53,1
L,16,11697,11827,58.485,59.135,1
R,17,11816,11923,59.08,59.615,1
L,17,11907,12036,59.535000000000004,60.18,1
R,18,12028,12141,60.14,60.705,1
L,18,12121,12258,60.605000000000004,61.29,1
R,19,12232,12360,61.160000000000004,61.800000000000004,1
L,19,12346,12484,61.730000000000004,62.42,1
R,20,12459,12590,62.295,62.95,1
L,20,12576,12706,62.88,63.53,1
R,21,12696,12810,63.480000000000004,64.05,1
L,21,12798,12923,63.99,64.615,1
R,22,12912,13013,64.56,65.065,1
L,22,13003,13140,65.015,65.7,1
R,23,13126,13243,65.63,66.215,1
L,23,13229,13364,66.145,66.82000000000001,1
R,24,13354,13431,66.77,67.155,1
L,24,13450,13579,67.25,67.895,1
R,25,13566,13680,67.83,68.4,1
L,25,13667,13794,68.33500000000001,68.97,1
R,26,13779,13887,68.895,69.435,1
L,26,13875,14008,69.375,70.04,1
R,27,13996,14120,69.98,70.60000000000001,1
L,27,14108,14247,70.54,71.235,1
R,28,14234,14327,71.17,71.635,1
R,32,16391,16499,81.955,82.495,2
L,34,16487,16607,82.435,83.035,2
R,33,16600,16708,83.0,83.54,2
L,35,16697,16824,83.485,84.12,2
R,34,16815,16920,84.075,84.60000000000001,2
L,36,16910,17035,84.55,85.175,2
R,35,17026,17130,85.13,85.65,2
L,37,17120,17243,85.60000000000001,86.215,2
R,36,17234,17342,86.17,86.71000000000001,2
L,38,17331,17453,86.655,87.265,2
R,37,17443,17550,87.215,87.75,2
L,39,17536,17662,87.68,88.31,2
R,38,17651,17758,88.255,88.79,2
L,40,17744,17869,88.72,89.345,2
R,39,17857,17962,89.285,89.81,2
L,41,17952,18072,89.76,90.36,2
R,40,18065,18162,90.325,90.81,2
L,42,18149,18276,90.745,91.38,2
R,41,18267,18374,91.33500000000001,91.87,2
L,43,18363,18488,91.815,92.44,2
R,42,18479,18589,92.395,92.94500000000001,2
L,44,18576,18697,92.88,93.485,2
R,43,18691,18804,93.455,94.02,2
L,45,18791,18913,93.955,94.565,2
R,44,18901,19012,94.505,95.06,2
L,46,19000,19122,95.0,95.61,2
R,45,19114,19226,95.57000000000001,96.13,2
L,47,19206,19338,96.03,96.69,2
R,46,19326,19445,96.63,97.22500000000001,2
L,48,19432,19570,97.16,97.85000000000001,2
R,47,19560,19685,97.8,98.425,2
R,51,21507,21604,107.535,108.02,3
L,54,21593,21716,107.965,108.58,3
R,52,21707,21808,108.535,109.04,3
L,55,21796,21917,108.98,109.58500000000001,3
R,53,21910,22013,109.55,110.065,3
L,56,22002,22124,110.01,110.62,3
R,54,22114,22217,110.57000000000001,111.08500000000001,3
L,57,22203,22325,111.015,111.625,3
R,55,22315,22419,111.575,112.095,3
L,58,22405,22534,112.025,112.67,3
R,56,22522,22632,112.61,113.16,3
L,59,22616,22743,113.08,113.715,3
R,57,22734,22838,113.67,114.19,3
L,60,22825,22954,114.125,114.77,3
R,58,22944,23059,114.72,115.295,3
L,61,23042,23174,115.21000000000001,115.87,3
R,59,23165,23280,115.825,116.4,3
L,62,23266,23390,116.33,116.95,3
R,60,23380,23485,116.9,117.425,3
L,63,23469,23596,117.345,117.98,3
R,61,23585,23697,117.925,118.485,3
L,64,23677,23812,118.385,119.06,3
R,62,23802,23912,119.01,119.56,3
L,65,23892,24020,119.46000000000001,120.10000000000001,3
R,63,24012,24120,120.06,120.60000000000001,3
L,66,24100,24232,120.5,121.16,3
R,64,24219,24328,121.095,121.64,3
L,67,24308,24442,121.54,122.21000000000001,3
R,65,24432,24531,122.16,122.655,3
L,68,24516,24655,122.58,123.275,3
R,66,24640,24757,123.2,123.785,3
R,70,26574,26677,132.87,133.385,4
L,74,26663,26788,133.315,133.94,4
R,71,26774,26877,133.87,134.385,4
L,75,26866,26982,134.33,134.91,4
R,72,26974,27075,134.87,135.375,4
L,76,27059,27168,135.29500000000002,135.84,4
R,73,27160,27251,135.8,136.255,4
L,77,27238,27361,136.19,136.805,4
R,74,27349,27455,136.745,137.275,4
L,78,27439,27559,137.195,137.79500000000002,4
R,75,27549,27653,137.745,138.26500000000001,4
L,79,27639,27762,138.195,138.81,4
R,76,27751,27861,138.755,139.305,4
L,80,27842,27965,139.21,139.82500000000002,4
R,77,27957,28072,139.785,140.36,4
L,81,28058,28182,140.29,140.91,4
R,78,28170,28279,140.85,141.395,4
L,82,28265,28391,141.32500000000002,141.955,4
R,79,28381,28492,141.905,142.46,4
L,83,28475,28604,142.375,143.02,4
R,80,28592,28703,142.96,143.51500000000001,4
L,84,28685,28818,143.425,144.09,4
R,81,28806,28917,144.03,144.585,4
L,85,28903,29031,144.51500000000001,145.155,4
R,82,29021,29131,145.105,145.655,4
L,86,29119,29246,145.595,146.23,4
R,83,29238,29358,146.19,146.79,4
L,87,29343,29473,146.715,147.365,4
R,84,29464,29579,147.32,147.895,4
L,88,29562,29695,147.81,148.475,4
