time_aligned_sec,L_Acc_X_aligned,L_Acc_Y_aligned,L_Acc_Z_aligned,L_Gyro_Z_aligned,R_Acc_X_aligned,R_Acc_Y_aligned,R_Acc_Z_aligned,R_Gyro_Z_aligned,T_Acc_X_aligned,T_Acc_Y_aligned,T_Acc_Z_aligned,T_Gyro_X_aligned,T_Gyro_Y_aligned,T_Gyro_Z_aligned
0.0,3.353,8.814,-6.993,5.865,-3.114,9.149,7.425,11.73,-2.876,9.203,-6.902,5.865,35.191,5.865
0.005,3.497,8.957,-7.425,11.73,-3.161,9.245,7.904,11.73,-2.876,9.347,-7.334,5.865,41.056,11.73
0.01,3.88,9.197,-7.856,11.73,-3.401,9.436,8.287,11.73,-2.876,9.347,-7.765,5.865,41.056,11.73
0.015,4.215,9.436,-8.239,11.73,-3.545,9.628,8.67,17.595,-3.02,9.491,-8.197,5.865,41.056,11.73
0.02,4.263,9.628,-8.574,11.73,-3.593,9.676,9.053,11.73,-3.02,9.635,-8.628,0.0,46.921,11.73
0.025,4.311,9.867,-9.005,11.73,-3.545,9.484,9.436,17.595,-3.02,9.635,-8.916,5.865,52.786,11.73
0.03,4.551,9.915,-9.436,11.73,-3.545,9.293,9.915,17.595,-2.876,9.059,-9.347,5.865,58.651,11.73
0.035,4.838,9.915,-9.772,17.595,-3.736,9.245,10.251,17.595,-2.732,8.628,-9.778,5.865,64.516,17.595
0.04,4.934,9.628,-10.203,23.46,-3.736,9.149,10.634,23.46,-2.732,8.484,-10.21,5.865,76.246,17.595
0.045,5.317,9.628,-10.299,29.326,-3.976,9.197,10.73,29.326,-2.588,8.628,-10.497,23.46,82.111,23.46
0.05,5.365,9.532,-10.251,29.326,-3.976,9.293,10.634,35.191,-2.732,8.772,-10.641,29.326,93.842,29.326
0.055,5.03,9.484,-10.251,35.191,-3.736,9.628,10.634,35.191,-2.732,9.059,-10.497,41.056,111.437,29.326
0.06,4.598,9.293,-10.059,35.191,-3.449,9.867,10.394,41.056,-2.588,9.635,-10.497,41.056,123.167,35.191
0.065,4.215,9.293,-9.628,41.056,-3.209,9.963,9.915,41.056,-2.445,10.354,-10.21,41.056,134.897,35.191
0.07,4.024,9.676,-9.101,35.191,-3.066,10.251,9.341,41.056,-2.301,10.497,-9.778,41.056,152.493,41.056
0.075,3.401,9.58,-8.335,35.191,-2.73,10.203,8.574,41.056,-2.157,10.641,-9.059,35.191,158.358,41.056
0.08,2.826,9.532,-7.76,29.326,-2.251,10.251,7.999,35.191,-2.013,10.641,-8.34,29.326,170.088,35.191
0.085,2.443,9.293,-7.137,23.46,-1.964,10.059,7.329,29.326,-1.726,10.785,-7.765,29.326,175.953,29.326
0.09,2.156,9.197,-6.467,17.595,-1.724,9.915,6.706,23.46,-1.582,10.641,-7.046,23.46,181.818,23.46
0.095,1.964,9.197,-5.748,11.73,-1.533,9.772,5.94,17.595,-1.438,10.354,-6.327,5.865,181.818,23.46
0.1,1.485,8.862,-5.077,-0.0,-1.102,9.293,5.269,5.865,-1.294,10.21,-5.608,5.865,187.683,11.73
0.105,0.862,8.574,-4.359,-0.0,-0.575,8.814,4.503,0.0,-0.863,9.635,-4.889,0.0,187.683,5.865
0.11,0.431,8.478,-3.353,-0.0,-0.144,8.43,3.545,0.0,-0.431,8.916,-4.17,0.0,187.683,0.0
0.115,0.0,8.526,-2.203,-5.865,0.287,8.239,2.395,0.0,0.0,8.197,-3.164,-5.865,193.548,0.0
0.12,-0.335,8.957,-1.15,-0.0,0.575,8.43,1.341,5.865,0.431,7.765,-2.013,0.0,193.548,0.0
0.125,-0.766,9.149,-0.048,-0.0,0.958,8.574,0.192,5.865,0.719,7.909,-0.863,0.0,193.548,0.0
0.13,-1.293,9.341,1.245,-0.0,1.389,8.718,-1.102,5.865,1.007,7.909,0.288,5.865,193.548,0.0
0.135,-1.916,9.053,2.778,-0.0,1.868,8.383,-2.635,5.865,1.294,8.053,1.582,17.595,187.683,0.0
0.14,-2.635,8.862,4.215,5.865,2.443,8.095,-4.072,11.73,1.726,7.621,3.02,23.46,187.683,5.865
0.145,-3.209,9.005,5.988,11.73,2.874,8.047,-5.892,17.595,2.157,7.334,4.602,35.191,181.818,11.73
0.15,-3.688,9.293,7.712,17.595,3.257,8.143,-7.616,23.46,2.301,7.046,6.471,46.921,181.818,17.595
0.155,-4.455,9.293,9.341,23.46,3.832,8.287,-9.245,23.46,2.732,7.046,8.197,58.651,170.088,17.595
0.16,-5.03,9.197,10.778,23.46,4.119,8.574,-10.73,29.326,3.02,7.334,9.778,70.381,164.223,23.46
0.165,-5.604,8.957,12.215,29.326,4.311,8.622,-12.215,35.191,3.02,7.909,11.36,82.111,152.493,29.326
0.17,-5.748,8.957,13.364,29.326,4.359,8.909,-13.364,35.191,2.876,8.197,12.798,93.842,134.897,29.326
0.17500000000000002,-6.035,8.862,14.37,29.326,4.263,9.293,-14.37,29.326,2.876,8.772,13.949,99.707,117.302,29.326
0.18,-6.131,8.622,14.753,23.46,4.167,9.58,-14.753,29.326,2.445,9.491,14.811,99.707,93.842,29.326
0.185,-5.988,8.622,15.041,17.595,4.024,9.963,-15.041,23.46,2.157,10.354,15.243,99.707,70.381,23.46
0.19,-5.509,8.574,15.184,5.865,3.449,10.203,-15.184,11.73,2.013,11.073,15.53,93.842,46.921,23.46
0.195,-5.748,8.43,14.562,-0.0,3.688,10.107,-14.562,5.865,1.438,11.504,15.53,82.111,17.595,5.865
0.2,-5.652,7.951,14.035,-5.865,3.497,9.82,-14.035,0.0,1.582,11.504,14.955,70.381,-11.73,5.865
0.20500000000000002,-4.838,7.329,13.412,-17.595,2.922,9.245,-13.412,-17.595,1.294,11.216,14.524,52.786,-41.056,-5.865
0.21,-4.742,6.754,12.31,-23.46,2.778,8.957,-12.31,-23.46,1.007,10.785,13.805,29.326,-70.381,-17.595
0.215,-4.407,6.323,10.969,-35.191,2.347,8.718,-11.065,-35.191,0.863,10.785,12.798,5.865,-99.707,-23.46
0.22,-3.928,6.514,9.388,-46.921,2.06,8.622,-9.484,-41.056,0.431,10.641,11.504,-11.73,-123.167,-35.191
0.225,-3.257,6.85,7.377,-52.786,1.724,8.335,-7.472,-46.921,0.288,10.354,10.066,-35.191,-152.493,-46.921
0.23,-2.587,7.281,4.934,-52.786,1.389,7.856,-5.077,-52.786,0.288,9.491,8.053,-52.786,-175.953,-52.786
0.23500000000000001,-1.437,7.568,2.108,-52.786,0.719,7.377,-2.203,-52.786,0.288,8.197,5.608,-70.381,-199.413,-52.786
0.24,-0.096,7.568,-1.15,-52.786,-0.192,7.089,1.102,-58.651,-0.144,7.19,2.732,-76.246,-217.009,-58.651
0.245,1.006,7.425,-4.79,-52.786,-1.102,6.946,4.742,-52.786,-0.719,6.615,-0.575,-76.246,-234.604,-58.651
0.25,2.922,7.233,-8.622,-46.921,-2.443,6.754,8.67,-52.786,-1.294,6.327,-4.314,-70.381,-240.469,-52.786
0.255,5.221,6.802,-12.55,-41.056,-4.072,6.61,12.694,-46.921,-2.013,6.183,-8.197,-64.516,-246.334,-52.786
0.26,7.329,6.371,-16.621,-35.191,-5.604,6.514,16.861,-41.056,-3.02,6.327,-12.367,-58.651,-246.334,-46.921
0.265,9.436,6.131,-20.405,-35.191,-7.137,6.562,20.693,-35.191,-4.026,6.615,-16.537,-52.786,-234.604,-41.056
0.27,11.64,6.083,-24.142,-35.191,-8.718,6.371,24.094,-35.191,-5.033,6.902,-20.707,-52.786,-222.874,-35.191
0.275,13.604,6.227,-24.525,-35.191,-10.059,5.988,24.477,-35.191,-5.896,6.615,-24.302,-52.786,-199.413,-35.191
0.28,15.041,6.227,-24.525,-29.326,-11.017,5.461,24.477,-29.326,-6.759,5.896,-27.322,-58.651,-164.223,-35.191
0.28500000000000003,15.759,6.179,-24.525,-29.326,-11.496,4.886,24.477,-23.46,-7.19,4.889,-29.479,-52.786,-123.167,-29.326
0.29,15.52,5.892,-24.525,-23.46,-11.304,4.311,24.477,-17.595,-7.478,3.883,-30.773,-46.921,-76.246,-23.46
0.295,15.041,5.413,-24.525,-11.73,-10.969,3.832,24.477,-5.865,-7.334,3.02,-31.061,-35.191,-29.326,-17.595
0.3,13.843,5.509,-24.525,-0.0,-10.251,4.072,24.477,5.865,-7.046,2.588,-30.198,-23.46,29.326,-11.73
0.305,13.173,5.844,-24.525,11.73,-9.628,4.646,24.477,17.595,-6.902,2.876,-28.76,-5.865,76.246,0.0
0.31,12.023,6.131,-24.525,23.46,-8.909,5.461,24.381,23.46,-6.327,3.739,-26.891,5.865,123.167,11.73
0.315,9.963,6.61,-21.938,23.46,-7.329,6.419,21.795,29.326,-6.04,4.889,-24.59,29.326,164.223,23.46
0.32,7.951,6.562,-18.394,29.326,-5.94,6.754,18.489,35.191,-4.745,6.183,-21.57,41.056,205.279,29.326
0.325,5.652,6.514,-15.041,35.191,-4.503,6.946,14.993,41.056,-4.026,6.759,-17.975,41.056,234.604,35.191
0.33,3.64,7.089,-11.113,35.191,-3.018,7.664,10.969,41.056,-3.307,7.19,-14.38,46.921,263.93,41.056
0.335,2.156,8.526,-7.616,35.191,-1.581,8.574,7.472,41.056,-2.445,8.053,-10.21,41.056,281.525,41.056
0.34,0.623,9.388,-3.784,35.191,-0.814,9.436,3.593,35.191,-1.15,8.484,-6.759,41.056,287.39,35.191
0.34500000000000003,-0.862,10.203,-0.24,35.191,0.383,10.299,0.0,41.056,-1.007,9.347,-2.876,41.056,293.255,35.191
0.35000000000000003,-2.491,10.873,3.114,41.056,1.868,10.969,-3.353,46.921,-0.144,10.21,0.863,41.056,293.255,35.191
0.355,-3.209,11.544,6.371,35.191,2.299,11.544,-6.61,41.056,1.15,10.929,4.17,41.056,281.525,41.056
0.36,-4.024,11.448,9.293,23.46,2.635,11.64,-9.532,29.326,1.15,11.504,7.334,41.056,269.795,35.191
0.365,-5.125,11.113,11.736,17.595,3.449,11.448,-11.975,23.46,1.15,11.648,10.354,46.921,258.064,23.46
0.37,-6.179,11.879,13.795,17.595,4.215,12.023,-13.987,23.46,1.726,11.504,12.654,46.921,234.604,17.595
0.375,-6.227,12.071,15.855,11.73,4.311,12.454,-16.047,17.595,2.157,11.935,14.668,46.921,211.144,17.595
0.38,-6.419,11.783,17.292,5.865,4.359,12.358,-17.436,11.73,2.301,12.654,16.681,46.921,187.683,11.73
0.385,-6.946,11.4,18.106,-0.0,4.694,12.119,-18.202,5.865,2.301,12.654,18.119,46.921,158.358,5.865
0.39,-6.85,11.209,18.681,-0.0,4.646,12.023,-18.777,5.865,2.445,12.511,18.838,41.056,129.032,5.865
0.395,-6.514,11.209,18.968,-11.73,4.407,12.023,-19.016,-5.865,2.445,12.654,19.413,35.191,93.842,0.0
0.4,-6.467,10.73,18.729,-17.595,4.359,11.544,-18.777,-11.73,2.301,12.654,19.557,29.326,64.516,-5.865
0.405,-6.419,10.251,18.25,-23.46,4.455,11.065,-18.25,-23.46,2.157,12.079,19.269,23.46,35.191,-17.595
0.41000000000000003,-6.179,9.772,17.484,-29.326,4.407,10.49,-17.484,-29.326,2.445,11.648,18.694,5.865,0.0,-23.46
0.41500000000000004,-5.892,9.053,16.669,-35.191,4.119,9.82,-16.669,-35.191,2.588,10.929,17.975,5.865,-29.326,-29.326
0.42,-4.694,8.814,14.083,-46.921,3.305,9.772,-14.035,-46.921,2.301,10.354,17.112,0.0,-52.786,-35.191
0.425,-5.604,7.664,13.268,-46.921,3.88,8.957,-13.316,-46.921,2.013,10.497,14.524,-5.865,-82.111,-46.921
0.43,-4.119,7.664,12.023,-52.786,2.97,8.478,-12.023,-52.786,2.013,9.922,13.805,-17.595,-105.572,-46.921
0.435,-4.024,9.101,11.257,-58.651,3.066,8.43,-11.209,-58.651,1.726,9.059,12.511,-29.326,-129.032,-58.651
0.44,-4.694,8.478,9.245,-46.921,3.497,7.281,-9.245,-46.921,2.157,7.621,11.648,-41.056,-146.628,-58.651
0.445,-3.88,7.472,6.898,-46.921,2.73,6.658,-6.85,-46.921,2.157,6.183,9.778,-35.191,-164.223,-46.921
0.45,-2.826,6.993,3.64,-41.056,2.012,6.61,-3.64,-46.921,1.582,5.752,7.334,-23.46,-181.818,-46.921
0.455,-1.677,6.131,-0.24,-35.191,1.198,6.131,0.287,-35.191,1.15,6.183,4.17,-11.73,-199.413,-41.056
0.46,0.862,5.796,-4.79,-17.595,-0.479,5.844,4.934,-17.595,0.719,5.896,0.144,0.0,-211.144,-35.191
0.465,2.06,4.598,-7.664,-11.73,-1.916,5.94,7.76,-11.73,-0.288,5.752,-4.602,0.0,-222.874,-17.595
0.47000000000000003,4.215,4.311,-11.161,-17.595,-3.114,5.988,11.4,-17.595,-1.869,7.046,-7.478,0.0,-222.874,-11.73
0.47500000000000003,5.556,4.024,-14.657,-23.46,-4.263,5.461,14.897,-23.46,-2.013,7.334,-11.216,-5.865,-222.874,-17.595
0.48,7.568,4.119,-17.1,-17.595,-5.604,4.886,17.436,-17.595,-3.02,6.615,-14.668,-23.46,-211.144,-23.46
0.485,9.101,4.072,-19.16,-23.46,-6.706,4.119,19.639,-23.46,-3.739,5.464,-17.256,-41.056,-199.413,-17.595
0.49,10.203,4.024,-21.172,-23.46,-7.425,3.353,21.699,-23.46,-4.314,4.026,-19.701,-46.921,-181.818,-23.46
0.495,11.352,3.88,-23.04,-17.595,-8.239,2.778,23.375,-11.73,-4.745,2.732,-21.714,-46.921,-152.493,-23.46
0.5,12.215,3.784,-24.525,-5.865,-8.909,2.395,24.381,0.0,-5.321,1.726,-23.439,-41.056,-123.167,-11.73
0.505,12.598,3.832,-24.525,11.73,-9.245,2.443,24.429,11.73,-5.896,1.15,-24.734,-35.191,-82.111,-5.865
0.51,12.262,4.215,-24.525,23.46,-9.005,3.114,24.429,29.326,-6.04,1.294,-25.453,-17.595,-41.056,11.73
0.515,11.592,4.838,-24.525,41.056,-8.766,4.119,24.285,41.056,-5.896,2.301,-25.309,-5.865,0.0,29.326
0.52,11.113,5.748,-24.094,46.921,-8.526,5.365,22.944,52.786,-6.04,3.595,-24.446,5.865,41.056,41.056
0.525,10.011,6.754,-20.837,52.786,-7.712,6.658,21.268,58.651,-6.04,5.033,-23.008,17.595,76.246,46.921
0.53,8.047,7.281,-18.298,52.786,-6.61,7.472,18.633,52.786,-5.464,6.615,-21.139,23.46,105.572,52.786
0.535,7.712,8.143,-15.568,46.921,-5.892,8.383,15.903,52.786,-5.177,7.621,-18.406,29.326,134.897,52.786
0.54,6.85,8.43,-13.795,41.056,-5.604,9.341,14.035,41.056,-4.17,8.628,-15.674,29.326,158.358,46.921
0.545,5.604,7.951,-12.55,46.921,-4.694,9.293,12.741,52.786,-4.458,10.066,-13.805,29.326,175.953,41.056
0.55,4.934,8.526,-10.49,52.786,-4.072,8.909,10.634,58.651,-3.739,10.354,-12.367,17.595,193.548,46.921
0.555,4.311,9.053,-7.425,46.921,-3.497,8.957,7.568,52.786,-3.307,9.203,-10.21,5.865,205.279,52.786
0.56,2.73,9.053,-4.551,29.326,-2.539,8.909,4.598,35.191,-2.876,8.772,-7.046,0.0,211.144,46.921
0.5650000000000001,1.293,10.155,-1.724,29.326,-1.341,9.628,1.772,35.191,-2.445,8.772,-4.17,5.865,217.009,29.326
0.5700000000000001,-0.048,10.682,1.102,35.191,-0.144,9.963,-1.054,41.056,-1.438,9.203,-1.294,5.865,222.874,29.326
0.5750000000000001,-0.527,11.448,3.88,35.191,0.0,10.682,-3.88,46.921,-0.575,9.347,1.726,5.865,217.009,35.191
0.58,-1.341,12.215,6.275,41.056,0.671,11.496,-6.323,46.921,-0.719,10.066,4.458,23.46,211.144,41.056
0.585,-2.395,12.406,8.574,41.056,1.293,12.119,-8.622,46.921,-0.144,10.785,6.902,29.326,205.279,41.056
0.59,-3.161,12.167,10.873,35.191,1.677,12.454,-10.921,41.056,0.0,11.792,9.347,41.056,193.548,41.056
0.595,-4.024,12.071,12.741,35.191,2.299,12.502,-12.837,41.056,0.0,12.511,11.504,46.921,175.953,41.056
0.6,-4.407,12.119,14.226,35.191,2.539,12.694,-14.274,35.191,0.431,12.798,13.373,46.921,158.358,35.191
0.605,-4.407,11.975,15.424,23.46,2.347,12.933,-15.472,29.326,0.575,13.086,14.811,46.921,129.032,35.191
0.61,-4.598,11.4,16.094,11.73,2.587,12.646,-16.094,17.595,0.288,13.661,15.962,41.056,105.572,23.46
0.615,-5.317,11.209,16.238,5.865,3.209,12.262,-16.238,11.73,0.575,13.661,16.537,35.191,76.246,11.73
0.62,-4.886,10.921,16.717,-0.0,2.778,11.783,-16.717,5.865,1.15,13.086,16.681,23.46,46.921,11.73
0.625,-4.119,11.4,16.382,-5.865,2.587,11.975,-16.382,-5.865,0.719,12.511,17.112,5.865,17.595,0.0
0.63,-4.407,11.065,15.472,-17.595,2.826,11.688,-15.472,-11.73,1.007,12.367,16.825,0.0,-11.73,-11.73
0.635,-4.215,10.634,14.61,-23.46,2.587,11.448,-14.61,-23.46,1.15,12.223,15.818,-5.865,-35.191,-17.595
0.64,-3.928,10.203,13.891,-35.191,2.347,11.113,-13.891,-29.326,0.863,12.079,15.099,-11.73,-64.516,-23.46
0.645,-3.88,10.107,12.694,-35.191,2.395,10.778,-12.694,-35.191,0.719,11.792,14.236,-17.595,-87.977,-35.191
0.65,-3.545,9.915,11.352,-35.191,2.156,10.394,-11.4,-41.056,0.863,11.216,13.23,-29.326,-111.437,-35.191
0.655,-3.018,9.963,9.58,-41.056,1.868,10.251,-9.628,-41.056,0.719,10.641,11.792,-35.191,-129.032,-41.056
0.66,-2.347,9.724,7.377,-41.056,1.341,10.059,-7.425,-41.056,0.575,10.354,10.066,-41.056,-152.493,-41.056
0.665,-1.581,9.101,4.79,-41.056,0.719,9.436,-4.838,-41.056,0.288,10.21,7.909,-41.056,-170.088,-41.056
0.67,-0.623,8.383,1.868,-35.191,0.192,8.718,-1.868,-35.191,-0.144,9.635,5.321,-41.056,-187.683,-41.056
0.675,0.814,8.143,-1.341,-29.326,-0.719,8.43,1.389,-35.191,-0.288,8.772,2.301,-46.921,-199.413,-35.191
0.68,2.491,7.568,-4.742,-35.191,-2.06,7.904,4.838,-35.191,-0.719,8.628,-1.007,-46.921,-211.144,-35.191
0.685,3.832,6.85,-8.143,-35.191,-2.97,6.993,8.335,-35.191,-1.726,8.053,-4.458,-46.921,-217.009,-35.191
0.6900000000000001,5.221,6.371,-11.4,-35.191,-3.88,6.227,11.64,-35.191,-2.157,7.046,-8.053,-52.786,-217.009,-35.191
0.6950000000000001,6.946,5.988,-14.322,-35.191,-5.125,5.461,14.657,-35.191,-2.732,6.04,-11.504,-52.786,-211.144,-35.191
0.7000000000000001,8.383,5.7,-17.005,-29.326,-6.179,4.79,17.484,-29.326,-3.451,4.889,-14.524,-46.921,-199.413,-35.191
0.705,9.58,5.509,-19.447,-23.46,-7.041,4.359,19.974,-23.46,-4.026,3.883,-17.4,-41.056,-181.818,-35.191
0.71,10.778,5.317,-21.363,-23.46,-8.047,4.167,21.938,-23.46,-4.602,3.307,-19.988,-35.191,-158.358,-23.46
0.715,11.688,4.742,-22.944,-23.46,-8.862,3.784,23.279,-17.595,-5.608,3.164,-22.001,-17.595,-129.032,-23.46
0.72,12.023,3.88,-24.477,-17.595,-9.053,3.257,24.046,-11.73,-6.183,3.02,-23.439,-5.865,-93.842,-23.46
0.725,12.071,3.161,-24.525,-5.865,-9.245,2.778,24.094,-5.865,-6.327,2.732,-24.158,5.865,-58.651,-11.73
0.73,11.879,2.778,-24.525,-0.0,-9.341,2.635,23.423,0.0,-6.615,2.445,-24.302,5.865,-23.46,-5.865
0.735,11.209,2.778,-21.89,5.865,-8.862,2.778,22.465,11.73,-6.902,2.588,-23.439,17.595,11.73,5.865
0.74,9.963,3.64,-20.645,23.46,-7.76,3.545,21.172,29.326,-6.471,2.876,-22.577,17.595,46.921,11.73
0.745,9.82,4.598,-18.729,35.191,-7.712,4.503,19.208,41.056,-5.608,3.451,-21.139,17.595,76.246,23.46
0.75,9.005,5.604,-16.717,41.056,-7.233,5.796,17.148,46.921,-5.752,4.458,-19.125,17.595,105.572,35.191
0.755,7.712,6.514,-14.897,41.056,-6.131,6.898,15.28,46.921,-5.464,6.04,-16.968,23.46,129.032,41.056
0.76,6.275,7.329,-12.741,41.056,-5.173,7.616,12.981,46.921,-4.602,7.19,-15.099,23.46,152.493,41.056
0.765,5.077,7.712,-9.867,41.056,-4.263,8.143,10.059,41.056,-4.17,7.909,-12.654,17.595,175.953,41.056
0.77,3.736,8.287,-6.993,35.191,-3.305,8.478,7.137,41.056,-3.451,8.484,-9.635,5.865,187.683,41.056
0.775,2.395,8.909,-4.119,35.191,-2.203,8.814,4.215,41.056,-2.876,8.628,-6.759,5.865,199.413,35.191
0.78,1.293,9.58,-1.293,35.191,-1.389,9.149,1.389,41.056,-2.013,8.628,-3.739,5.865,205.279,35.191
0.785,0.623,10.442,1.341,35.191,-0.862,9.724,-1.245,41.056,-1.582,8.772,-0.863,5.865,205.279,35.191
0.79,-0.24,10.969,3.784,35.191,-0.287,10.442,-3.736,41.056,-1.294,9.059,1.869,17.595,199.413,35.191
0.795,-1.15,11.352,5.892,41.056,0.24,11.161,-5.892,41.056,-1.007,9.922,4.314,23.46,199.413,35.191
0.8,-1.772,11.783,7.808,41.056,0.623,11.879,-7.808,46.921,-0.719,10.929,6.471,35.191,187.683,41.056
0.805,-2.203,12.31,9.532,46.921,0.862,12.598,-9.484,46.921,-0.575,11.935,8.34,35.191,175.953,46.921
0.81,-2.491,12.598,10.873,41.056,0.958,13.173,-10.825,46.921,-0.575,12.798,10.066,41.056,158.358,46.921
0.8150000000000001,-2.635,12.646,11.831,29.326,1.054,13.412,-11.831,35.191,-0.575,13.661,11.36,35.191,140.762,41.056
0.8200000000000001,-2.778,12.502,12.55,23.46,1.102,13.412,-12.502,23.46,-0.719,14.092,12.223,35.191,117.302,29.326
0.8250000000000001,-2.73,12.215,12.885,11.73,1.102,13.077,-12.837,11.73,-0.719,14.092,12.942,29.326,93.842,23.46
0.8300000000000001,-2.587,11.736,12.933,-0.0,0.958,12.694,-12.885,0.0,-0.719,13.805,13.23,17.595,70.381,11.73
0.835,-2.347,11.496,12.55,-11.73,0.814,12.454,-12.454,-5.865,-0.719,13.373,13.23,5.865,46.921,0.0
0.84,-2.156,11.352,11.879,-11.73,0.719,12.119,-11.783,-11.73,-0.863,13.23,12.798,0.0,23.46,-5.865
0.845,-1.677,11.257,11.304,-11.73,0.431,11.927,-11.209,-11.73,-0.863,12.798,12.079,-5.865,0.0,-11.73
0.85,-1.581,11.161,10.49,-17.595,0.431,11.64,-10.346,-11.73,-0.863,12.511,11.504,-17.595,-23.46,-11.73
0.855,-1.245,11.161,9.484,-17.595,0.335,11.257,-9.341,-17.595,-0.863,12.079,10.641,-23.46,-41.056,-17.595
0.86,-0.766,11.209,8.43,-23.46,0.048,10.969,-8.287,-23.46,-0.719,11.216,9.635,-29.326,-58.651,-17.595
0.865,-0.479,11.113,7.089,-29.326,-0.048,10.49,-6.898,-29.326,-0.719,10.641,8.628,-29.326,-76.246,-23.46
0.87,-0.048,10.873,5.556,-29.326,-0.24,10.107,-5.317,-23.46,-0.719,9.922,7.19,-29.326,-87.977,-23.46
0.875,0.575,10.682,3.832,-23.46,-0.623,9.915,-3.593,-23.46,-0.719,9.491,5.608,-23.46,-99.707,-23.46
0.88,1.389,10.538,2.251,-23.46,-1.198,9.963,-1.964,-23.46,-0.863,9.203,3.883,-11.73,-111.437,-23.46
0.885,1.916,9.101,-0.24,-23.46,-2.108,9.676,0.479,-23.46,-1.294,9.491,2.157,-5.865,-117.302,-23.46
0.89,3.114,10.155,0.0,-17.595,-1.916,8.862,0.431,-17.595,-2.445,10.066,-0.288,5.865,-117.302,-23.46
0.895,2.922,9.101,-2.108,-17.595,-2.635,8.718,2.443,-11.73,-1.007,7.765,-0.288,5.865,-123.167,-17.595
0.9,3.353,8.478,-3.593,-23.46,-3.066,8.862,3.928,-23.46,-2.445,8.484,-2.301,5.865,-117.302,-17.595
0.905,3.545,8.718,-4.742,-23.46,-3.114,8.622,5.077,-23.46,-2.732,9.203,-3.739,23.46,-111.437,-23.46
0.91,4.407,9.005,-5.269,-11.73,-3.545,8.335,5.652,-11.73,-2.732,8.484,-4.889,23.46,-111.437,-23.46
0.915,4.982,8.814,-5.892,-11.73,-4.024,8.287,6.323,-5.865,-2.732,7.765,-5.608,23.46,-105.572,-11.73
0.92,5.077,8.239,-6.658,-11.73,-4.167,8.335,7.089,-5.865,-3.307,7.765,-6.183,29.326,-99.707,-5.865
0.925,4.982,7.712,-7.425,-11.73,-4.263,8.239,7.856,-11.73,-3.451,8.484,-7.046,35.191,-93.842,-11.73
0.93,5.269,7.664,-7.76,-11.73,-4.503,8.143,8.191,-5.865,-3.595,8.628,-7.765,35.191,-82.111,-11.73
0.935,5.413,7.951,-7.808,-5.865,-4.503,8.095,8.335,-5.865,-3.883,8.484,-8.197,35.191,-76.246,-11.73
0.9400000000000001,5.604,8.239,-7.856,-5.865,-4.742,8.287,8.335,-5.865,-3.739,8.197,-8.197,29.326,-64.516,-5.865
0.9450000000000001,5.461,8.191,-7.76,-5.865,-4.79,8.383,8.191,-5.865,-4.026,8.34,-8.197,23.46,-58.651,-5.865
0.9500000000000001,5.221,8.143,-7.616,-11.73,-4.503,8.287,8.095,-5.865,-4.17,8.628,-8.197,23.46,-46.921,-11.73
0.9550000000000001,5.317,7.951,-7.233,-11.73,-4.694,8.239,7.712,-5.865,-3.883,8.484,-8.053,23.46,-41.056,-5.865
0.96,4.886,7.76,-6.658,-11.73,-4.407,8.047,7.137,-5.865,-4.17,8.484,-7.621,23.46,-35.191,-11.73
0.965,5.125,8.095,-6.419,-11.73,-4.263,7.999,6.898,-5.865,-4.026,8.34,-7.046,17.595,-29.326,-11.73
0.97,5.173,7.999,-6.131,-11.73,-4.598,7.808,6.61,-5.865,-3.595,7.909,-6.759,17.595,-23.46,-5.865
0.975,4.934,8.095,-5.652,-11.73,-4.119,7.904,6.179,-5.865,-4.026,7.621,-6.471,17.595,-17.595,-5.865
0.98,4.646,8.191,-5.365,-5.865,-4.119,7.808,5.796,0.0,-3.307,7.621,-6.183,17.595,-5.865,-5.865
0.985,4.79,8.383,-4.838,-5.865,-4.215,8.287,5.317,0.0,-3.739,7.478,-5.752,23.46,0.0,-5.865
0.99,4.694,8.67,-4.598,-5.865,-4.167,8.67,5.03,0.0,-3.739,8.197,-5.177,23.46,5.865,0.0
0.995,4.503,8.622,-4.263,-5.865,-4.167,8.909,4.694,0.0,-3.739,8.772,-4.889,29.326,11.73,0.0
1.0,4.167,8.622,-3.88,-11.73,-4.072,9.005,4.311,-5.865,-3.883,9.203,-4.602,29.326,17.595,-5.865
1.0050000000000001,3.976,8.718,-3.449,-11.73,-3.928,9.005,3.832,-5.865,-4.026,9.347,-4.17,29.326,17.595,-5.865
1.01,3.88,8.862,-2.97,-5.865,-3.784,8.957,3.353,-5.865,-3.883,9.347,-3.739,23.46,17.595,-5.865
1.0150000000000001,3.928,9.149,-2.587,-5.865,-3.832,9.101,2.97,-5.865,-3.739,9.059,-3.307,17.595,17.595,-5.865
1.02,3.88,9.245,-2.347,-5.865,-3.832,9.245,2.73,-5.865,-3.883,9.059,-2.876,17.595,17.595,-5.865
1.025,3.88,9.388,-2.203,-5.865,-3.784,9.388,2.635,-5.865,-3.883,9.203,-2.588,17.595,17.595,-5.865
1.03,4.024,9.532,-2.06,-5.865,-3.88,9.532,2.491,-5.865,-3.739,9.347,-2.445,17.595,17.595,-5.865
1.035,3.976,9.58,-1.916,-11.73,-3.784,9.628,2.347,-5.865,-3.883,9.635,-2.301,17.595,17.595,-5.865
