Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
R,10,10530,10620,52.65,53.1,1
L,10,10621,10706,53.105000000000004,53.53,1
R,11,10697,10793,53.485,53.965,1
L,11,10792,10881,53.96,54.405,1
R,12,10872,10969,54.36,54.845,1
L,12,10970,11059,54.85,55.295,1
R,13,11056,11151,55.28,55.755,1
L,13,11150,11244,55.75,56.22,1
R,14,11234,11333,56.17,56.665,1
L,14,11329,11422,56.645,57.11,1
R,15,11414,11507,57.07,57.535000000000004,1
L,15,11506,11596,57.53,57.980000000000004,1
R,16,11586,11682,57.93,58.410000000000004,1
L,16,11678,11772,58.39,58.86,1
R,17,11763,11862,58.815,59.31,1
L,17,11860,11951,59.300000000000004,59.755,1
R,18,11941,12039,59.705,60.195,1
L,18,12035,12130,60.175000000000004,60.65,1
R,19,12119,12217,60.595,61.085,1
L,19,12213,12310,61.065,61.550000000000004,1
R,20,12299,12398,61.495000000000005,61.99,1
L,20,12392,12489,61.96,62.445,1
R,21,12478,12577,62.39,62.885,1
L,21,12575,12669,62.875,63.345,1
R,27,15088,15182,75.44,75.91,2
L,26,15179,15271,75.895,76.355,2
R,28,15262,15358,76.31,76.79,2
L,27,15358,15451,76.79,77.255,2
R,29,15441,15538,77.205,77.69,2
L,28,15537,15630,77.685,78.15,2
R,30,15620,15720,78.10000000000001,78.60000000000001,2
L,29,15717,15815,78.58500000000001,79.075,2
R,31,15803,15905,79.015,79.525,2
L,30,15898,16001,79.49,80.005,2
R,32,15988,16093,79.94,80.465,2
L,31,16087,16186,80.435,80.93,2
R,33,16177,16280,80.885,81.4,2
L,32,16276,16372,81.38,81.86,2
R,34,16361,16464,81.805,82.32000000000001,2
L,33,16457,16558,82.285,82.79,2
R,35,16546,16648,82.73,83.24,2
L,34,16645,16742,83.22500000000001,83.71000000000001,2
R,36,16732,16834,83.66,84.17,2
L,35,16829,16928,84.145,84.64,2
R,37,16917,17019,84.58500000000001,85.095,2
L,36,17012,17111,85.06,85.555,2
R,38,17101,17204,85.505,86.02,2
L,37,17198,17300,85.99,86.5,2
R,39,17293,17399,86.465,86.995,2
R,44,19353,19454,96.765,97.27,3
L,42,19453,19547,97.265,97.735,3
R,45,19538,19640,97.69,98.2,3
L,43,19637,19735,98.185,98.675,3
R,46,19726,19830,98.63,99.15,3
L,44,19827,19923,99.135,99.61500000000001,3
R,47,19915,20014,99.575,100.07000000000001,3
L,45,20011,20106,100.055,100.53,3
R,48,20095,20198,100.47500000000001,100.99000000000001,3
L,46,20195,20290,100.97500000000001,101.45,3
R,49,20279,20380,101.395,101.9,3
L,47,20377,20474,101.885,102.37,3
R,50,20463,20568,102.315,102.84,3
L,48,20564,20661,102.82000000000001,103.305,3
R,51,20651,20754,103.255,103.77,3
L,49,20749,20848,103.745,104.24000000000001,3
R,52,20844,20942,104.22,104.71000000000001,3
L,50,20936,21036,104.68,105.18,3
R,53,21025,21132,105.125,105.66,3
L,51,21126,21228,105.63,106.14,3
R,54,21216,21319,106.08,106.595,3
L,52,21317,21415,106.58500000000001,107.075,3
R,59,23076,23179,115.38,115.895,4
L,57,23176,23272,115.88,116.36,4
R,60,23264,23362,116.32000000000001,116.81,4
L,58,23358,23452,116.79,117.26,4
R,61,23443,23542,117.215,117.71000000000001,4
L,59,23538,23634,117.69,118.17,4
R,62,23623,23725,118.11500000000001,118.625,4
L,60,23722,23819,118.61,119.095,4
R,63,23810,23908,119.05,119.54,4
L,61,23906,23999,119.53,119.995,4
R,64,23991,24089,119.955,120.44500000000001,4
L,62,24086,24180,120.43,120.9,4
R,65,24173,24274,120.86500000000001,121.37,4
L,63,24272,24366,121.36,121.83,4
R,66,24355,24454,121.775,122.27,4
L,64,24451,24545,122.255,122.72500000000001,4
R,67,24535,24634,122.675,123.17,4
L,65,24632,24727,123.16,123.635,4
R,68,24716,24819,123.58,124.095,4
L,66,24815,24912,124.075,124.56,4
R,69,24907,25006,124.535,125.03,4
L,67,25001,25097,125.00500000000001,125.485,4
R,70,25087,25190,125.435,125.95,4
L,68,25188,25284,125.94,126.42,4
