29640,29750
29769,29879
29851,29961
29982,30101
30068,30184
30205,30323
30292,30408
30430,30536
30509,30616
30635,30744
30718,30829
30844,30970
30938,31047
31060,31182
31151,31261
31283,31388
31363,31471
31491,31614
31578,31695
