Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
L,72,36192,36344,180.96,181.72,3
R,81,40180,40351,200.9,201.755,4
L,77,40321,40476,201.60500000000002,202.38,4
R,82,40445,40609,202.225,203.04500000000002,4
L,78,40584,40738,202.92000000000002,203.69,4
R,83,40709,40870,203.54500000000002,204.35,4
L,79,40845,40993,204.225,204.965,4
R,84,40966,41142,204.83,205.71,4
L,80,41112,41262,205.56,206.31,4
R,85,41237,41400,206.185,207.0,4
L,81,41372,41507,206.86,207.535,4
R,86,41495,41651,207.475,208.255,4
L,82,41629,41770,208.145,208.85,4
R,87,41743,41911,208.715,209.555,4
L,83,41883,42029,209.415,210.145,4
R,88,42004,42158,210.02,210.79,4
L,84,42130,42277,210.65,211.385,4
R,89,42250,42411,211.25,212.055,4
L,85,42384,42516,211.92000000000002,212.58,4
R,90,42497,42663,212.485,213.315,4
L,86,42632,42772,213.16,213.86,4
R,91,42749,42907,213.745,214.535,4
L,87,42882,43022,214.41,215.11,4
R,92,42999,43159,214.995,215.79500000000002,4
L,88,43130,43277,215.65,216.385,4
R,93,43255,43417,216.275,217.085,4
L,89,43391,43536,216.955,217.68,4
R,94,43512,43675,217.56,218.375,4
L,90,43647,43784,218.235,218.92000000000002,4
R,95,43762,43921,218.81,219.60500000000002,4
L,91,43890,44047,219.45000000000002,220.235,4
R,96,44021,44179,220.10500000000002,220.895,4
L,92,44155,44305,220.775,221.525,4
R,97,44280,44438,221.4,222.19,4
L,93,44414,44557,222.07,222.785,4
R,98,44533,44688,222.665,223.44,4
L,94,44662,44815,223.31,224.07500000000002,4
R,99,44788,44957,223.94,224.785,4
L,95,44927,45081,224.635,225.405,4
R,100,45054,45222,225.27,226.11,4
