30322,30408
30427,30516
30503,30589
30608,30695
30681,30767
30780,30869
30857,30939
30954,31044
31030,31115
31130,31219
31207,31292
31307,31395
31383,31466
31482,31573
31559,31645
31664,31752
31738,31828
31848,31936
31923,32007
32023,32113
32099,32184
32199,32290
32277,32363
32383,32473
32458,32543
32559,32648
32636,32720
32732,32827
32814,32903
32924,33014
33000,33088
