18714,18801
18823,18909
18895,18981
18998,19090
19076,19167
19185,19281
19262,19349
19365,19460
19444,19533
19554,19645
19630,19717
19737,19830
19815,19904
19928,20016
20000,20088
20104,20199
20184,20271
20290,20379
20365,20451
20466,20565
20549,20638
20652,20750
20736,20824
20839,20937
20922,21009
21027,21121
21107,21195
21217,21310
21295,21386
21403,21499
21484,21574
