40591,40718
40724,40878
40853,40974
40992,41148
41119,41244
41252,41407
41379,41502
41514,41651
41635,41750
41767,41919
41887,42011
42037,42167
42136,42257
42283,42420
42390,42503
42519,42673
42638,42756
42760,42917
42887,43006
43029,43168
43134,43262
43284,43425
43396,43519
43541,43682
43653,43769
43789,43925
43898,44028
44051,44186
44161,44290
44311,44444
44420,44540
44565,44698
44667,44795
