Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
L,44,11429,,57.145,,16
R,45,11526,,57.63,,16
L,46,11619,,58.095,,16
R,47,11716,,58.58,,16
L,48,11814,,59.07,,16
R,49,11910,,59.550000000000004,,16
L,50,12011,,60.055,,16
R,51,12107,,60.535000000000004,,16
L,52,12206,,61.03,,16
R,53,12304,,61.52,,16
L,54,12402,,62.01,,16
R,55,12499,,62.495000000000005,,16
L,56,12599,,62.995000000000005,,16
R,57,12696,,63.480000000000004,,16
L,58,12796,,63.980000000000004,,16
R,59,12891,,64.455,,16
L,60,12989,,64.94500000000001,,16
R,61,13091,,65.455,,16
L,62,13189,,65.94500000000001,,16
R,63,13286,,66.43,,16
L,64,13384,,66.92,,16
R,65,13481,,67.405,,16
L,66,13580,,67.9,,16
R,67,13675,,68.375,,16
L,68,13770,,68.85000000000001,,16
R,69,13866,,69.33,,16
L,70,13966,,69.83,,16
R,71,14063,,70.315,,16
L,72,14159,,70.795,,16
R,88,17530,,87.65,,18
L,89,17618,,88.09,,18
R,90,17707,,88.535,,18
L,91,17795,,88.97500000000001,,18
R,92,17885,,89.425,,18
L,93,17974,,89.87,,18
R,94,18064,,90.32000000000001,,18
L,95,18155,,90.775,,18
R,96,18248,,91.24,,18
L,97,18338,,91.69,,18
R,98,18432,,92.16,,18
L,99,18525,,92.625,,18
R,100,18619,,93.095,,18
L,101,18709,,93.545,,18
R,102,18802,,94.01,,18
L,103,18892,,94.46000000000001,,18
R,104,18985,,94.925,,18
L,105,19075,,95.375,,18
R,106,19169,,95.845,,18
L,107,19260,,96.3,,18
R,108,19353,,96.765,,18
L,109,19447,,97.235,,18
R,110,19540,,97.7,,18
L,111,19635,,98.175,,18
L,126,22318,,111.59,,20
R,127,22407,,112.035,,20
L,128,22501,,112.505,,20
R,129,22590,,112.95,,20
L,130,22685,,113.425,,20
R,131,22777,,113.885,,20
L,132,22869,,114.345,,20
R,133,22959,,114.795,,20
L,134,23051,,115.255,,20
R,135,23141,,115.705,,20
L,136,23232,,116.16,,20
R,137,23323,,116.61500000000001,,20
L,138,23416,,117.08,,20
R,139,23508,,117.54,,20
L,140,23601,,118.005,,20
R,141,23694,,118.47,,20
L,142,23792,,118.96000000000001,,20
R,143,23887,,119.435,,20
L,144,23979,,119.895,,20
R,145,24072,,120.36,,20
L,146,24169,,120.845,,20
R,147,24265,,121.325,,20
L,148,24361,,121.805,,20
R,149,24455,,122.275,,20
R,166,27390,,136.95000000000002,,24
L,167,27478,,137.39000000000001,,24
R,168,27570,,137.85,,24
L,169,27658,,138.29,,24
R,170,27748,,138.74,,24
L,171,27840,,139.20000000000002,,24
R,172,27933,,139.665,,24
L,173,28023,,140.115,,24
R,174,28118,,140.59,,24
L,175,28212,,141.06,,24
R,176,28304,,141.52,,24
L,177,28395,,141.975,,24
R,178,28489,,142.445,,24
L,179,28583,,142.915,,24
R,180,28679,,143.395,,24
L,181,28772,,143.86,,24
R,182,28868,,144.34,,24
L,183,28961,,144.805,,24
R,184,29058,,145.29,,24
L,185,29154,,145.77,,24
R,186,29252,,146.26,,24
L,187,29346,,146.73,,24
R,188,29440,,147.20000000000002,,24
