time_aligned_sec,L_Acc_X_aligned,L_Acc_Y_aligned,L_Acc_Z_aligned,L_Gyro_Z_aligned,R_Acc_X_aligned,R_Acc_Y_aligned,R_Acc_Z_aligned,R_Gyro_Z_aligned,T_Acc_X_aligned,T_Acc_Y_aligned,T_Acc_Z_aligned,T_Gyro_X_aligned,T_Gyro_Y_aligned,T_Gyro_Z_aligned
0.29,0.383,7.904,-5.988,23.46,-0.575,8.574,6.467,23.46,-0.575,8.34,-6.471,35.191,29.326,23.46
0.295,0.335,7.664,-6.035,23.46,-0.575,8.526,6.467,23.46,-0.575,8.197,-6.471,35.191,35.191,23.46
0.3,0.335,7.568,-5.988,23.46,-0.527,8.383,6.467,23.46,-0.575,8.197,-6.471,41.056,35.191,23.46
0.305,0.287,7.616,-5.94,29.326,-0.527,8.383,6.419,29.326,-0.575,8.197,-6.327,46.921,35.191,29.326
0.31,0.287,7.52,-5.94,29.326,-0.671,8.526,6.371,29.326,-0.575,8.197,-6.327,52.786,35.191,29.326
0.315,0.287,7.425,-5.94,35.191,-0.766,8.67,6.371,35.191,-0.575,8.197,-6.327,58.651,41.056,35.191
0.32,0.287,7.52,-5.892,35.191,-0.766,8.67,6.323,35.191,-0.575,8.34,-6.327,64.516,41.056,35.191
0.325,0.24,7.712,-5.844,41.056,-0.719,8.622,6.323,41.056,-0.575,8.34,-6.183,70.381,46.921,35.191
0.33,0.192,7.904,-5.796,41.056,-0.623,8.574,6.275,41.056,-0.575,8.484,-6.183,76.246,46.921,41.056
0.335,0.144,8.143,-5.7,41.056,-0.575,8.526,6.227,46.921,-0.431,8.628,-6.183,82.111,52.786,41.056
0.34,0.192,8.43,-5.604,46.921,-0.479,8.526,6.083,46.921,-0.431,8.772,-6.04,82.111,52.786,46.921
0.34500000000000003,0.192,8.574,-5.413,46.921,-0.431,8.574,5.892,46.921,-0.431,8.772,-5.896,82.111,52.786,46.921
0.35000000000000003,0.192,8.718,-5.173,46.921,-0.383,8.766,5.652,46.921,-0.431,8.916,-5.608,82.111,52.786,46.921
0.355,0.192,8.862,-4.934,46.921,-0.287,8.862,5.461,46.921,-0.431,9.059,-5.321,82.111,52.786,46.921
0.36,0.192,9.053,-4.694,46.921,-0.144,8.909,5.221,46.921,-0.288,9.203,-5.177,82.111,52.786,41.056
0.365,0.144,9.149,-4.551,41.056,0.0,8.957,5.077,41.056,-0.288,9.347,-5.033,76.246,52.786,41.056
0.37,0.096,9.197,-4.551,41.056,0.0,9.053,5.077,41.056,-0.288,9.347,-5.033,76.246,52.786,41.056
0.375,0.048,9.197,-4.551,41.056,0.0,9.053,5.077,35.191,-0.144,9.347,-5.033,76.246,52.786,35.191
0.38,0.144,9.101,-4.598,35.191,-0.048,9.101,5.077,35.191,-0.288,9.347,-5.033,70.381,46.921,35.191
0.385,0.096,9.053,-4.646,35.191,-0.192,9.101,5.077,35.191,-0.288,9.347,-5.033,70.381,46.921,35.191
0.39,0.096,9.053,-4.598,35.191,-0.192,9.197,5.077,35.191,-0.288,9.347,-5.033,70.381,46.921,35.191
0.395,0.0,8.957,-4.551,35.191,-0.144,9.341,5.03,35.191,-0.288,9.347,-5.033,70.381,46.921,35.191
0.4,0.0,8.909,-4.455,35.191,-0.144,9.436,4.886,35.191,-0.288,9.347,-4.889,70.381,46.921,35.191
0.405,0.0,8.957,-4.263,35.191,-0.048,9.388,4.694,35.191,-0.144,9.347,-4.602,76.246,46.921,35.191
0.41000000000000003,-0.048,8.957,-4.119,35.191,0.048,9.436,4.598,35.191,-0.144,9.347,-4.602,76.246,46.921,29.326
0.41500000000000004,-0.096,9.053,-4.024,35.191,0.048,9.532,4.551,35.191,-0.144,9.491,-4.458,76.246,46.921,35.191
0.42,-0.144,9.149,-3.976,35.191,0.048,9.628,4.455,35.191,0.0,9.635,-4.458,82.111,46.921,29.326
0.425,-0.192,9.293,-3.832,35.191,0.144,9.676,4.311,35.191,0.0,9.778,-4.314,87.977,46.921,35.191
0.43,-0.24,9.436,-3.688,35.191,0.192,9.724,4.167,35.191,0.0,9.778,-4.17,87.977,46.921,35.191
0.435,-0.287,9.484,-3.593,35.191,0.144,9.772,4.072,35.191,0.0,9.922,-4.026,87.977,46.921,35.191
0.44,-0.335,9.436,-3.449,35.191,0.192,9.867,3.928,35.191,0.144,9.922,-3.883,87.977,46.921,35.191
0.445,-0.431,9.436,-3.353,29.326,0.335,9.867,3.88,29.326,0.288,9.922,-3.883,93.842,46.921,29.326
0.45,-0.479,9.724,-3.257,29.326,0.479,9.772,3.736,29.326,0.431,10.066,-3.739,93.842,46.921,29.326
0.455,-0.575,10.107,-3.161,29.326,0.623,9.772,3.688,29.326,0.431,10.21,-3.595,93.842,46.921,23.46
0.46,-0.623,10.251,-3.114,29.326,0.719,9.772,3.64,23.46,0.575,10.354,-3.595,87.977,46.921,23.46
0.465,-0.671,10.299,-2.97,23.46,0.814,9.628,3.497,23.46,0.575,10.21,-3.451,87.977,46.921,23.46
0.47000000000000003,-0.671,10.346,-2.874,23.46,0.766,9.532,3.353,23.46,0.575,10.21,-3.307,82.111,41.056,23.46
0.47500000000000003,-0.671,10.346,-2.682,17.595,0.766,9.532,3.161,17.595,0.575,10.21,-3.164,76.246,41.056,17.595
0.48,-0.671,10.251,-2.491,17.595,0.814,9.532,2.97,17.595,0.575,10.21,-3.02,64.516,41.056,17.595
0.485,-0.766,10.011,-2.347,17.595,0.91,9.532,2.826,17.595,0.719,10.066,-2.876,58.651,41.056,11.73
0.49,-0.814,9.772,-2.347,11.73,0.958,9.58,2.778,11.73,0.719,9.922,-2.732,52.786,35.191,11.73
0.495,-0.91,9.676,-2.108,11.73,0.862,9.82,2.491,11.73,0.863,10.21,-2.301,52.786,35.191,5.865
0.5,-1.341,10.394,-0.862,11.73,0.814,11.592,1.102,11.73,1.007,11.216,-0.863,52.786,35.191,11.73
0.505,-0.431,9.772,-0.719,17.595,1.581,10.346,1.341,17.595,0.719,10.066,-1.438,58.651,35.191,17.595
0.51,-0.431,11.496,-0.719,11.73,1.916,10.059,1.293,11.73,0.719,11.648,-1.15,58.651,29.326,5.865
0.515,-0.671,11.592,-0.862,-11.73,0.719,10.73,1.341,-11.73,0.719,11.073,-1.582,52.786,17.595,-17.595
0.52,-1.245,9.628,-2.012,-17.595,0.719,10.011,2.299,-23.46,1.007,9.922,-2.445,46.921,17.595,-23.46
0.525,-0.958,9.628,-2.012,-11.73,0.958,9.676,2.395,-11.73,0.863,9.922,-2.301,46.921,17.595,-11.73
0.53,-0.862,10.107,-1.389,-0.0,1.006,9.867,1.868,0.0,0.719,10.354,-1.726,46.921,17.595,0.0
0.535,-0.575,10.299,-0.766,-0.0,0.958,10.442,1.245,0.0,0.575,10.641,-1.15,46.921,17.595,0.0
0.54,-0.719,9.963,-0.91,-5.865,0.862,10.394,1.341,-5.865,0.719,10.354,-1.294,46.921,17.595,-5.865
0.545,-0.91,9.484,-1.15,-11.73,0.862,10.203,1.533,-11.73,0.719,10.066,-1.582,46.921,11.73,-11.73
0.55,-0.91,9.436,-1.293,-11.73,0.623,9.867,1.581,-11.73,0.719,9.778,-1.582,52.786,11.73,-11.73
0.555,-0.814,9.149,-1.054,-11.73,0.862,9.772,1.389,-11.73,0.719,9.635,-1.438,52.786,11.73,-11.73
0.56,-0.766,8.814,-0.958,-5.865,0.91,9.532,1.341,-5.865,0.719,9.347,-1.294,58.651,17.595,-5.865
0.5650000000000001,-0.91,8.766,-0.91,-5.865,0.91,9.388,1.341,-5.865,0.719,9.347,-1.294,64.516,11.73,-5.865
0.5700000000000001,-0.862,8.814,-1.054,-5.865,0.814,9.245,1.437,-5.865,0.719,9.347,-1.582,64.516,11.73,-5.865
0.5750000000000001,-0.719,9.053,-1.389,-5.865,0.719,9.101,1.868,-5.865,0.575,9.347,-2.013,64.516,11.73,-5.865
0.58,-0.671,9.436,-1.772,-0.0,0.814,8.957,2.203,-5.865,0.575,9.491,-2.301,64.516,11.73,0.0
0.585,-0.766,9.772,-1.964,-0.0,0.623,8.814,2.443,0.0,0.575,9.635,-2.588,64.516,11.73,-5.865
0.59,-0.671,9.867,-2.156,-0.0,0.527,8.862,2.587,0.0,0.431,9.635,-2.732,52.786,11.73,-5.865
0.595,-0.671,9.867,-2.251,-5.865,0.527,9.053,2.682,-5.865,0.431,9.778,-2.732,46.921,11.73,-5.865
0.6,-0.766,9.915,-2.251,-5.865,0.527,9.197,2.682,-5.865,0.431,9.922,-2.732,41.056,11.73,-5.865
0.605,-0.671,9.867,-2.108,-5.865,0.479,9.341,2.539,-5.865,0.431,9.922,-2.588,35.191,11.73,-5.865
0.61,-0.766,9.197,-1.964,-11.73,0.575,9.197,2.299,-5.865,0.575,9.347,-2.301,29.326,11.73,-11.73
0.615,-0.719,8.526,-1.772,-11.73,0.719,8.814,2.203,-11.73,0.575,8.772,-2.157,29.326,17.595,-11.73
0.62,-0.671,8.526,-1.724,-11.73,0.766,8.67,2.156,-11.73,0.575,8.916,-2.157,29.326,11.73,-11.73
0.625,-0.814,8.814,-2.012,-11.73,0.719,8.957,2.395,-11.73,0.719,9.203,-2.445,29.326,11.73,-11.73
0.63,-1.006,9.053,-2.299,-5.865,0.671,9.388,2.635,-5.865,0.863,9.635,-2.732,29.326,11.73,-5.865
0.635,-1.006,9.341,-2.299,-5.865,0.766,9.772,2.682,0.0,0.863,9.922,-2.732,29.326,17.595,-5.865
0.64,-0.91,9.676,-2.156,-5.865,0.814,10.011,2.539,0.0,0.719,10.066,-2.445,29.326,17.595,-5.865
0.645,-0.862,9.867,-2.012,-5.865,0.862,10.203,2.395,-5.865,0.719,10.354,-2.445,29.326,17.595,-5.865
0.65,-0.814,9.915,-1.964,-5.865,0.91,10.203,2.347,-5.865,0.719,10.354,-2.301,35.191,17.595,-5.865
0.655,-0.862,9.867,-1.964,-5.865,0.91,10.155,2.347,-5.865,0.719,10.21,-2.445,35.191,17.595,-5.865
0.66,-0.814,9.915,-1.964,-5.865,0.766,10.107,2.347,-5.865,0.575,10.21,-2.301,35.191,17.595,-5.865
0.665,-0.671,9.915,-1.916,-5.865,0.575,10.059,2.299,-5.865,0.431,10.21,-2.301,35.191,17.595,-5.865
0.67,-0.623,9.915,-2.012,-5.865,0.479,9.963,2.395,-5.865,0.431,10.21,-2.445,35.191,17.595,-11.73
0.675,-0.623,9.772,-2.108,-11.73,0.479,9.867,2.539,-11.73,0.431,9.922,-2.588,35.191,17.595,-11.73
0.68,-0.623,9.58,-2.156,-11.73,0.431,9.676,2.539,-11.73,0.431,9.778,-2.588,35.191,17.595,-11.73
0.685,-0.575,9.484,-2.156,-11.73,0.335,9.484,2.587,-11.73,0.288,9.635,-2.588,35.191,17.595,-17.595
0.6900000000000001,-0.575,9.293,-2.108,-17.595,0.383,9.293,2.491,-17.595,0.431,9.491,-2.588,35.191,17.595,-17.595
0.6950000000000001,-0.623,9.005,-2.012,-17.595,0.431,9.197,2.395,-11.73,0.431,9.347,-2.445,35.191,17.595,-17.595
0.7000000000000001,-0.479,8.862,-1.868,-17.595,0.383,9.101,2.251,-17.595,0.288,9.203,-2.301,35.191,17.595,-11.73
0.705,-0.431,8.766,-1.82,-11.73,0.335,8.909,2.203,-11.73,0.288,9.059,-2.301,35.191,23.46,-11.73
0.71,-0.335,8.814,-1.772,-11.73,0.192,8.67,2.203,-11.73,0.144,8.916,-2.157,35.191,23.46,-11.73
0.715,-0.335,8.766,-1.82,-11.73,0.144,8.574,2.251,-5.865,0.144,8.916,-2.301,29.326,23.46,-5.865
0.72,-0.335,8.718,-1.82,-5.865,0.048,8.43,2.251,-5.865,0.0,8.772,-2.301,29.326,23.46,-5.865
0.725,-0.335,8.67,-1.772,-5.865,0.048,8.143,2.203,0.0,0.0,8.628,-2.157,29.326,23.46,-5.865
0.73,-0.287,8.67,-1.629,-0.0,0.048,8.095,2.06,0.0,0.0,8.628,-2.013,23.46,23.46,0.0
0.735,-0.287,8.67,-1.581,-0.0,0.048,8.383,2.012,0.0,0.0,8.772,-2.013,17.595,29.326,0.0
0.74,-0.24,8.814,-1.677,-0.0,0.192,8.766,2.108,5.865,0.144,9.059,-2.157,5.865,29.326,0.0
0.745,-0.383,9.197,-1.868,5.865,0.383,9.341,2.299,5.865,0.288,9.635,-2.301,5.865,29.326,5.865
0.75,-0.527,9.724,-1.964,5.865,0.623,10.203,2.299,5.865,0.575,10.354,-2.301,5.865,29.326,5.865
0.755,-0.719,10.059,-1.724,5.865,0.862,10.586,2.108,5.865,0.575,10.641,-2.013,5.865,29.326,5.865
0.76,-0.623,10.155,-1.629,5.865,0.862,10.73,2.012,5.865,0.575,10.641,-2.013,17.595,23.46,5.865
0.765,-0.623,10.107,-1.629,5.865,0.814,10.634,2.06,5.865,0.575,10.497,-2.013,17.595,23.46,5.865
0.77,-0.623,10.011,-1.677,5.865,0.766,10.394,2.06,5.865,0.431,10.641,-2.013,23.46,23.46,5.865
0.775,-0.91,8.909,-1.581,-0.0,0.575,10.538,2.06,5.865,0.0,11.36,-2.013,23.46,17.595,5.865
0.78,-0.479,9.341,-1.581,-0.0,0.479,10.442,2.06,5.865,0.144,10.641,-2.013,17.595,11.73,5.865
0.785,-0.527,9.245,-1.82,-5.865,0.479,10.251,2.06,5.865,0.288,9.778,-2.445,5.865,5.865,5.865
0.79,0.048,10.73,-1.724,-5.865,0.479,9.005,2.491,5.865,0.288,9.635,-2.301,5.865,5.865,11.73
0.795,-0.383,10.251,-1.868,-17.595,0.527,9.484,2.395,11.73,0.431,10.066,-2.445,5.865,5.865,11.73
0.8,-0.287,10.203,-2.012,-17.595,0.479,9.676,2.299,11.73,0.288,9.778,-2.301,5.865,5.865,11.73
0.805,-0.24,10.107,-1.964,-17.595,0.335,9.867,2.251,11.73,0.288,10.21,-2.301,5.865,5.865,11.73
0.81,-0.383,10.107,-1.772,-11.73,0.335,10.059,2.251,11.73,0.288,10.497,-2.301,0.0,5.865,11.73
0.8150000000000001,-0.383,10.251,-1.772,-11.73,0.431,10.251,2.108,11.73,0.288,10.641,-2.157,0.0,5.865,11.73
0.8200000000000001,-0.192,10.346,-1.724,-11.73,0.527,10.251,2.108,11.73,0.575,10.354,-2.157,0.0,5.865,11.73
0.8250000000000001,-0.287,10.011,-1.724,-11.73,0.527,10.107,2.06,11.73,0.431,10.354,-2.157,0.0,5.865,11.73
0.8300000000000001,-0.192,9.82,-1.629,-11.73,0.575,9.867,2.012,11.73,0.431,10.066,-2.013,-5.865,5.865,11.73
0.835,-0.24,9.436,-1.437,-11.73,0.527,9.772,1.82,11.73,0.431,9.922,-1.869,-5.865,5.865,11.73
0.84,-0.287,9.245,-1.341,-17.595,0.431,9.676,1.772,11.73,0.288,9.922,-1.726,-5.865,5.865,5.865
0.845,-0.335,8.909,-1.485,-23.46,0.287,9.724,1.82,11.73,0.288,9.922,-1.869,-5.865,5.865,5.865
0.85,-0.671,8.67,-1.868,-29.326,0.24,9.867,1.82,11.73,-1.294,8.916,-1.726,-5.865,5.865,11.73
0.855,-0.048,8.239,-1.485,-35.191,-0.24,9.82,2.203,11.73,-0.719,10.21,-2.157,-5.865,0.0,11.73
0.86,-0.192,8.622,-1.629,-29.326,-0.287,10.155,2.73,5.865,-0.144,10.641,-2.588,-5.865,0.0,5.865
0.865,-0.814,8.287,-1.724,-23.46,0.0,11.113,2.874,5.865,-0.288,11.504,-2.732,-17.595,0.0,5.865
0.87,0.287,10.634,-2.251,-23.46,0.335,10.203,2.826,11.73,0.431,9.491,-2.732,-17.595,0.0,11.73
0.875,0.958,11.592,-2.299,-23.46,1.006,9.197,2.682,11.73,1.15,8.197,-2.588,-17.595,5.865,11.73
0.88,0.144,10.634,-2.06,-17.595,0.814,9.436,2.395,5.865,0.719,9.347,-2.301,-5.865,5.865,5.865
0.885,0.192,9.963,-1.629,-5.865,0.431,9.772,2.012,5.865,0.288,9.778,-2.013,5.865,11.73,5.865
0.89,0.144,9.676,-1.485,-5.865,0.479,10.011,1.964,5.865,0.144,10.354,-2.013,5.865,11.73,5.865
0.895,0.24,10.299,-1.772,-0.0,0.575,9.915,2.156,5.865,0.431,10.21,-2.157,5.865,5.865,5.865
0.9,0.24,10.442,-1.964,-0.0,0.479,9.867,2.395,5.865,0.288,10.354,-2.445,5.865,5.865,5.865
0.905,0.24,10.394,-2.012,-0.0,0.287,9.915,2.395,5.865,0.144,10.354,-2.445,0.0,5.865,0.0
0.91,0.192,10.059,-2.012,-0.0,0.192,9.915,2.395,0.0,0.0,10.354,-2.445,0.0,5.865,0.0
0.915,0.192,9.724,-2.012,-5.865,0.144,9.82,2.395,0.0,0.0,10.21,-2.445,-5.865,5.865,0.0
0.92,0.383,9.915,-2.06,-5.865,0.192,9.676,2.443,0.0,0.0,9.778,-2.445,-5.865,5.865,0.0
0.925,0.287,9.676,-2.06,-11.73,0.144,9.532,2.491,0.0,0.144,9.635,-2.445,-5.865,5.865,-5.865
0.93,0.192,9.341,-2.06,-11.73,0.096,9.532,2.443,0.0,0.0,9.778,-2.445,-5.865,5.865,-5.865
0.935,0.383,9.532,-2.06,-11.73,0.0,9.484,2.491,0.0,0.0,9.635,-2.445,-5.865,5.865,-5.865
0.9400000000000001,0.383,9.436,-2.06,-5.865,0.048,9.532,2.491,0.0,0.0,9.491,-2.588,-5.865,11.73,0.0
0.9450000000000001,0.287,9.436,-2.06,-5.865,0.096,9.628,2.491,0.0,0.0,9.635,-2.445,-5.865,11.73,0.0
0.9500000000000001,0.24,9.293,-2.06,-0.0,0.192,9.676,2.491,5.865,0.144,9.635,-2.445,-5.865,11.73,0.0
0.9550000000000001,0.287,9.388,-2.012,-0.0,0.144,9.532,2.395,5.865,0.0,9.491,-2.445,-5.865,11.73,5.865
0.96,0.335,9.436,-1.964,5.865,0.144,9.58,2.443,11.73,0.0,9.635,-2.445,0.0,11.73,5.865
0.965,0.335,9.484,-2.012,5.865,0.144,9.82,2.443,11.73,0.0,9.778,-2.445,0.0,11.73,5.865
0.97,0.335,9.676,-1.964,11.73,0.24,9.82,2.395,11.73,0.0,9.922,-2.301,5.865,11.73,11.73
0.975,0.335,9.724,-1.916,5.865,0.287,9.772,2.347,11.73,0.0,9.922,-2.445,5.865,11.73,5.865
0.98,0.335,9.724,-1.964,5.865,0.192,9.676,2.347,11.73,0.0,9.922,-2.445,5.865,11.73,5.865
0.985,0.335,9.676,-1.964,5.865,0.096,9.58,2.395,5.865,0.0,9.778,-2.445,5.865,11.73,5.865
0.99,0.383,9.628,-2.06,5.865,0.096,9.436,2.443,5.865,0.0,9.778,-2.588,0.0,11.73,5.865
0.995,0.383,9.532,-2.156,5.865,0.096,9.341,2.539,5.865,0.0,9.635,-2.588,0.0,11.73,5.865
1.0,0.335,9.436,-2.251,5.865,0.048,9.388,2.635,5.865,0.0,9.635,-2.732,-5.865,11.73,0.0
1.0050000000000001,0.335,9.388,-2.299,-0.0,-0.096,9.341,2.682,0.0,-0.144,9.635,-2.732,-5.865,11.73,0.0
1.01,0.335,9.293,-2.299,-0.0,-0.287,9.293,2.682,0.0,-0.288,9.491,-2.732,-5.865,11.73,0.0
1.0150000000000001,0.383,9.197,-2.299,-5.865,-0.287,9.245,2.73,0.0,-0.288,9.491,-2.732,-5.865,17.595,-5.865
1.02,0.383,9.149,-2.347,-5.865,-0.144,9.245,2.778,-5.865,-0.144,9.347,-2.876,-5.865,17.595,-5.865
1.025,0.287,9.101,-2.395,-5.865,0.0,9.293,2.778,-5.865,0.0,9.347,-2.732,-5.865,23.46,-5.865
1.03,0.287,9.005,-2.299,-5.865,0.048,9.245,2.73,0.0,0.0,9.347,-2.732,-5.865,23.46,0.0
1.035,0.335,9.005,-2.203,-0.0,0.096,9.197,2.635,0.0,0.0,9.347,-2.588,-5.865,23.46,0.0
1.04,0.192,8.909,-2.06,-0.0,0.096,9.149,2.539,0.0,0.0,9.347,-2.445,-5.865,23.46,0.0
